NUISANCE_PARAMETERS
NF_ttW_4j_minus  1.10112 +0.256693 -0.251447
NF_ttW_4j_plus  1.20212 +0.173586 -0.169812
NF_ttbar_CO  0.977556 +0.311785 -0.279973
NF_ttbar_HFe  0.688371 +0.223919 -0.212576
NF_ttbar_HFm  0.941695 +0.145867 -0.139396
NF_ttbar_gstr  0.973603 +0.204505 -0.186913
CO_ShapeSyst_simple  -0.067727 +0.988638 -0.989895
Diboson_4jets  -0.0570693 +0.657709 -0.61643
Diboson_5jets  -0.435363 +0.576532 -0.618976
Diboson_syst_varRF  -0.0135148 +0.99992 -0.999919
EG_SCALE_ALL  0.00605886 +0.999235 -0.999261
FT_EFF_Eigen_B_0__1  -0.000907773 +1 -0.999995
FT_EFF_Eigen_B_1__1  -0.000565401 +1 -0.999999
FT_EFF_Eigen_B_2__1  0.0103492 +0.999722 -0.999972
FT_EFF_Eigen_B_3__1  -0.00197705 +1.00002 -0.999979
FT_EFF_Eigen_B_4__1  0.000483626 +0.999999 -1
FT_EFF_Eigen_B_6__1  0.000985897 +0.999998 -1
FT_EFF_Eigen_B_7__1  -0.00140607 +1 -0.999994
FT_EFF_Eigen_Light_0__1  0.000604599 +0.999984 -1
FT_EFF_Eigen_Light_1__1  -0.00691355 +1.00009 -0.999882
FT_EFF_Eigen_Light_2__1  5.29077e-12 +1 -1
Gstr_ShapeSyst_simple  -0.0251093 +0.999858 -0.999608
JET_BJES_Response  2.81212e-05 +1 -1
JET_EffectiveNP_Detector1  -0.000275288 +1 -0.999999
JET_EffectiveNP_Mixed2  0.000275288 +0.999999 -1
JET_EffectiveNP_Mixed3  -0.000275288 +1 -0.999999
JET_EffectiveNP_Modelling1  0.0139765 +0.999985 -1
JET_EffectiveNP_Modelling2  0.000275288 +0.999999 -1
JET_EffectiveNP_Modelling3  -0.000275288 +1 -0.999999
JET_EffectiveNP_Statistical2  0.000270448 +1 -1
JET_EffectiveNP_Statistical5  -0.000275288 +1 -0.999999
JET_EtaIntercalibration_Modelling  0.0101862 +1.00003 -0.999898
JET_EtaIntercalibration_NonClosure_PreRec  0.0204289 +0.999931 -0.999925
JET_EtaIntercalibration_TotalStat  0.000541403 +0.999998 -1
JET_Flavor_Composition_Bkg  -0.00311228 +0.999613 -0.999291
JET_Flavor_Response  -0.0110963 +0.999564 -0.999859
JET_InSitu_NonClosure_PreRec  0.0338454 +1.00107 -1.0012
JET_JERUnc_Noise_PreRec  -0.0120631 +0.99888 -1.00271
JET_JERUnc_Noise_PreRec_PseudoData  -0.0741091 +1.00168 -0.996893
JET_JER_DataVsMC_MC16  -0.00524606 +1.00011 -0.99983
JET_JER_DataVsMC_MC16_PseudoData  0.00328115 +0.999846 -1.00011
JET_JER_EffectiveNP_1  0.0289972 +1.00038 -1.00184
JET_JER_EffectiveNP_10  -0.00700419 +1.00033 -0.999691
JET_JER_EffectiveNP_10_PseudoData  -0.00314507 +0.999882 -0.999771
JET_JER_EffectiveNP_11  -0.0028625 +1.00011 -0.999844
JET_JER_EffectiveNP_11_PseudoData  -0.000198606 +0.999548 -0.999626
JET_JER_EffectiveNP_12restTerm  0.000990571 +0.999997 -1
JET_JER_EffectiveNP_12restTerm_PseudoData  0.00830596 +0.999736 -0.999884
JET_JER_EffectiveNP_1_PseudoData  0.000980065 +0.999805 -0.999774
JET_JER_EffectiveNP_2  0.0209492 +1.00308 -0.999369
JET_JER_EffectiveNP_2_PseudoData  0.0215518 +0.996392 -1.00451
JET_JER_EffectiveNP_3  -0.0266119 +1.00093 -0.999393
JET_JER_EffectiveNP_3_PseudoData  0.00185725 +0.999453 -0.99971
JET_JER_EffectiveNP_4  -0.0119368 +0.998257 -1.00251
JET_JER_EffectiveNP_4_PseudoData  -0.0188274 +1.00415 -0.99641
JET_JER_EffectiveNP_5  -0.0101352 +1.0005 -0.999536
JET_JER_EffectiveNP_5_PseudoData  0.00880078 +0.999728 -0.999887
JET_JER_EffectiveNP_6  -0.0019385 +1.00008 -0.999843
JET_JER_EffectiveNP_6_PseudoData  -0.00936595 +0.999582 -0.999513
JET_JER_EffectiveNP_7  -0.00041426 +0.999997 -1
JET_JER_EffectiveNP_7_PseudoData  0.0103056 +0.99971 -0.999873
JET_JER_EffectiveNP_8  0.018648 +1.00119 -1.00161
JET_JER_EffectiveNP_8_PseudoData  -0.00993867 +1.00057 -0.999568
JET_JER_EffectiveNP_9  0.00339887 +0.99984 -1.00011
JET_JER_EffectiveNP_9_PseudoData  0.00826312 +0.999734 -0.99988
JET_JESUnc_Noise_PreRec  0.0154735 +0.999952 -1.00003
JET_JESUnc_VertexingAlg_PreRec  0.0423687 +1.00152 -1.0015
JET_NNJvtEfficiency  -0.00112477 +0.999961 -0.99996
JET_Pileup_OffsetMu  0.0136928 +0.99996 -1.00002
JET_Pileup_OffsetNPV  0.0144112 +0.999938 -0.999998
JET_Pileup_PtTerm  3.70875e-05 +0.999999 -0.999999
JET_Pileup_RhoTopology  0.0212821 +1.00108 -1.00132
JET_RelativeNonClosure_AF3  7.29763e-07 +1 -1
MUON_CB  -0.000624078 +1 -0.999998
MUON_EFF_ISO_SYS  -0.000156462 +1 -1
Other_truthgbb_3b  -0.0439484 +1.00025 -0.998406
Other_truthgbb_4b  0.0981619 +1.00274 -0.997198
PRW_DATASF  -0.0129984 +1.00016 -0.999616
VV_truthgbb_3b  -0.15915 +0.986507 -0.969419
VV_truthgbb_4b  -0.0124323 +0.998324 -0.998584
others_Xsec  0.0219719 +0.999306 -1.00038
singleTop_Xsec  -0.199828 +1.00539 -0.973965
ttH_Gen  0.0510421 +0.997951 -0.997557
ttH_PS  0.138531 +0.992826 -0.989167
ttH_Xsec  0.0298068 +0.984327 -0.984092
ttH_syst_varRF  -0.128323 +0.994689 -0.994662
ttH_truthgbb_3b  0.0458252 +0.997922 -0.997468
ttH_truthgbb_4b  0.118206 +1.00136 -0.996019
ttWW_Xsec  -0.0925616 +1.00046 -0.983509
ttW_syst_varRF  0.00021819 +0.999991 -0.999991
ttW_truthgbb_3b  0.0231755 +0.999218 -0.999058
ttW_truthgbb_4b  0.202845 +1.01028 -0.989947
ttZ_Gen  0.371951 +0.808601 -0.917599
ttZ_Xsec  -0.0871188 +0.986685 -0.982952
ttZ_high_mll_syst_MUR05_MUF05  -0.0858233 +0.996126 -0.996131
ttZ_low_mll_syst_MUR05_MUF05  -0.000469849 +0.999961 -0.999961
ttZ_low_mll_syst_MUR05_MUF1  -0.00834123 +0.999966 -0.999966
ttZ_low_mll_syst_MUR1_MUF05  0.00111277 +0.99999 -0.99999
ttZ_low_mll_syst_MUR1_MUF2  -0.00147792 +1.00012 -1.00012
ttZ_low_mll_syst_MUR2_MUF1  0.0032451 +1.00044 -1.00044
ttZ_low_mll_syst_MUR2_MUF2  0.0021535 +1.00067 -1.00068
ttZ_truthgbb_3b  -0.0439422 +0.997981 -0.997176
ttZ_truthgbb_4b  0.121085 +1.0021 -0.995439
ttt_Xsec  0.00560168 +0.999636 -0.999763
ttt_truthgbb_4b  0.0633182 +1.00062 -0.99896
tttt_Gen  0.568328 +1.03274 -0.959023
tttt_Xsec  0.308601 +0.981981 -0.944731
tttt_syst_PS  0.00633574 +0.99818 -0.997949
tttt_syst_varRF  -0.000807844 +0.99993 -0.99993
gamma_stat_CR1b3le_lep_2_pt_bin_0  1.00126 +0.0350097 -0.0341931
gamma_stat_CR1b3le_lep_2_pt_bin_1  0.999664 +0.0728262 -0.069439
gamma_stat_CR1b3lm_lep_2_pt_bin_0  1.00164 +0.0274793 -0.0269763
gamma_stat_CR1b3lm_lep_2_pt_bin_1  0.98772 +0.049307 -0.0477097
gamma_stat_CR1bminus_nJets_bin_0  0.998777 +0.0205423 -0.0202581
gamma_stat_CR1bminus_nJets_bin_1  0.996438 +0.021448 -0.0211417
gamma_stat_CR1bminus_nJets_bin_2  1.01097 +0.026022 -0.0255804
gamma_stat_CR1bminus_nJets_bin_3  0.999317 +0.035896 -0.0350541
gamma_stat_CR1bminus_nJets_bin_4  0.986595 +0.0581443 -0.0559396
gamma_stat_CR1bminus_nJets_bin_5  0.956427 +0.126265 -0.116005
gamma_stat_CR1bminus_nJets_bin_6  0.953297 +0.255581 -0.216191
gamma_stat_CR1bplus_nJets_bin_0  1.00001 +0.0180871 -0.0178655
gamma_stat_CR1bplus_nJets_bin_1  0.996846 +0.0186851 -0.0184534
gamma_stat_CR1bplus_nJets_bin_2  0.9959 +0.0231626 -0.0228066
gamma_stat_CR1bplus_nJets_bin_3  1.00848 +0.0340395 -0.033287
gamma_stat_CR1bplus_nJets_bin_4  1.05314 +0.0679135 -0.0650965
gamma_stat_CR1bplus_nJets_bin_5  1.0786 +0.173939 -0.156765
gamma_stat_CR1bplus_nJets_bin_6  0.839868 +0.281293 -0.227002
gamma_stat_CRttW2l_minus_nJets_bin_0  1.00358 +0.020012 -0.0197499
gamma_stat_CRttW2l_minus_nJets_bin_1  0.997349 +0.0206318 -0.0203494
gamma_stat_CRttW2l_minus_nJets_bin_2  0.99632 +0.0407372 -0.0396503
gamma_stat_CRttW2l_plus_nJets_bin_0  1.00018 +0.0155934 -0.0154332
gamma_stat_CRttW2l_plus_nJets_bin_1  1.00024 +0.0171151 -0.0169189
gamma_stat_CRttW2l_plus_nJets_bin_2  0.990905 +0.0371572 -0.0362448
gamma_stat_CRttbarCO2l_CO_1_bin_0  1.00026 +0.0206377 -0.0203563
gamma_stat_CRttbarCO2l_gstr_1_bin_0  1.00042 +0.0434947 -0.0422673
gamma_stat_SR2b2l_HT_all_bin_0  1.00065 +0.0165013 -0.0163205
gamma_stat_SR2b2l_HT_all_bin_1  1.0041 +0.0160314 -0.0158615
gamma_stat_SR2b2l_HT_all_bin_2  0.99903 +0.0157675 -0.0156025
gamma_stat_SR2b2l_HT_all_bin_3  0.999442 +0.0139657 -0.0138364
gamma_stat_SR2b3l4l_HT_all_bin_0  1.00166 +0.0364102 -0.0355476
gamma_stat_SR2b3l4l_HT_all_bin_1  0.997517 +0.0316945 -0.0310367
gamma_stat_SR2b3l4l_HT_all_bin_2  0.998542 +0.0213297 -0.0210301
gamma_stat_SR3b2l_HT_all_bin_0  1.00254 +0.0322213 -0.0315435
gamma_stat_SR3b2l_HT_all_bin_1  0.998144 +0.0244269 -0.0240344
gamma_stat_SR3b2l_HT_all_bin_2  0.99651 +0.0184954 -0.0182693
gamma_stat_SR3b2l_HT_all_bin_3  0.99948 +0.0162065 -0.0160327
gamma_stat_SR3b3l4l_HT_all_bin_0  0.998981 +0.0342994 -0.0335314
gamma_stat_SR3b3l4l_HT_all_bin_1  0.999445 +0.0207184 -0.0204358
gamma_stat_SR4b_HT_all_bin_0  1.00351 +0.0222795 -0.0219542
gamma_stat_SR4b_HT_all_bin_1  1.0004 +0.00956331 -0.00950273
mu_signal  0.146529 +0.0872912 -0.0847535
scaling_a  0.385701 +0.106764 -0.108043
scaling_b  0.434356 +0.242997 -0.233585


CORRELATION_MATRIX
153   153
-0.156693   0.0410304   -0.0262098   0.000647846   0.000131976   0.000311642   0.00119602   -0.0016225   -0.00134466   -0.00394379   -0.0057716   0.00614552   0.00954778   0.0160912   -0.00456011   -0.00719091   -0.00144668   0.0132381   0.00565152   -0.0024307   0.0471702   0.0192739   -0.0620155   0.00953613   -0.0740721   -0.174628   0.0236765   0.0165643   0.020011   0.02594   0.0304581   0.0125188   0.0318698   -0.0329311   -0.0140666   -0.00911589   -0.0111058   -0.00843196   -0.0302662   -0.0155109   0.00513852   0.0788697   -0.0115286   0.0238886   -1.43386e-05   0.00321932   0.00260721   0.00291377   0.000368315   -0.0014281   -0.00100456   0.00133209   -0.000226285   -0.000451164   0.000267163   -0.00024942   0.000663253   0.000151901   -0.0044258   -0.113131   0.383126   0.00611379   -0.0025092   1.65935e-05   -0.0244865   -1.74497e-05   0.000969409   -0.00793204   -0.0509668   0.00442804   0.00104773   -0.127762   -0.00584196   -0.0619859   0.028785   0.00167143   -0.000300907   -0.00122728   1.41087e-05   3.78344e-05   -7.0105e-07   0.000329017   0.00084484   -0.000212017   0.000554702   -5.75262e-05   -0.00571894   -0.000147063   -0.00110985   0.00168721   -0.00211324   0.00114648   0.000719839   -0.000952913   0.00112795   -0.000577834   -0.00126702   -0.00376101   0.00192429   -0.00488315   0.00179019   -0.00505912   0.000368381   0.00428587   -0.00146311   -0.00120736   0.00097153   0.00303081   0.000150027   -0.000805526   -0.00294847   0.00591527   0.00173086   -0.00139513   0.000812878   -0.00351041   0.00199925   0.00157157   -0.000221506   0.000918184   -0.00193455   -0.000506472   -2.99041e-05   2.94044e-05   -2.99041e-05   2.99311e-05   6.05099e-05   -2.99041e-05   2.99311e-05   -2.99041e-05   -6.33308e-05   -0.016786   -5.61795e-10   0.00110377   -0.00126145   1.87426e-05   -2.44957e-05   -6.68652e-05   0.000127652   -0.0027   7.80992e-05   0.000125371   0.00284607   0.00375566   0.139067   -0.171198   -0.00381653   0.00717262   -0.247395   -0.0296448   -0.00244736   0.534671   1   
-0.369759   0.23901   -0.0255321   0.000308992   -0.000154369   0.00032238   0.000977361   -0.00165447   -0.00207151   -0.00205461   -0.000579608   0.00608525   0.00824811   0.0135503   -0.00472225   -0.00156538   0.00538005   0.0234506   0.00121523   -0.00536577   0.0212864   -0.0294014   -0.186132   0.036474   0.0174781   -0.068499   -0.0591869   -0.0210218   -0.00507057   0.00413495   0.00561239   -0.0223638   -0.0146949   -0.0183621   3.07076e-05   0.00670367   0.012311   0.0230894   0.012319   0.0380774   -0.00312846   0.0502702   -0.0143531   0.00524188   0.00100405   0.00157705   0.00728892   -0.00480294   0.000109661   0.00029397   -0.000828737   0.00101649   -0.000414769   -0.00051931   0.000117247   -9.42594e-05   0.000676274   0.000464772   -0.00732619   -0.0662632   0.295195   0.00863019   0.000276778   -4.90301e-05   0.00768601   -0.000486516   0.000528057   -0.0107238   -0.0505198   -0.00665995   0.00314849   -0.197248   -0.0017623   -0.0675713   -0.0146678   0.000409035   -0.000820424   4.85544e-05   8.53683e-06   5.04392e-05   -1.82428e-06   0.0032274   0.000573542   0.000520744   0.000289624   0.000129944   -0.00043643   7.76153e-05   -0.000799972   -0.0013591   0.00130659   0.000449916   0.000383303   -0.00080993   0.000626733   0.00146599   -0.0010619   0.00374448   -0.00107401   -0.00168804   -0.00110196   0.000434836   0.0025919   -0.00401271   0.00130126   -0.000831478   0.000605501   0.00265172   0.00255724   -0.000443187   0.00184601   -0.0022525   -0.00114371   0.00110781   -0.00238283   0.00262348   0.00412056   -0.00212643   0.00318764   0.00059265   0.00104419   0.00205842   -4.24927e-06   4.17853e-06   -4.24927e-06   4.25394e-06   0.000274703   -4.24927e-06   4.25394e-06   -4.24927e-06   -3.75013e-05   -0.0138251   -8.36774e-10   0.000299211   -0.000224643   -3.94052e-05   2.48122e-05   -1.57187e-06   -3.00275e-05   -0.00179868   1.83467e-06   2.94307e-06   -0.00105194   0.00632183   0.129762   -0.271861   -0.000322169   0.00935197   -0.175233   0.00689463   0.0037569   1   0.534671   
-0.0606024   0.0262785   -0.00295167   0.000410455   0.0001579   0.000623255   -0.00233486   -0.00117525   -0.000616979   -0.00103057   -0.00343633   0.000158497   0.00151285   -0.00292047   -0.000590384   0.000142715   -0.00273481   -0.0154815   0.0590092   -0.304693   0.0185164   0.0151737   0.00284874   0.00973913   0.0105271   0.00579359   0.0187319   0.00478109   0.0102465   0.00114299   0.00193797   0.00271449   0.0107815   0.0101069   0.00475713   0.000815267   -0.0107097   0.0100257   0.00629788   0.00780135   -0.0114178   -0.00422397   -0.00418339   0.0175463   -0.000501864   0.000194363   -0.00346312   0.00548605   0.000263997   -0.00083073   0.000424799   -0.00121143   -0.000236269   -9.90835e-05   -0.000179072   0.00020124   0.000128736   0.000366856   0.00402819   -0.00322815   0.0203982   -0.00425055   -0.00127172   -9.35273e-05   0.000346044   0.000400171   -0.000681111   0.00343009   -0.000412703   -0.00224424   0.000573228   -0.0250369   0.000926053   -0.00220375   -0.00710528   0.000822941   0.000385085   -0.00115221   7.84022e-06   5.57279e-06   9.44234e-08   -0.00512702   -5.87477e-05   -0.000829711   5.7185e-05   0.000104285   -0.00312878   -0.000165063   0.00316569   -0.000441618   0.0045794   -0.000977166   0.00300695   -1.30997e-05   -0.00347064   0.00146893   0.00307331   0.000937942   -0.00479071   0.0016644   -0.00424048   0.00128809   0.00472389   -0.00248621   0.00432605   0.0031499   -5.90728e-05   0.00277349   0.000343324   -0.00342117   0.000579933   -0.00174704   -0.000381304   0.00100064   -0.00507893   0.00391874   -0.0107538   0.000442745   -0.00496928   -4.46201e-05   -0.000607239   0.000426687   5.82017e-06   -5.72334e-06   5.82017e-06   -5.82556e-06   -0.000157683   5.82017e-06   -5.82556e-06   5.82017e-06   5.82736e-06   0.005323   -2.65388e-10   0.000105275   -4.35156e-05   6.10548e-05   -4.26104e-05   -1.97299e-05   8.36877e-05   0.000448747   2.30447e-05   3.69933e-05   0.00269437   0.00088523   -0.00212985   -0.0752661   0.338881   -0.253806   0.0297424   -0.111666   1   0.0037569   -0.00244736   
