NUISANCE_PARAMETERS
NF_ttW_4j_minus  1.10117 +0.256793 -0.251505
NF_ttW_4j_plus  1.2023 +0.173675 -0.169873
NF_ttbar_CO  0.976741 +0.311437 -0.280238
NF_ttbar_HFe  0.689889 +0.224028 -0.212728
NF_ttbar_HFm  0.941278 +0.146041 -0.139253
NF_ttbar_gstr  0.974305 +0.204628 -0.187022
CO_ShapeSyst_simple  -0.067422 +0.987703 -0.990759
Diboson_4jets  -0.0569825 +0.657607 -0.617419
Diboson_5jets  -0.43876 +0.575948 -0.620383
Diboson_syst_varRF  -0.0135169 +0.999936 -0.999915
EG_RESOLUTION_ALL  1.05991e-06 +1.00001 -1.00001
EG_SCALE_ALL  0.00570753 +0.999176 -0.999332
FT_EFF_Eigen_B_0__1  -0.000907026 +1.00001 -0.999999
FT_EFF_Eigen_B_1__1  -0.000564926 +1.00001 -1
FT_EFF_Eigen_B_2__1  0.00964564 +0.999715 -0.999984
FT_EFF_Eigen_B_3__1  -0.00197021 +1.00003 -0.999983
FT_EFF_Eigen_B_4__1  0.000483218 +1 -1.00001
FT_EFF_Eigen_B_6__1  0.000981023 +1 -1.00001
FT_EFF_Eigen_B_7__1  -0.00139854 +1.00001 -0.999999
FT_EFF_Eigen_Light_0__1  0.00051952 +0.999977 -1.00002
FT_EFF_Eigen_Light_1__1  -0.0069589 +1.0001 -0.999882
FT_EFF_Eigen_Light_2__1  0 +1.00001 -1.00001
Gstr_ShapeSyst_simple  -0.0251946 +0.999756 -0.999726
JET_BJES_Response  2.78483e-05 +1.00001 -1.00001
JET_EffectiveNP_Detector1  -0.000260153 +1.00001 -1.00001
JET_EffectiveNP_Mixed2  0.000260153 +1.00001 -1.00001
JET_EffectiveNP_Mixed3  -0.000260153 +1.00001 -1.00001
JET_EffectiveNP_Modelling1  0.0142586 +1.00002 -0.999974
JET_EffectiveNP_Modelling2  0.000260153 +1.00001 -1.00001
JET_EffectiveNP_Modelling3  -0.000260153 +1.00001 -1.00001
JET_EffectiveNP_Statistical2  0.000255579 +1.00001 -1.00001
JET_EffectiveNP_Statistical5  -0.000260153 +1.00001 -1.00001
JET_EtaIntercalibration_Modelling  0.0104491 +1.00004 -0.9999
JET_EtaIntercalibration_NonClosure_PreRec  0.0207895 +0.999939 -0.999924
JET_EtaIntercalibration_TotalStat  0.000566554 +0.999996 -1.00001
JET_Flavor_Composition_Bkg  -0.0010972 +0.999576 -0.999278
JET_Flavor_Response  -0.0114563 +0.999541 -0.999891
JET_InSitu_NonClosure_PreRec  0.0368857 +1.00124 -1.001
JET_JERUnc_Noise_PreRec  -0.0121388 +0.99869 -1.00293
JET_JERUnc_Noise_PreRec_PseudoData  -0.0710082 +1.00157 -0.996977
JET_JER_DataVsMC_MC16  -0.00512461 +1.00007 -0.999876
JET_JER_DataVsMC_MC16_PseudoData  0.00328898 +0.999868 -1.0001
JET_JER_EffectiveNP_1  0.0293657 +1.00052 -1.00178
JET_JER_EffectiveNP_10  -0.00698741 +1.00029 -0.999741
JET_JER_EffectiveNP_10_PseudoData  -0.00228258 +0.999866 -0.99977
JET_JER_EffectiveNP_11  -0.00282661 +1.00009 -0.999879
JET_JER_EffectiveNP_11_PseudoData  -0.00123546 +0.999564 -0.999593
JET_JER_EffectiveNP_12restTerm  0.000984519 +0.999997 -1.00001
JET_JER_EffectiveNP_12restTerm_PseudoData  0.00721226 +0.999749 -0.999853
JET_JER_EffectiveNP_1_PseudoData  2.40812e-05 +0.999791 -0.999757
JET_JER_EffectiveNP_2  0.0206848 +1.00328 -0.999248
JET_JER_EffectiveNP_2_PseudoData  0.0207329 +0.996355 -1.00452
JET_JER_EffectiveNP_3  -0.0268907 +1.00087 -0.999481
JET_JER_EffectiveNP_3_PseudoData  0.00288372 +0.999443 -0.99969
JET_JER_EffectiveNP_4  -0.0116435 +0.998175 -1.00262
JET_JER_EffectiveNP_4_PseudoData  -0.0179005 +1.00415 -0.996386
JET_JER_EffectiveNP_5  -0.0101044 +1.00044 -0.999608
JET_JER_EffectiveNP_5_PseudoData  0.00771194 +0.999744 -0.999853
JET_JER_EffectiveNP_6  -0.00207535 +1.00003 -0.999904
JET_JER_EffectiveNP_6_PseudoData  -0.00814728 +0.999547 -0.999524
JET_JER_EffectiveNP_7  -0.000401714 +1.00001 -0.999999
JET_JER_EffectiveNP_7_PseudoData  0.00918344 +0.999712 -0.999851
JET_JER_EffectiveNP_8  0.0190287 +1.00128 -1.00161
JET_JER_EffectiveNP_8_PseudoData  -0.0115045 +1.00051 -0.999619
JET_JER_EffectiveNP_9  0.00343701 +0.999861 -1.0001
JET_JER_EffectiveNP_9_PseudoData  0.00716897 +0.999749 -0.999848
JET_JESUnc_Noise_PreRec  0.0157484 +0.999985 -1
JET_JESUnc_VertexingAlg_PreRec  0.0433102 +1.00166 -1.00146
JET_NNJvtEfficiency  0.000589761 +0.999957 -0.999983
JET_Pileup_OffsetMu  0.0139183 +0.999988 -1
JET_Pileup_OffsetNPV  0.0147052 +0.999992 -0.999952
JET_Pileup_PtTerm  8.6927e-05 +0.999999 -1.00001
JET_Pileup_RhoTopology  0.0237007 +1.00119 -1.00123
JET_RelativeNonClosure_AF3  6.19819e-07 +1.00001 -1.00001
MUON_CB  -0.000592487 +1.00001 -1
MUON_EFF_ISO_SYS  -0.000150308 +1.00001 -1.00001
Other_truthgbb_3b  -0.0410415 +1.00016 -0.998395
Other_truthgbb_4b  0.0996382 +1.00306 -0.996814
PRW_DATASF  -0.0127398 +1.00017 -0.999618
VV_truthgbb_3b  -0.160867 +0.986552 -0.969519
VV_truthgbb_4b  -0.0117445 +0.998459 -0.998463
others_Xsec  0.0264223 +0.999189 -1.00031
singleTop_Xsec  -0.200955 +1.00508 -0.974216
ttH_Gen  0.0496032 +0.997982 -0.997693
ttH_PS  0.138243 +0.993007 -0.989101
ttH_Xsec  0.0366924 +0.98391 -0.984557
ttH_syst_varRF  -0.137814 +0.995049 -0.994674
ttH_truthgbb_3b  0.0510354 +0.997967 -0.997177
ttH_truthgbb_4b  0.121212 +1.00156 -0.995711
ttWW_Xsec  -0.095956 +1.00099 -0.983074
ttW_syst_varRF  0.000294816 +0.999995 -0.999998
ttW_truthgbb_3b  0.0203912 +0.999696 -0.999454
ttW_truthgbb_4b  0.206711 +1.01116 -0.988623
ttZ_Gen  0.375487 +0.808593 -0.916326
ttZ_Xsec  -0.0770246 +0.986049 -0.983527
ttZ_high_mll_syst_MUR05_MUF05  -0.0908081 +0.996347 -0.996076
ttZ_low_mll_syst_MUR05_MUF05  -7.68103e-05 +0.99996 -0.999976
ttZ_low_mll_syst_MUR05_MUF1  -0.00853575 +0.999965 -0.999979
ttZ_low_mll_syst_MUR1_MUF05  0.00127495 +0.999994 -0.999998
ttZ_low_mll_syst_MUR1_MUF2  -0.00161213 +1.00013 -1.00013
ttZ_low_mll_syst_MUR2_MUF1  0.00309145 +1.00044 -1.00044
ttZ_low_mll_syst_MUR2_MUF2  0.00189322 +1.00068 -1.00068
ttZ_truthgbb_3b  -0.0404474 +0.99789 -0.997148
ttZ_truthgbb_4b  0.123875 +1.00234 -0.995063
ttt_Xsec  0.00931893 +0.999638 -0.999646
ttt_truthgbb_4b  0.0645353 +1.00077 -0.998784
tttt_Gen  0.576759 +1.02791 -0.955663
tttt_Xsec  0.339436 +0.972968 -0.931126
tttt_syst_PS  0.00717702 +0.998183 -0.997873
tttt_syst_varRF  -0.00133595 +0.999927 -0.999949
gamma_stat_CR1b3le_lep_2_pt_bin_0  1.0012 +0.034997 -0.034205
gamma_stat_CR1b3le_lep_2_pt_bin_1  0.999646 +0.0728218 -0.0694414
gamma_stat_CR1b3lm_lep_2_pt_bin_0  1.00167 +0.0274564 -0.0270002
gamma_stat_CR1b3lm_lep_2_pt_bin_1  0.987727 +0.0493211 -0.0477306
gamma_stat_CR1bminus_nJets_bin_0  0.998766 +0.0206012 -0.0203127
gamma_stat_CR1bminus_nJets_bin_1  0.996408 +0.0215803 -0.0212817
gamma_stat_CR1bminus_nJets_bin_2  1.0113 +0.0263754 -0.0259331
gamma_stat_CR1bminus_nJets_bin_3  0.999248 +0.0366875 -0.0358168
gamma_stat_CR1bminus_nJets_bin_4  0.985496 +0.0605699 -0.058188
gamma_stat_CR1bminus_nJets_bin_5  0.95115 +0.133576 -0.122081
gamma_stat_CR1bminus_nJets_bin_6  0.940199 +0.290919 -0.240046
gamma_stat_CR1bplus_nJets_bin_0  1 +0.0181469 -0.017907
gamma_stat_CR1bplus_nJets_bin_1  0.996826 +0.0187888 -0.0185532
gamma_stat_CR1bplus_nJets_bin_2  0.995809 +0.0234094 -0.0230426
gamma_stat_CR1bplus_nJets_bin_3  1.00877 +0.0347226 -0.0339472
gamma_stat_CR1bplus_nJets_bin_4  1.05737 +0.0708222 -0.0678038
gamma_stat_CR1bplus_nJets_bin_5  1.08639 +0.18461 -0.165541
gamma_stat_CR1bplus_nJets_bin_6  0.810761 +0.304601 -0.239158
gamma_stat_CRttW2l_minus_nJets_bin_0  1.0036 +0.0200682 -0.0198113
gamma_stat_CRttW2l_minus_nJets_bin_1  0.997306 +0.0208181 -0.0205483
gamma_stat_CRttW2l_minus_nJets_bin_2  0.996219 +0.0411673 -0.0400708
gamma_stat_CRttW2l_plus_nJets_bin_0  1.00018 +0.0156314 -0.0154695
gamma_stat_CRttW2l_plus_nJets_bin_1  1.00023 +0.0172259 -0.0170374
gamma_stat_CRttW2l_plus_nJets_bin_2  0.990701 +0.0375151 -0.0365823
