 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0288742 / 0.0287045 | -0.0271971 / 0.0270364 | 0 / 0 | 0 / 0 | -0.0200869 / 0.0199659 | 0 / 0 | -0.0274572 / 0.0272952 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0200089 / -0.0199999 | 0 / 0 | 0.0308378 / -0.0308222 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0230589 / -0.0230461 | 0 / 0 | 0.028307 / -0.028291 | 0 / 0 | 0 / 0 | 0.0277839 / -0.0277681 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0212569 / -0.0213076 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0214512 / -0.0215025 | 0.0220291 / -0.0220816 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0204183 / -0.0206479 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0306453 / -0.0306243 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | singleTop Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.319337 / -0.298222 | 0.319337 / -0.298222 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0212068 / -0.0212009 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0258836 / -0.0258763 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.630594 / -0.483705 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV/VVV/VH + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.117438 / -0.113723 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.136012 / -0.136315 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Diboson #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}W^{-} + 1 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0218509 / -0.0217026 | 0.0254298 / -0.0252521 | 0.0295302 / -0.0293169 | 0 / 0 | 0 / 0 | 0 / 0 | 0.025739 / -0.0255587 | 0.0426197 / -0.042279 | 0 / 0 |
 | t#bar{t}W #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0213184 / -0.0213067 |
 | gamma_stat_SR_nJets_bin_0 | 0.00244745 / -0.00244745 | 0.00401332 / -0.00401332 | 0.00506152 / -0.00506152 | 0.00522342 / -0.00522342 | 0.00603385 / -0.00603385 | 0.00706457 / -0.00706457 | 0.00512389 / -0.00512389 | 0.00779245 / -0.00779245 | 0.00597005 / -0.00597005 | 0.00612959 / -0.00612959 | 0.00572743 / -0.00572743 | 0.00571794 / -0.00571794 | 0.00686354 / -0.00686354 | 0.00609789 / -0.00609789 | 0.00976871 / -0.00976871 | 0.00662511 / -0.00662511 | 0.00696254 / -0.00696254 | 0.00649895 / -0.00649895 | 0.00203444 / -0.00203444 | 0.0122066 / -0.0122066 | 3.82808e-10 / -3.82809e-10 | 8.06295e-10 / -8.06295e-10 | 2.00313e-09 / -2.00314e-09 | 4.099e-09 / -4.099e-09 | 0.0122066 / -0.0122066 | 6.38471e-10 / -6.38471e-10 | 1.40213e-09 / -1.40213e-09 | 3.52329e-09 / -3.52329e-09 | 6.02216e-09 / -6.02216e-09 | 0.00223916 / -0.00223916 |
 | gamma_stat_SR_nJets_bin_1 | 0.00382851 / -0.00382851 | 0.00458457 / -0.00458457 | 0.00411718 / -0.00411718 | 0.00464321 / -0.00464321 | 0.00439593 / -0.00439593 | 0.00360196 / -0.00360196 | 0.00460884 / -0.00460884 | 0.00348761 / -0.00348761 | 0.00421294 / -0.00421294 | 0.00438178 / -0.00438178 | 0.00438859 / -0.00438859 | 0.00466391 / -0.00466391 | 0.00366825 / -0.00366825 | 0.004388 / -0.004388 | 0.00266878 / -0.00266878 | 0.00426488 / -0.00426488 | 0.00386251 / -0.00386251 | 0.00377549 / -0.00377549 | 0.00250653 / -0.00250653 | 2.78866e-10 / -2.78866e-10 | 0.0150392 / -0.0150392 | 9.93398e-10 / -9.93398e-10 | 2.46797e-09 / -2.46797e-09 | 5.05019e-09 / -5.05019e-09 | 4.63722e-10 / -4.63722e-10 | 0.0150392 / -0.0150392 | 1.7275e-09 / -1.7275e-09 | 4.34088e-09 / -4.34088e-09 | 7.41962e-09 / -7.41962e-09 | 0.00354154 / -0.00354154 |
 | gamma_stat_SR_nJets_bin_2 | 0.00535713 / -0.00535713 | 0.00447862 / -0.00447862 | 0.00407283 / -0.00407283 | 0.00359642 / -0.00359642 | 0.00302004 / -0.00302004 | 0.00209699 / -0.00209699 | 0.00365456 / -0.00365456 | 0.00190876 / -0.00190876 | 0.00321333 / -0.00321333 | 0.00304832 / -0.00304832 | 0.0033905 / -0.0033905 | 0.0031804 / -0.0031804 | 0.00293291 / -0.00293291 | 0.0029908 / -0.0029908 | 0.000496951 / -0.000496951 | 0.00233989 / -0.00233989 | 0.00240335 / -0.00240335 | 0.00322917 / -0.00322917 | 0.00372009 / -0.00372009 | 4.13882e-10 / -4.13882e-10 | 6.99988e-10 / -6.99988e-10 | 0.0223205 / -0.0223205 | 3.66285e-09 / -3.66285e-09 | 7.49527e-09 / -7.49527e-09 | 6.88236e-10 / -6.88236e-10 | 1.16748e-09 / -1.16748e-09 | 0.0223205 / -0.0223205 | 6.44255e-09 / -6.44255e-09 | 1.10119e-08 / -1.10119e-08 | 0.00497986 / -0.00497986 |
 | gamma_stat_SR_nJets_bin_3 | 0.00639259 / -0.00639259 | 0.00405871 / -0.00405871 | 0.00325419 / -0.00325419 | 0.00273325 / -0.00273325 | 0.002202 / -0.002202 | 0.00231915 / -0.00231915 | 0.00285984 / -0.00285984 | 0.00123362 / -0.00123362 | 0.00245879 / -0.00245879 | 0.00225517 / -0.00225517 | 0.00223443 / -0.00223443 | 0.00171124 / -0.00171124 | 0.00128242 / -0.00128242 | 0.0018577 / -0.0018577 | 1.60536e-08 / -1.60536e-08 | 0.00201415 / -0.00201415 | 0.00175649 / -0.00175649 | 0.00244034 / -0.00244034 | 0.00661062 / -0.00661062 | 7.3547e-10 / -7.3547e-10 | 1.24388e-09 / -1.24388e-09 | 2.61994e-09 / -2.61994e-09 | 0.0396637 / -0.0396637 | 1.33191e-08 / -1.33191e-08 | 1.223e-09 / -1.223e-09 | 2.07462e-09 / -2.07462e-09 | 4.55604e-09 / -4.55604e-09 | 0.0396637 / -0.0396637 | 1.95682e-08 / -1.95682e-08 | 0.00679501 / -0.00679501 |
 | gamma_stat_SR_nJets_bin_4 | 0.00769106 / -0.00769106 | 0.00367475 / -0.00367475 | 0.00283308 / -0.00283308 | 0.00195717 / -0.00195717 | 0.00130999 / -0.00130999 | 0.00209023 / -0.00209023 | 0.00223104 / -0.00223104 | 0.000923316 / -0.000923316 | 0.00167563 / -0.00167563 | 0.000744488 / -0.000744488 | 0.00191302 / -0.00191302 | 0.00241245 / -0.00241245 | 0.00212577 / -0.00212577 | 0.00168172 / -0.00168172 | 3.49873e-08 / -3.49873e-08 | 0.000984284 / -0.000984284 | 0.00131751 / -0.00131751 | 0.000732128 / -0.000732128 | 0.0144073 / -0.0144073 | 1.60289e-09 / -1.60289e-09 | 2.71093e-09 / -2.71093e-09 | 5.70994e-09 / -5.70994e-09 | 1.41856e-08 / -1.41856e-08 | 0.0595173 / -0.0595173 | 2.66542e-09 / -2.66542e-09 | 4.52146e-09 / -4.52146e-09 | 9.92948e-09 / -9.92948e-09 | 2.49509e-08 / -2.49509e-08 | 0.0679008 / -0.0679008 | 0.00871099 / -0.00871099 |
 | gamma_stat_SR_nJets_bin_5 | 0.00833418 / -0.00833418 | 0.00317795 / -0.00317795 | 0.0021749 / -0.0021749 | 0.00162258 / -0.00162258 | 0.00112864 / -0.00112864 | 0.000783084 / -0.000783084 | 0.00184692 / -0.00184692 | 0.000368325 / -0.000368325 | 0.000828941 / -0.000828941 | 0.000677038 / -0.000677038 | 0.00131122 / -0.00131122 | 0.00120422 / -0.00120422 | 0.000834406 / -0.000834406 | 0.00127636 / -0.00127636 | 6.1579e-08 / -6.1579e-08 | 0.00101486 / -0.00101486 | 0.000848952 / -0.000848952 | 0.0002856 / -0.0002856 | 0.0253573 / -0.0253573 | 2.82115e-09 / -2.82115e-09 | 4.77134e-09 / -4.77134e-09 | 1.00497e-08 / -1.00497e-08 | 2.49672e-08 / -2.49672e-08 | 0.0473911 / -0.0473911 | 4.69124e-09 / -4.69124e-09 | 7.95793e-09 / -7.95793e-09 | 1.74763e-08 / -1.74763e-08 | 4.39145e-08 / -4.39145e-08 | 0.0326357 / -0.0326357 | 0.0130663 / -0.0130663 |
 | NF_{Mat. Conv.} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.323412 / -0.290062 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{Low m_{#gamma^{*}}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.235191 / -0.204439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{HF e} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.331529 / -0.316066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{HF m} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.175213 / -0.162251 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | a0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.343196 / -0.295655 | 0.621457 / -0.44267 | 0.981165 / -0.567241 | 1.44018 / -0.668263 | 2.42518 / -0.778137 | 0.343196 / -0.295655 | 0.621457 / -0.44267 | 0.981165 / -0.567241 | 1.44018 / -0.668263 | 2.42518 / -0.778137 | 0 / 0 |
 | a1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.573814 / -0.434186 | 0.818523 / -0.518991 | 1.04562 / -0.576893 | 1.25906 / -0.619448 | 1.55976 / -0.665264 | 0.573814 / -0.434186 | 0.818523 / -0.518991 | 1.04562 / -0.576893 | 1.25906 / -0.619448 | 1.55976 / -0.665264 | 0 / 0 |
 | NF_{t#bar{t}W^{+}@4j} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{t#bar{t}W^{-}@4j} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0 / 0 |
 | mu_signal | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.627252 / -0.606876 |
