 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.021215 / -0.021215 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV #leq5-jets Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.6 / -0.6 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.115732 / -0.115732 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.137564 / -0.137564 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | Diboson #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W^{-} + 1 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_B_0__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0212962 / -0.0212962 |
 | gamma_stat_SR_nJets_bin_0 | 0.00256191 / -0.00256191 | 0.0040226 / -0.0040226 | 0.00505892 / -0.00505892 | 0.00522974 / -0.00522974 | 0.00628139 / -0.00628139 | 0.00706624 / -0.00706624 | 0.00511692 / -0.00511692 | 0.00779245 / -0.00779245 | 0.00596977 / -0.00596977 | 0.00613129 / -0.00613129 | 0.00573116 / -0.00573116 | 0.00572305 / -0.00572305 | 0.00686476 / -0.00686476 | 0.00610145 / -0.00610145 | 0.00976845 / -0.00976845 | 0.00662689 / -0.00662689 | 0.006961 / -0.006961 | 0.00650163 / -0.00650163 | 0.00203444 / -0.00203444 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00223916 / -0.00223916 |
 | gamma_stat_SR_nJets_bin_1 | 0.0039642 / -0.0039642 | 0.0045869 / -0.0045869 | 0.00411605 / -0.00411605 | 0.00464369 / -0.00464369 | 0.0043865 / -0.0043865 | 0.00360387 / -0.00360387 | 0.00460509 / -0.00460509 | 0.00348761 / -0.00348761 | 0.00421238 / -0.00421238 | 0.00438158 / -0.00438158 | 0.00438716 / -0.00438716 | 0.00466213 / -0.00466213 | 0.00366795 / -0.00366795 | 0.00438561 / -0.00438561 | 0.00267044 / -0.00267044 | 0.00426575 / -0.00426575 | 0.00385107 / -0.00385107 | 0.00377363 / -0.00377363 | 0.00250653 / -0.00250653 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00354154 / -0.00354154 |
 | gamma_stat_SR_nJets_bin_2 | 0.00542781 / -0.00542781 | 0.00447275 / -0.00447275 | 0.0040756 / -0.0040756 | 0.00359195 / -0.00359195 | 0.00284862 / -0.00284862 | 0.00208926 / -0.00208926 | 0.00365439 / -0.00365439 | 0.00190876 / -0.00190876 | 0.00321536 / -0.00321536 | 0.00304743 / -0.00304743 | 0.00338882 / -0.00338882 | 0.00317681 / -0.00317681 | 0.00293075 / -0.00293075 | 0.00298969 / -0.00298969 | 0.000494975 / -0.000494975 | 0.00234061 / -0.00234061 | 0.00241731 / -0.00241731 | 0.00322857 / -0.00322857 | 0.00372009 / -0.00372009 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00497986 / -0.00497986 |
 | gamma_stat_SR_nJets_bin_3 | 0.00621289 / -0.00621289 | 0.0040459 / -0.0040459 | 0.00325693 / -0.00325693 | 0.00272494 / -0.00272494 | 0.00192233 / -0.00192233 | 0.00232116 / -0.00232116 | 0.00287062 / -0.00287062 | 0.00123362 / -0.00123362 | 0.00246169 / -0.00246169 | 0.00225308 / -0.00225308 | 0.00222921 / -0.00222921 | 0.00170824 / -0.00170824 | 0.00128142 / -0.00128142 | 0.00185769 / -0.00185769 | 1.60644e-08 / -1.60644e-08 | 0.00200904 / -0.00200904 | 0.00177051 / -0.00177051 | 0.00243804 / -0.00243804 | 0.00661062 / -0.00661062 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00679501 / -0.00679501 |
 | gamma_stat_SR_nJets_bin_4 | 0.00698027 / -0.00698027 | 0.00365809 / -0.00365809 | 0.00283995 / -0.00283995 | 0.00194963 / -0.00194963 | 0.00104116 / -0.00104116 | 0.00208714 / -0.00208714 | 0.00225701 / -0.00225701 | 0.000923316 / -0.000923316 | 0.00166608 / -0.00166608 | 0.000742687 / -0.000742687 | 0.00191291 / -0.00191291 | 0.00240764 / -0.00240764 | 0.0021302 / -0.0021302 | 0.00167732 / -0.00167732 | 3.50109e-08 / -3.50109e-08 | 0.000975823 / -0.000975823 | 0.00130815 / -0.00130815 | 0.000730641 / -0.000730641 | 0.0144073 / -0.0144073 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00871099 / -0.00871099 |
 | gamma_stat_SR_nJets_bin_5 | 0.00699349 / -0.00699349 | 0.00315723 / -0.00315723 | 0.00217719 / -0.00217719 | 0.00161461 / -0.00161461 | 0.000853067 / -0.000853067 | 0.000793318 / -0.000793318 | 0.00188588 / -0.00188588 | 0.000368325 / -0.000368325 | 0.000829932 / -0.000829932 | 0.000675181 / -0.000675181 | 0.0013108 / -0.0013108 | 0.00120295 / -0.00120295 | 0.000832932 / -0.000832932 | 0.00127149 / -0.00127149 | 6.16205e-08 / -6.16205e-08 | 0.00101346 / -0.00101346 | 0.00085153 / -0.00085153 | 0.000286529 / -0.000286529 | 0.0253573 / -0.0253573 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0130663 / -0.0130663 |
