 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_1 | -0.111395 / 0.111696 | 0 / 0 | -0.056235 / 0.0563467 | 0 / 0 | 0 / 0 | 0.0871543 / -0.087251 | 0 / 0 | 0 / 0 | -0.0362252 / 0.0362896 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0646139 / 0.0647484 | -0.0301857 / 0.0302377 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.16661 / -0.166816 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0530109 / 0.0531143 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | 0.133381 / -0.133405 | -0.0308653 / 0.0308671 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0652816 / 0.0652898 | 0 / 0 | 0 / 0 | 0.0391069 / -0.0391078 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0605816 / -0.060584 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.112071 / -0.112085 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0710786 / -0.0710822 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | -0.0228406 / 0.0228147 | 0 / 0 | -0.0563334 / 0.0562966 | 0 / 0 | 0 / 0 | 0.108256 / -0.10803 | 0 / 0 | 0 / 0 | -0.0673019 / 0.06727 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0901814 / 0.0901756 | -0.0296353 / 0.0296043 | 0 / 0 | 0 / 0 | 0.0214654 / -0.0214305 | 0 / 0 | 0 / 0 | 0 / 0 | 0.239745 / -0.239391 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0517746 / 0.0517371 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | 0.068327 / -0.0690936 | 0 / 0 | 0.0783452 / -0.0792247 | 0 / 0 | 0 / 0 | -0.0730834 / 0.0739309 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0240162 / -0.0242861 | 0 / 0 | 0 / 0 | -0.0719147 / 0.0727482 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0524051 / -0.0529929 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0686433 / -0.0694134 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | -0.0915609 / 0.0914693 | 0 / 0 | 0.13806 / -0.137667 | 0 / 0 | 0 / 0 | -0.118188 / 0.118067 | 0 / 0 | 0 / 0 | 0.0362182 / -0.0361613 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.218387 / 0.21804 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.20299e-05 / -1.1845e-05 | 0.0517269 / -0.051638 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | -0.0740294 / 0.0740066 | 0.0363117 / -0.0363007 | 0 / 0 | 0.0212865 / -0.0212806 | 0 / 0 | 0.0652597 / -0.0652352 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0767539 / 0.0767299 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0710656 / 0.0710442 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_4 | -0.0862545 / 0.0864846 | 0.0457943 / -0.0458829 | 0.0827048 / -0.0828284 | 0 / 0 | 0 / 0 | -0.15539 / 0.155782 | 0 / 0 | 0 / 0 | 0.0252822 / -0.0253362 | -0.0241301 / 0.0241901 | 0 / 0 | 0 / 0 | 0.0521164 / -0.0522136 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0300122 / 0.0300877 | 0 / 0 | 0 / 0 | 0 / 0 | -0.238443 / 0.238882 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0525327 / -0.0526304 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | 0.111786 / -0.111665 | 0 / 0 | -0.0836513 / 0.0835639 | -0.0214765 / 0.0214547 | 0 / 0 | 0.0408865 / -0.0408449 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0896621 / -0.0895676 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0989694 / -0.0988641 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.108338 / 0.108222 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | -0.133877 / 0.133965 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0207159 / -0.0207213 | 0 / 0 | 0 / 0 | -0.02356 / 0.023567 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0605575 / -0.0605747 | 0.0215509 / -0.0215566 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.074247 / -0.0742694 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | 0.194879 / -0.194776 | 0.022181 / -0.0221702 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0247719 / 0.0247596 | 0 / 0 | 0 / 0 | 0.0356806 / -0.035663 | 0 / 0 | 0 / 0 | 0 / 0 | 0.223548 / -0.223426 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0700824 / -0.0700478 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | -0.13354 / 0.133513 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0228099 / 0.0228066 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0714433 / 0.0714307 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0810223 / 0.0810076 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.131488 / 0.131461 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_7 | -0.0389135 / 0.038929 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0259725 / 0.0259825 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.066056 / 0.0660854 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0986532 / -0.0986997 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.131255 / -0.131329 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_8 | 0.151398 / -0.151561 | -0.0305896 / 0.0306312 | -0.0825792 / 0.0826951 | 0 / 0 | 0 / 0 | 0.0334101 / -0.0334529 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0848414 / 0.0849606 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0233432 / 0.0233748 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0523979 / -0.0524636 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | -0.111643 / 0.111699 | -0.0256747 / 0.0256879 | 0 / 0 | 0.0243406 / -0.0243532 | 0 / 0 | 0.0318778 / -0.0318944 | 0 / 0 | 0 / 0 | -0.0432002 / 0.0432223 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0716741 / 0.0717105 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0271068 / -0.0271207 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0521007 / 0.0521273 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | 0.156077 / -0.156101 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0224915 / -0.0224923 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.109115 / -0.109126 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.131421 / -0.131437 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | 0.111801 / -0.111716 | 0 / 0 | 0.0827158 / -0.0826573 | 0 / 0 | 0 / 0 | 0.0426122 / -0.0425843 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0262359 / 0.0262195 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0564123 / 0.0563763 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.036471 / 0.036466 | 0 / 0 | -0.0837092 / 0.083705 | 0 / 0 | 0 / 0 | 0.0245175 / -0.0245132 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.0818094 / 0.0818015 | 0.0265231 / -0.0265229 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0235487 / -0.0235484 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0220259 / -0.0220257 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0629214 / -0.0629224 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.126514 / -0.126521 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | 0.0588276 / -0.058839 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0230154 / -0.0230193 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0462971 / -0.0463054 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.126363 / -0.126406 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JESUnc_VertexingAlg_PreRec | 0.035334 / -0.0355167 | -0.108075 / 0.107236 | -0.12493 / 0.123796 | 0 / 0 | -0.0369073 / 0.0368427 | 0.0214771 / -0.0215581 | -0.0491717 / 0.0490318 | 0 / 0 | -0.0620373 / 0.0617915 | 0 / 0 | 0 / 0 | 0 / 0 | -0.263011 / 0.258182 | 0 / 0 | 0 / 0 | -0.0356707 / 0.0356123 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0252469 / 0.0252295 | -0.270126 / 0.265056 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0271725 / 0.0271489 | -0.119795 / 0.118755 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_NNJvtEfficiency | -0.0552304 / 0.0553512 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.60673e-06 / 7.55362e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.026646 / -0.0266811 | 0 / 0 | 0.0226987 / -0.0227291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0407246 / -0.0407756 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_Pileup_OffsetNPV | 0.0227724 / -0.0227598 | -0.0283733 / 0.0283643 | -0.0837099 / 0.0837218 | -0.022612 / 0.0226041 | 0 / 0 | 0.138811 / -0.138755 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0257013 / -0.0256868 | 0 / 0 | 0 / 0 | -0.162359 / 0.162548 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0600891 / 0.0600843 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0761274 / 0.0761324 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_Pileup_PtTerm | 0.0588686 / -0.0588685 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0200442 / -0.0200439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0911706 / 0.0911824 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.126753 / 0.126783 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_Pileup_RhoTopology | -0.190775 / 0.195934 | -0.0785899 / 0.0791147 | -0.0820919 / 0.0826861 | -0.047541 / 0.0476313 | -0.0395928 / 0.0396219 | 0.129475 / -0.127043 | -0.0424829 / 0.0425321 | 0 / 0 | -0.0564037 / 0.0565857 | 0.0248891 / -0.0246929 | 0 / 0 | 0 / 0 | -0.159056 / 0.162359 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0427483 / -0.0423203 | 0.0250277 / -0.02483 | 0 / 0 | -0.0246926 / 0.0246584 | -0.238593 / 0.247498 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.023407 / 0.0233704 | -0.255409 / 0.265929 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_RelativeNonClosure_AF3 | 0.11798 / -0.117867 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | FT_EFF_Eigen_B_0__1 | 0.0209349 / -0.0209234 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0329944 / -0.0329734 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | FT_EFF_Eigen_B_2__1 | -0.0682779 / 0.0682498 | -0.0328479 / 0.0328459 | 0 / 0 | -0.023518 / 0.0235191 | -0.0267342 / 0.0267344 | -0.0213759 / 0.0213775 | -0.0237592 / 0.0237603 | 0 / 0 | -0.021367 / 0.0213686 | -0.038642 / 0.0386371 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0215788 / 0.0215804 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0261032 / 0.0261035 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0288749 / 0.0288744 | -0.138628 / 0.138519 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
