 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0338949 / -0.0338882 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_0__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.023662 / -0.0236486 |
 | JET_Flavor_Composition_Sig | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.31275e-06 / 4.31216e-06 |
 | gamma_stat_SR3b2l_HT_all_bin_0 | 0.00907099 / -0.00886665 | 0.0121321 / -0.0118588 | 0.011332 / -0.0110767 | 0.0141414 / -0.0138229 | 0.0179549 / -0.0175504 | 0.0102685 / -0.0100372 | 0.0169279 / -0.0165465 | 0.0138302 / -0.0135187 | 0.0138813 / -0.0135686 | 0.0185699 / -0.0181515 | 0.0192857 / -0.0188513 | 0.0234781 / -0.0229492 | 0.0167293 / -0.0163524 | 0.0110273 / -0.0107789 | 0.0122666 / -0.0119903 | 0.00994525 / -0.00972121 | 0.0125938 / -0.0123101 | 0.0112847 / -0.0110305 | 0.00884213 / -0.00864294 | 0.0171227 / -0.016737 | 0.0117719 / -0.0115068 | 0.00883133 / -0.00863239 | 0.00726851 / -0.00710477 | 0.0017227 / -0.00168389 | 0.0191055 / -0.0186751 | 0.0133184 / -0.0130184 | 0.0104939 / -0.0102575 | 0.00723957 / -0.00707648 | 0.00234562 / -0.00229278 | 0.00257576 / -0.00251774 |
 | gamma_stat_SR3b2l_HT_all_bin_1 | 0.00911441 / -0.00892976 | 0.009167 / -0.00898128 | 0.00880468 / -0.0086263 | 0.00879461 / -0.00861643 | 0.00779211 / -0.00763425 | 0.00622011 / -0.0060941 | 0.00826927 / -0.00810174 | 0.00771679 / -0.00756046 | 0.0071497 / -0.00700485 | 0.00607628 / -0.00595318 | 0.00764961 / -0.00749463 | 0.0041893 / -0.00410443 | 0.00463975 / -0.00454575 | 0.00505613 / -0.0049537 | 0.0116846 / -0.0114479 | 0.00850821 / -0.00833584 | 0.00630918 / -0.00618136 | 0.00444884 / -0.00435871 | 0.00774614 / -0.00758921 | 0.00843022 / -0.00825943 | 0.00901273 / -0.00883014 | 0.0106633 / -0.0104473 | 0.00531347 / -0.00520582 | 0.00369697 / -0.00362207 | 0.00776461 / -0.00760731 | 0.00866692 / -0.00849133 | 0.00820939 / -0.00804308 | 0.00649853 / -0.00636687 | 0.00716333 / -0.00701821 | 0.00488989 / -0.00479082 |
 | gamma_stat_SR3b2l_HT_all_bin_2 | 0.00717658 / -0.00705459 | 0.00612112 / -0.00601707 | 0.00530717 / -0.00521696 | 0.00524555 / -0.00515639 | 0.00428286 / -0.00421006 | 0.00617417 / -0.00606923 | 0.00443009 / -0.00435479 | 0.00546434 / -0.00537146 | 0.00512822 / -0.00504105 | 0.00467843 / -0.00459891 | 0.00450508 / -0.0044285 | 0.00361236 / -0.00355095 | 0.00551219 / -0.00541849 | 0.0107649 / -0.010582 | 0.00263909 / -0.00259423 | 0.00525526 / -0.00516594 | 0.00717176 / -0.00704985 | 0.00280617 / -0.00275848 | 0.0065959 / -0.00648378 | 0.0038318 / -0.00376667 | 0.00699306 / -0.00687419 | 0.00603533 / -0.00593275 | 0.00752888 / -0.00740091 | 0.0119355 / -0.0117326 | 0.00317148 / -0.00311757 | 0.00448817 / -0.00441188 | 0.00787375 / -0.00773992 | 0.00852138 / -0.00837654 | 0.00572703 / -0.00562968 | 0.0069899 / -0.00687109 |
 | gamma_stat_SR3b2l_HT_all_bin_3 | 0.00396834 / -0.00391058 | 0.00287706 / -0.00283518 | 0.00433191 / -0.00426885 | 0.00260795 / -0.00256999 | 0.00172114 / -0.00169608 | 0.00613821 / -0.00604887 | 0.00190513 / -0.0018774 | 0.00339757 / -0.00334812 | 0.00405697 / -0.00399792 | 0.00223358 / -0.00220107 | 0.000791839 / -0.000780313 | 0.00137623 / -0.0013562 | 0.00373407 / -0.00367972 | 0.00262635 / -0.00258812 | 0.00391242 / -0.00385547 | 0.00546937 / -0.00538976 | 0.00375753 / -0.00370284 | 0.0096077 / -0.00946785 | 0.00558872 / -0.00550737 | 0.00216971 / -0.00213813 | 0.00248199 / -0.00244586 | 0.00396635 / -0.00390862 | 0.0075538 / -0.00744385 | 0.00852463 / -0.00840054 | 0.00194728 / -0.00191893 | 0.00386058 / -0.00380439 | 0.00312972 / -0.00308416 | 0.00588198 / -0.00579636 | 0.0108641 / -0.010706 | 0.0112916 / -0.0111273 |
 | NF_{Mat. Conv.} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.323412 / -0.290062 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{Low m_{#gamma^{*}}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.235191 / -0.204439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{HF e} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.331529 / -0.316066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{HF m} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.175213 / -0.162251 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | a0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.343196 / -0.295655 | 0.621457 / -0.44267 | 0.981165 / -0.567241 | 1.44018 / -0.668263 | 2.42518 / -0.778137 | 0.343196 / -0.295655 | 0.621457 / -0.44267 | 0.981165 / -0.567241 | 1.44018 / -0.668263 | 2.42518 / -0.778137 | 0 / 0 |
 | a1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.573814 / -0.434186 | 0.818523 / -0.518991 | 1.04562 / -0.576893 | 1.25906 / -0.619448 | 1.55976 / -0.665264 | 0.573814 / -0.434186 | 0.818523 / -0.518991 | 1.04562 / -0.576893 | 1.25906 / -0.619448 | 1.55976 / -0.665264 | 0 / 0 |
 | NF_{t#bar{t}W^{+}@4j} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0.148297 / -0.144919 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | NF_{t#bar{t}W^{-}@4j} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0.239963 / -0.234745 | 0 / 0 |
 | mu_signal | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.627252 / -0.606876 |
