 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | -0.161009 / 0.191455 | 0.0507454 / -0.0483947 | -0.141964 / 0.16516 | 0.03061 / -0.0302487 | 0 / 0 | -0.105846 / 0.118697 | 0 / 0 | 0 / 0 | 0.134649 / -0.11928 | 0 / 0 | 0.0317142 / -0.0292129 | 0 / 0 | 0.0215704 / -4.80908e-05 | -0.105925 / 0.117087 | 0 / 0 | -0.0147831 / 0.0171141 | 0.0235472 / -0.0235264 | 0 / 0 | -0.600579 / 1.46542 | 0 / 0 | -0.142188 / 0.165067 | 0.0263268 / -0.0257224 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 3.79161e-05 / -3.40563e-05 | 0.125411 / -0.111962 | -0.219709 / 0.280356 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JERUnc_Noise_PreRec | 0.0239554 / -0.0695395 | -0.0425402 / 0.00337468 | 0.057741 / 0.00355217 | -0.0273349 / 0.00339124 | 0 / 0 | -0.0589368 / -0.0205116 | 0 / 0 | 0 / 0 | -0.0625598 / -0.00396344 | 0 / 0 | -0.0344766 / 0.00117002 | 0 / 0 | -0.0874135 / 0.204317 | 0.112019 / -0.0216564 | 0 / 0 | 0 / 0 | -0.0141547 / -0.00455768 | 0 / 0 | 0.534882 / 0.0296975 | 0 / 0 | 0.138314 / -0.00419746 | 0.0763331 / 0.00467535 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.84478e-05 / 2.07082e-05 | 0.0597167 / -0.0709515 | 1.91489 / 0.0855985 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.0941253 / 0.0871536 | -0.0297031 / 0.0258725 | 0.105418 / -0.081692 | -0.0771919 / 0.0703089 | 0 / 0 | 0.0529092 / -0.0428357 | 0 / 0 | 0 / 0 | -0.126446 / 0.120909 | -0.0903716 / 0.0833716 | 0 / 0 | -0.0224973 / 0.019467 | 0.209922 / -0.149919 | 0.09915 / -0.0772292 | 0 / 0 | 0 / 2.22045e-16 | -0.0407458 / 0.0359016 | 0 / 0 | 0 / 0 | 0 / 0 | 0.137333 / -0.103726 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.114433 / 0.108107 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.00241956 / -0.205544 | -0.000431347 / -0.0386075 | 0.000565279 / 0.0519362 | 0 / -1.11022e-16 | 0 / 0 | -0.00120089 / -0.105335 | 0 / 0 | 0 / 0 | 0.000872484 / 0.0808105 | 0 / 0 | -0.000221714 / -0.0199539 | 0 / 2.22045e-16 | 0.00218046 / 0.209018 | -0.000270952 / -0.0243537 | 0 / 0 | 0.000248106 / 0.0226063 | 6.04201e-05 / -5.9053e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.00390908 / -0.319317 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000378845 / 0.0212354 | -0.000582328 / -0.0519147 | 0.0157867 / 2.17091 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | -0.256344 / 0.166045 | -0.0493135 / 0.0273092 | 0.173691 / -0.0834169 | -0.0839284 / 0.0579877 | -0.0186949 / 0.00648695 | 0.029601 / -0.0155455 | 0 / 0 | 0 / 0 | -0.155059 / 0.0270872 | 0 / 0 | -0.0140123 / 0.0317604 | -0.0199282 / 0.0067243 | 0.00859159 / 0.212539 | 0.104492 / -0.0523261 | 0 / 0 | 0 / 0 | -0.0317161 / 0.0218885 | 0.0296522 / -0.0123115 | 1.52772 / -0.413584 | 0 / 0 | 0.167475 / -0.0807279 | -0.153606 / 0.0917293 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0904788 / 0.0515803 | 0.304111 / -0.135653 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | -0.00514553 / -0.0810622 | -0.00241331 / -0.0384258 | 0.0025811 / 0.0419047 | 0 / 0 | 0 / 0 | -0.00587578 / -0.0923035 | 0 / 0 | 0 / 0 | 0.0774081 / -0.0691173 | 0 / 0 | 0.00938788 / -0.0373489 | 2.22045e-16 / -1.11022e-16 | 0.206438 / -0.0163435 | 0 / 0 | 0 / 0 | 0 / 0 | 7.84975e-05 / -6.99897e-05 | 0 / 0 | 0.0543837 / 1.08156 | 0 / 0 | -0.00976385 / 0.0322825 | -0.0171784 / -0.258225 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 3.5257e-05 / -3.12559e-05 | 0 / 2.22045e-16 | 0.0687024 / 1.44435 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | 0.0740423 / -0.0871284 | 0.0248041 / -0.0287159 | -0.0803803 / 0.112083 | 0.066917 / -0.0793173 | 0 / 0 | -0.0403404 / 0.0536845 | 0 / 0 | 0 / 0 | 0.1402 / -0.154581 | 0 / 0 | 0.0193753 / -0.0239197 | 0 / 2.22045e-16 | -0.14029 / 0.210642 | -0.0443955 / 0.0555477 | 0 / 0 | 0 / 0 | 0.027191 / -0.0349548 | -0.0174515 / 0.0233022 | 0 / 0 | 0 / 0 | -0.11831 / 0.172779 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.105833 / -0.120641 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | -0.207286 / -0.00244265 | -0.0306901 / 0.00186425 | 0.109748 / 0.00117497 | 0 / 0 | 0 / 0 | -0.114923 / -0.00115101 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0574034 / -0.00101088 | 0 / 0 | 0.212167 / 0.00220995 | -0.0462113 / -0.00424505 | 0 / 0 | 2.22045e-16 / 0 | -8.38297e-05 / 8.4086e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0534286 / 0.00058109 | -0.211059 / -0.00249025 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.46644e-05 / 7.66196e-05 | -0.0778786 / -0.000880471 | 2.13529 / 0.0155592 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_4 | 0.0746602 / -0.0717433 | 0 / 2.22045e-16 | -0.0949885 / 0.107995 | 0.0453025 / -0.0448816 | 0.0175179 / -0.0187163 | -0.00613272 / -0.00406591 | 0 / 0 | 0 / 0 | 0.161677 / -0.143944 | 0 / 0 | 0.0373225 / -0.037742 | 0 / 0 | -0.160657 / 0.196612 | -0.064147 / 0.0696094 | 0 / 0 | 0 / 0 | 0.0367385 / -0.0367181 | -0.027392 / 0.0293726 | -0.595228 / 1.48095 | 0 / 0 | -0.125805 / 0.151919 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0860143 / -0.0818928 | -0.220371 / 0.289844 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_4 | -0.148611 / -0.00796797 | -0.0175729 / 0.00177398 | 0.0462477 / 0.00235845 | 0 / 0 | 0 / 0 | -0.0968159 / -0.017558 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0632505 / -0.00331555 | -0.0354767 / -0.00255058 | 0 / 2.22045e-16 | 0.166859 / 0.0082685 | -0.0219745 / -0.0290626 | 0 / 0 | 0 / 0 | -4.35827e-05 / 4.79259e-05 | 0 / 0 | 1.19202 / 0.0485365 | 0 / 0 | 0.0607547 / -0.00635819 | -0.241307 / -0.0132761 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.3382e-05 / 4.78722e-05 | -0.0155228 / -0.00117525 | 1.54265 / 0.0595528 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | -0.150052 / -0.0272116 | 0 / 0 | 0 / 0 | -0.0388655 / -0.0283665 | 0 / 0 | 0.0119365 / -0.0237228 | 0 / 0 | 0 / 0 | -0.0715671 / -0.00192258 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0.225801 / -0.00211091 | 0.0694171 / 0.00314252 | 0 / 0 | 0 / 0 | 8.18973e-05 / -8.01411e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0881053 / 0.042807 | -0.00390371 / -0.161865 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000587051 / -0.10754 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | -0.0721072 / -0.182211 | 0 / 0 | -0.05434 / 0.00080473 | 0 / 0 | 0 / 0 | -0.009093 / -0.0233205 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00145931 / -0.0939743 | 0 / 0 | -1.11022e-16 / 0 | 0.00592828 / 0.212756 | -0.0657575 / 0.00322 | 0 / 0 | 2.22045e-16 / 0 | 4.4254e-05 / -4.41038e-05 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0104706 / -0.0365008 | -0.293699 / 0.00502499 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.95845e-05 / -4.91039e-05 | 0.0765006 / -0.0837015 | 0.00108712 / 0.0887422 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | -0.0760667 / 0.112952 | 0 / 0 | 0 / 0 | -0.023751 / -0.0127651 | 0 / 0 | 0.0416151 / -0.0195974 | 0 / 0 | 0 / 0 | -0.027556 / -0.0934919 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000941134 / 0.222337 | 0.00572297 / 0.0379001 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00778841 / 0.0219667 | 0 / 0 | 0 / 0 | 0.0110066 / 0.0334325 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | 0.0375681 / -0.191912 | -0.0289087 / 0.000323663 | 0.05575 / 0.00033558 | 0 / 0 | 0 / 0 | -0.0756522 / 0.00115883 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.221495 / 0.000625039 | -0.068289 / 0.0444006 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0241253 / -0.0258448 | -0.290857 / -0.00138548 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0213974 / -0.00491693 | 0.028291 / -0.116605 | 2.16969 / 0.0970356 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_7 | -0.00146263 / 0.04573 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0959841 / 8.39779e-05 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.000180361 / 0.228524 | 0.0647983 / -5.38735e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.000148671 / -0.166738 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_7 | -0.0752004 / 0.0641563 | 0.00667098 / -0.0217476 | 0 / 0 | -0.013757 / 0.0385657 | 0 / 0 | -0.012518 / -0.0443113 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0.215458 / 0.00111462 | 0.014869 / -0.0359876 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0248455 / 0.0103509 | -0.162139 / -0.125675 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0677306 / -0.0518334 | 0.309813 / 0.00134901 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_8 | 0.0350618 / -0.138887 | 0 / 0 | 0 / 0 | -2.41343e-05 / -0.0294044 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.0422913 / 0.00678795 | -0.0934477 / 0.0698822 | 0.00705383 / -0.0234231 | 0 / 0 | 0.210096 / -0.124792 | 0.0279937 / -0.00302718 | 0 / 0 | -0.00252306 / 0.0191812 | -0.0343392 / 0.0174902 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0273225 / 0.0200711 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_8 | -0.18367 / 0.0423927 | 0.0126112 / -0.0205468 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.0152869 / -0.0614785 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0422751 / -0.0848768 | -0.0350944 / -0.00289908 | 0 / 0 | -0.0909159 / 0.219465 | -0.00737629 / -0.0220723 | 0 / 0 | 0 / 0 | 1.4347e-05 / -9.42235e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0968182 / -0.150073 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00786951 / -0.0520531 | -0.584038 / 2.37511 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | 0.112923 / -0.0115002 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0368418 / -0.000576822 | 0 / 0 | 0 / 0 | -0.120964 / 0.0499668 | 0 / 0 | 0 / 0 | 0 / 0 | 0.222893 / 0.000775523 | 0.0379624 / 0.013641 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0229042 / 0.000410603 | 0 / 0 | 0 / 0 | 0.0553082 / 0.00772022 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | 0.0548174 / 0.000299488 | 0.0130204 / -0.0304135 | -0.000503151 / -0.0536916 | -0.00586541 / 0.0239082 | 0 / 0 | 0.0195092 / -0.0538339 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0976432 / 0.00592844 | 0 / 0 | 0 / 0 | 0.00189707 / 0.218828 | -0.00972495 / -0.0347134 | 0 / 0 | 0 / 0 | 3.82225e-05 / -3.85342e-05 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0245276 / 0.0109427 | -0.00158296 / -0.163105 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.094971 / 0.0289297 | 0.319774 / -0.00307331 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | 0.0437765 / 0.0363892 | 0 / 0 | 0 / 0 | -0.0362713 / -0.00267784 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.0267316 / -0.0946672 | 0 / 0 | 0 / 0 | 0 / 0 | 0.223653 / 0.000623284 | 0.0270225 / 0.0114417 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0037806 / 0.0288571 | 0 / 0 | 0 / 0 | 0.0129466 / 0.110679 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00852664 / -0.0672349 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.162373 / -0.0991821 | -0.0221433 / 0.0141687 | -0.0534403 / -0.000385622 | 0 / 0 | 0 / 0 | -0.0569307 / 0.00175716 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.0024603 / 0.220431 | -0.0408155 / -0.0106835 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00373244 / -0.0244222 | -0.164342 / -0.126307 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0525029 / -0.0945332 | -0.000749301 / 0.317176 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | 0.116394 / 0.0586182 | 0 / 0 | 0 / 0 | -0.0305698 / -0.00341534 | 0 / 0 | 0.016427 / -0.0420137 | 0 / 0 | 0 / 0 | -0.0960631 / -0.0255037 | 0 / 0 | 0 / 0 | 0 / 0 | 0.228042 / -0.0028142 | 0.0156231 / 0.0226014 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0207444 / 0.0043819 | 0 / 0 | 0 / 0 | 0.138953 / 0.0200251 | -0.131635 / -0.160861 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
