 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -0.0300551 / 0.0304272 | 0.0228476 / -0.0225342 | 0.044722 / -0.0433073 | 0.153885 / -0.134099 | 0.0260867 / -0.0254806 | 0 / 0 | 0 / 0 | -0.0826712 / 0.0901195 | -0.646225 / 1.77216 | -0.042253 / 0.044162 | -0.0470349 / 0.0494302 | 0.0928536 / -0.0853131 | -0.115031 / 0.132357 | 0.0764168 / -0.0711593 | 0.0563743 / -0.0534989 | 0.21277 / -0.176607 | 0 / 0 | 0.0337976 / -0.0331544 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.022882 / -0.0224397 | -0.0612501 / 0.065138 | 0.116292 / -0.104662 | 0.0599602 / -0.0590458 | 0 / 2.22045e-16 | 0.155394 / -0.135293 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -0.0264737 / -0.00755079 | 0 / 0 | -0.0281514 / -0.00528003 | -0.134539 / -0.00938933 | -0.0170358 / -0.00107001 | 0 / 0 | 0 / 0 | -0.105468 / -0.00589767 | -0.0193054 / -0.00128769 | 0.0608573 / 0.0037215 | -0.0938305 / -0.00596163 | 0.0152542 / 0.000995962 | 0.28799 / 0.0155535 | -0.0781518 / -0.00626714 | -0.0589194 / -0.00373811 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.055867 / -0.00440972 | -0.0774398 / -0.00492464 | 0.0541802 / 0.00332027 | 0.0295231 / 0.00638046 | 0.0466336 / 0.00253616 | -0.0510059 / 0.0694799 | -0.116055 / -0.00745366 | 0.0703611 / 0.00431563 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0346461 / -0.0284937 | 0 / 0 | 0 / 0 | -0.106581 / 0.0999062 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.01341 / -0.452789 | 0 / 0 | 0 / 0 | -0.0344579 / 0.0301458 | 0.218342 / -0.154955 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.0485256 / 0.0430121 | 0 / 0 | -0.042589 / 0.0375414 | 0 / 0 | 0.0779308 / -0.0617758 | -0.13737 / 0.132824 | -0.0361064 / 0.0316363 | 0.110737 / -0.0854435 | -0.101771 / 0.094944 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.000614536 / -0.0547398 | 0 / 0 | -0.00030954 / -0.0277939 | -0.0023475 / -0.199801 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0.00110295 / 0.102777 | 0 / 0 | 0.000543883 / 0.0499423 | 0 / 0 | 0 / 2.22045e-16 | 0.00251802 / 0.24353 | -0.000765818 / -0.0679448 | -0.000461971 / -0.0413151 | 0 / 0 | 0 / 0 | -0.000378804 / -0.0339514 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | -0.000236575 / -0.021283 | 0.000428584 / 0.0392359 | -0.00072527 / -0.0644159 | -2.22045e-16 / -2.22045e-16 | 0.000559834 / 0.0514285 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0.0374061 / -0.019545 | 0 / 0 | -0.0361219 / 0.0198227 | -0.109961 / 0.063575 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0945269 / -0.0476296 | 0.988843 / -0.322887 | 0 / 0 | 0 / 0 | -0.027762 / 0.0151482 | 0.224989 / -0.104883 | 0.103914 / -0.052055 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0309453 / 0.0169219 | 0 / 2.22045e-16 | -0.0386501 / 0.021247 | 0 / -1.11022e-16 | 0.0808996 / -0.0411123 | -0.140861 / 0.0833167 | 0 / 0 | 0.124486 / -0.0615775 | -0.142994 / 0.0847132 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | -0.00248296 / -0.039524 | 0 / 0 | -0.0017213 / -0.0274812 | -0.00963481 / -0.149155 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00465356 / 0.0761641 | 0 / 0 | 0.00195617 / 0.0316816 | 0 / 0 | 0.000875752 / 0.0141239 | 0.0168229 / 0.288734 | -0.00516605 / -0.0813789 | -0.00286056 / -0.0454677 | 0 / 0 | 0 / 0 | -0.00158033 / -0.0252444 | 0.00133391 / 0.0215513 | -0.0043187 / -0.0682558 | 0 / 0 | 0.00192112 / 0.0311097 | 0.00130354 / 0.0210581 | 0.000928211 / 0.014973 | 0.00433962 / 0.0709391 | -0.00191172 / -0.0304987 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -0.0266418 / 0.0349088 | 0 / 0 | 0.0165666 / -0.021558 | 0.0512771 / -0.0617662 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.433132 / 1.03207 | 0 / 0 | 0 / 0 | 0.0275266 / -0.0331243 | -0.145428 / 0.219867 | -0.0590225 / 0.0802562 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0307692 / -0.0378688 | 0 / 0 | -0.0588441 / 0.0805617 | 0.127853 / -0.142648 | -2.22045e-16 / -2.22045e-16 | -0.0895459 / 0.126272 | 0.0777388 / -0.0911362 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -0.054182 / -0.000608159 | 0 / 0 | -0.0245193 / -0.000158185 | -0.15211 / -0.00238807 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0977271 / 0.00106624 | 0 / 0 | 0.0443458 / 0.000463464 | 0 / 0 | 0 / 0 | 0.308198 / 0.00236487 | -0.0717797 / -0.000810004 | -0.0404957 / -0.000300598 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0265242 / 0.000300752 | 0 / -2.22045e-16 | 0 / 0 | 0.0390378 / 0.000426322 | -0.0806736 / -0.00148828 | 0 / -2.22045e-16 | 0.101709 / 0.00111828 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -0.0375099 / 0.0386199 | 0 / 0 | 0.0222381 / -0.0226624 | 0.0781441 / -0.0749358 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0835608 / 0.093811 | -0.631391 / 1.72012 | 0 / -1.11022e-16 | 0 / 0 | 0.035599 / -0.0350187 | -0.162889 / 0.229857 | 0.0491899 / -0.0482251 | 0 / 0 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | -2.22045e-16 / 2.22045e-16 | 0.0220406 / -0.0223897 | 0 / 0 | -0.0700169 / 0.0772587 | 0.136532 / -0.124339 | 0.0403101 / -0.0400842 | -0.101745 / 0.116507 | 0.136915 / -0.124683 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -0.0381825 / -0.00877348 | 0 / 0 | 0 / 0 | -0.142862 / -0.00510452 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.0809751 / 0.00530247 | 0 / 0 | 0.0434945 / 0.0022207 | 0 / 0 | 0 / -1.11022e-16 | 0.266582 / 0.0568078 | -0.0569104 / -0.00312495 | -0.0311347 / -0.00147105 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0150999 / 0.0010099 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0.0324388 / 0.00241744 | 0.0178106 / 0.0180317 | 0.0330343 / 0.00205691 | 0.0581814 / 0.00269867 | -0.0345833 / -0.00133623 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0.000151337 / 0.0376628 | 0 / 0 | -0.0072415 / -0.0239641 | -0.00128587 / -0.059582 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000177575 / -0.0277745 | 0 / 0 | 0 / 0 | -0.0417494 / 0.0161243 | 0.0638106 / 0.137615 | -0.0165916 / -0.0707128 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.00640254 / -0.0407526 | 0 / 0 | -0.0207154 / 0.00038356 | 0 / 0 | -0.00101779 / 0.0364539 | -0.0187341 / -0.0741596 | -0.0190982 / -0.020861 | 0.137028 / -0.00179274 | -0.00122739 / -0.0925452 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -0.00766967 / -0.0494294 | 0 / 0 | 0 / 0 | -0.0645683 / -0.00215253 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000172353 / 0.0680978 | 0 / 0 | 2.22045e-16 / 0 | 0.211281 / 0.0825178 | -0.0756112 / -0.071517 | -0.00373606 / -0.0399039 | 0 / 0 | 0 / 0 | -0.00572585 / -0.0260747 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0.0405854 / -0.000481584 | -0.0602635 / -0.00927315 | 0.0595219 / -0.0040022 | -0.000399829 / 0.0470487 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0.00014572 / 0.0366085 | 0 / 0 | 0 / 0 | 0.00222579 / -0.0577093 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000140922 / -0.0291173 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00829132 / 0.174229 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.003491 / -0.039475 | 0 / 0 | -0.00020713 / -0.0204267 | 0.00187565 / -0.0315516 | -0.000615445 / 0.0364907 | -0.0168326 / -0.0684876 | 0.00996236 / -0.0302932 | 0.133751 / 0.003275 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -0.0581151 / -1.58626e-05 | 0 / 0 | 0 / 0 | -0.0535111 / -0.00372333 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00177953 / 0.0706657 | 0 / 0 | 0 / 0 | 0.179272 / 0.0427924 | -0.00249885 / -0.0563256 | -0.00868407 / -0.0396033 | 0 / 0 | 0 / 0 | -0.0236479 / -0.0275399 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.0410346 / 0.000409491 | -0.0590119 / -0.0106404 | 0.0444237 / 0.000357308 | 0.0104426 / 0.0485246 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -0.00667051 / -0.0504024 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0711748 / -0.000956332 | 0 / 0 | 0 / 0 | 0.0891306 / 0.0791443 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.062982 / -0.000637863 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.042352 / -0.033325 | 0 / 0 | 0 / 0 | -0.033398 / 0.0232962 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.05604 / -0.404403 | -0.0187961 / 0.0117945 | 0 / 0 | 0.00638707 / -0.042218 | 0.112444 / -0.0156844 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.00955728 / -0.0191554 | 0 / 0 | -0.019532 / 0.0134548 | -0.0269266 / 0.0206458 | 0.0802406 / -0.0532877 | -0.0479466 / 0.0191506 | -0.0267256 / 0.0262318 | -0.00691678 / 0.127109 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.0193747 / -0.0520112 | 0 / 0 | 0 / 0 | 0.0853912 / -0.168969 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.276264 / 0.911511 | -0.0230037 / 0.0526975 | 0 / 0 | 0 / 0 | -0.0418065 / 0.276486 | -0.0593929 / -0.0197261 | -0.0186215 / -0.0158771 | 0 / 0 | 0 / 0 | -0.0179863 / -0.0160352 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0171237 / 0.0375987 | 0 / 0 | 0 / 0 | 0.0906234 / -0.0253651 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0.0365577 / -0.000193977 | 0 / 0 | 0 / 0 | -0.0629953 / -0.000238374 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.029027 / -6.53132e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.168934 / 0.0705228 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0472617 / 0.0200471 | 0 / 0 | -0.0214766 / 0.000224359 | -0.0308913 / 0.00685834 | 0.0366918 / 0.0479057 | -0.0707055 / -0.0159508 | -0.0299124 / 0.000174181 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -0.000170117 / -0.0569131 | 0 / 0 | 0 / 0 | -0.064093 / -0.0556932 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0692388 / -0.00203643 | 0 / 0 | 0 / 0 | 0.0884001 / 0.206506 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000443994 / 0.0398273 | -0.0109777 / -0.056008 | -0.000949805 / 0.0445726 | -0.0294802 / 0.000560496 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.000106598 / 0.0452863 | 0 / 0 | 0 / 0 | 0.000283754 / -0.0658349 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000118204 / -0.0245625 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000332904 / 0.107282 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000836588 / -0.0418929 | 0 / 0 | 1.95038e-05 / -0.0211711 | 0 / 0 | -0.00184156 / 0.0374249 | -0.0154185 / -0.153059 | 0.000311838 / -0.0529428 | 0 / 0 | 0.000272482 / -0.0621587 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0513144 / 0.000817548 | 0 / 0 | 0 / 0 | -0.0631592 / 1.79565e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.105147 / 0.00179776 | 0 / 0 | -0.0009921 / 0.0687552 | 0 / 0 | 0 / 0 | 0.235804 / 0.103348 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0229194 / 0.00357822 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0394383 / -0.000861756 | -0.0771775 / -0.0110312 | 0.0434185 / -0.000102601 | 0.00185051 / 0.0460433 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.046074 / -0.000360316 | 0 / 0 | 0 / 0 | -0.0691152 / 0.00227493 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00767691 / 0.0910355 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00189654 / -0.0298216 | -0.0211014 / 0.00107112 | -0.0214393 / 0.0010141 | 0 / 0 | 0.0378374 / -0.00170986 | -0.089808 / -0.0690201 | -0.031542 / 0.000211469 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.00692096 / -0.0495103 | 0 / 0 | 0 / 0 | 0.000486029 / -0.0593051 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0703183 / -0.000266032 | 0 / 0 | 0 / 0 | 0.10432 / 0.17595 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00151607 / 0.0369453 | 0 / 2.22045e-16 | 0.00123438 / 0.0540585 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0387337 / 0.000230111 | 0 / 0 | 0 / 0 | -0.0637057 / -0.0003906 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.120439 / 0.000698668 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0354065 / -0.00021516 | 0 / 0 | -0.020965 / -0.000126831 | -0.0227022 / -0.000137414 | 0.0375342 / 0.000223065 | -0.0858122 / -0.000529881 | -0.0301659 / -0.000183015 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
