 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_1 | 6.14427e-06 / -9.4197e-06 | 0 / 0 | -0.0200658 / 0.0173245 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0661382 / 0.0596066 | 0.0653246 / -0.0523334 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0264827 / -0.0219351 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0.110444 / -0.0852374 | 2.22045e-16 / 0 | -0.050153 / 0.0445224 | 0 / 0 | 0.0268825 / -0.0222585 | -0.0342307 / 0.0299408 | -1.12075e-06 / 1.71938e-06 |
 | JET_JER_EffectiveNP_2 | 8.60844e-06 / -1.41923e-05 | 0 / 0 | 0 / 0 | 7.46341e-06 / -1.22194e-05 | 0 / 0 | -0.15161 / 0.0904008 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.0633807 / 0.0354451 | 0.0651233 / -0.0334269 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.0282292 / -0.0148383 | 2.22045e-16 / 0 | -0.0666721 / 0.0373721 | 2.22045e-16 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | -3.33067e-16 / -3.33067e-16 | 2.22045e-16 / 0 | 0.0198256 / -0.0104787 | 0.132693 / -0.0653101 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0.122242 / -0.0605504 | -0.0259046 / 0.0141169 | -2.59896e-06 / 4.28418e-06 |
 | JET_JER_EffectiveNP_3 | -1.0903e-05 / 6.87496e-06 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0.075635 / -0.0888588 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0542709 / -0.0652308 | -0.0492024 / 0.0661431 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0291552 / 0.0357391 | 2.22045e-16 / 0 | 0.0159084 / -0.0200222 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.0177629 / 0.0214035 | -0.094836 / 0.134559 | 0 / 0 | 0.0483944 / -0.0585207 | -3.33067e-16 / 0 | -0.0210782 / 0.0276015 | 0.0246848 / -0.0305776 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | -1.33247e-05 / 1.0814e-05 | 0 / 0 | 0 / -1.11022e-16 | 6.30422e-06 / -5.12351e-06 | 0 / 0 | 0.0676124 / -0.0648845 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0635551 / -0.0617103 | -0.0595945 / 0.0646027 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0324802 / 0.0333087 | 2.22045e-16 / -2.22045e-16 | 0.0306491 / -0.0306815 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | -0.0201826 / 0.0208576 | -0.0996934 / 0.113923 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | -0.103531 / 0.118846 | 0.0296805 / -0.0295571 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | -2.86865e-05 / 4.47088e-05 | -3.44059e-05 / 5.4562e-05 | 0.0175951 / -0.0502309 | -3.73729e-05 / 5.96063e-05 | 0.0133407 / -0.0299136 | -0.0323102 / -0.0745172 | 0.0138776 / -0.0300425 | 0 / 0 | 0 / 0 | -0.00861921 / -0.173865 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0.0852226 / -0.139656 | -0.0226495 / 0.00248511 | 0.0217361 / -0.0134718 | 0.00925221 / -0.0385171 | 0.0347364 / -0.00928357 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.00650672 / 0.0260501 | 0.0165056 / -0.0339469 | -0.00339389 / -0.0296036 | 0 / 0 | -0.00429231 / 0.0389847 | -0.00401741 / -0.082402 | -1.513e-05 / 2.35202e-05 |
 | JET_Pileup_OffsetNPV | -2.10831e-05 / 2.02158e-05 | 0 / 0 | 0.0155115 / -0.0197881 | 0 / 0 | 0 / 0 | -0.0188325 / 0.022462 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0077801 / -0.141043 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0969858 / -0.0998051 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | 0.0235386 / -0.0236816 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / 0 | -0.000603055 / 0.0204511 | 2.22045e-16 / 0 | 0.00427386 / -0.0259239 | 0 / 0 | -0.00150257 / 0.0248435 | 0.0260957 / -0.0120003 | 0.00184443 / -0.0340341 | 0 / 0 |
 | JET_Pileup_RhoTopology | -1.67307e-05 / 2.5013e-05 | 0 / 0 | 0.0215801 / -0.036087 | -1.22218e-05 / 1.86085e-05 | 0.00707634 / -0.0217626 | -0.0332578 / -0.0362663 | 0 / 0 | 0 / 0 | -0.0985658 / 0.0749661 | -0.00181105 / -0.10849 | 0 / 0 | -0.00488653 / -0.20215 | 0 / -1.11022e-16 | 0.0905457 / -0.133198 | -0.00689586 / -0.0113143 | 0 / 0 | 0.00759933 / -0.0491305 | 0.0317385 / -0.00790713 | 0 / 0 | 0 / 0 | 0.0153503 / -0.0322277 | 0 / 0 | 0 / 0 | 0.0222083 / -0.15443 | 2.22045e-16 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / -2.22045e-16 | -0.000343221 / -0.0207347 | -8.12169e-06 / 1.21501e-05 |
 | ttt Cross-Section | 0 / 0 | 0.300438 / -0.300195 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.538183 / -0.501634 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0.0028454 / -0.0265789 | -1.65208e-05 / 1.58333e-05 | 0 / 0 | -0.0698152 / -0.0825055 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.00908088 / -0.10555 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0.101468 / -0.102552 | 0 / 0 | 0 / 0 | 0 / 0 | 0.023575 / -0.0044894 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.00574471 / 0.0292771 | 0.00542577 / -0.0713823 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 0.00610843 / -0.0275262 | 0 / 0 | 0 / 0 | -0.015694 / -0.0590103 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00143495 / -0.0993453 | 0 / 0 | -2.22045e-16 / 0 | 0 / -1.11022e-16 | 0.0913754 / 0.00382689 | -0.0033654 / -0.0212135 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.000417158 / 0.0196531 | -0.00252217 / 0.030104 | 2.4688e-05 / -0.0665564 | -4.96136e-06 / 4.91707e-06 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0.00734021 / -0.0351088 | -9.44998e-06 / 9.0033e-06 | 0 / 0 | -0.0139109 / -0.0627571 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.0042363 / -0.104154 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0.0963824 / 0.0062998 | -0.00862649 / -0.0277608 | 0 / 4.44089e-16 | 2.22045e-16 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | -0.00643045 / 0.0295842 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0.00133213 / -0.0692037 | -7.44793e-06 / 6.9766e-06 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | 0 / 0 | 0.00865049 / -0.0294537 | -2.15376e-05 / 1.77704e-05 | 0 / 0 | -0.00802773 / -0.0994449 | 0 / 0 | 0 / 0 | -0.0989887 / -0.00746182 | 0.0189528 / -0.105763 | 0 / 0 | 0.0469277 / -0.266664 | 0 / 0 | 0.094036 / 0.00874063 | 0 / 0 | 0 / 0 | 0.0144117 / -0.0461036 | 0.0329241 / -0.0168935 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.0629827 / -0.192324 | 0 / 0 | 0 / 0 | 0.00520198 / -0.0260841 | 0 / -2.22045e-16 | -0.00597387 / 0.045042 | -9.76603e-06 / 7.98703e-06 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | -0.0275965 / 0.00515406 | 2.3781e-05 / -2.67731e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | -0.107516 / 0.0175062 | 0 / 0 | 0 / -2.22045e-16 | -3.33067e-16 / -1.11022e-16 | 0.00778107 / 0.0909266 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | -0.00563488 / 0.0262126 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0311779 / -0.007426 | 2.22045e-16 / -1.11022e-16 | 4.91968e-06 / -5.5702e-06 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.0260099 / -0.0255693 | 1.355e-05 / -1.21778e-05 | 0 / 0 | 0.454313 / -0.315518 | 0 / 0 | 0 / 0 | 0.0670623 / -0.063102 | -0.0353948 / 0.0367391 | -0.165543 / 0.197896 | 0 / 0 | 0.0209803 / -0.0205718 | 0 / 0 | -0.0173401 / 0.0175973 | -2.22045e-16 / 2.22045e-16 | 0.0710406 / -0.0666247 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | -2.22045e-16 / 0 | -3.33067e-16 / 2.22045e-16 | -0.0356597 / 0.0368058 | -0.0945367 / 0.104369 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / -2.22045e-16 | -0.0799725 / 0.0867936 | 0 / 0 | -0.020353 / 0.0208034 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | -0.0221186 / -0.000247933 | 0 / 0 | 0 / 0 | 0.0577463 / 0.000632249 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0937274 / 0.00101573 | 0 / 0 | 0.0270727 / 0.000299062 | -0.0275523 / -0.000309349 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.023888 / 0.000264128 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0248763 / 0.000274976 | 0 / 0 | 4.54338e-06 / -4.59595e-06 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -0.0227237 / -0.00137848 | 0 / 0 | 0 / 0 | 0.0462695 / 0.000546662 | 0 / 0 | 0 / 0 | -0.0228054 / -0.00120767 | 0 / 0 | 0.0504372 / 6.46252e-05 | 0 / 0 | -1.11022e-16 / 0 | -0.0762314 / -0.00390982 | -0.0670887 / -0.0157857 | 0 / 0 | -0.0193829 / -0.000625414 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.0343885 / 0.00175871 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0194019 / 0.0002699 | 0.0182611 / 0.000937685 | 4.83722e-06 / -5.39961e-06 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -0.000767716 / -0.0201318 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000490646 / -0.0357278 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0934337 / 0.0281858 | 0 / 0 | -0.0273821 / -0.0151517 | 0 / 0 | 0.0300395 / -8.60061e-05 | 0.00394813 / -0.0648237 | 4.26954e-06 / -4.26533e-06 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.0152018 / -0.0192839 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.0132112 / -0.0264628 | 0 / 0 | -0.0347929 / 0.0725783 | 4.44089e-16 / 0 | 0 / 0 | 0.0511166 / -0.0992489 | -0.0179884 / -0.0203465 | 2.22045e-16 / 0 | 0.00173191 / -0.0216328 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.00907428 / 0.0261383 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0178533 / 0.028098 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -0.019903 / -0.00189916 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.0358251 / 0.000768753 | -0.00403512 / 0.0742259 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0374243 / 0.0287788 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000202295 / 0.0290418 | -0.0649499 / -0.000245924 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.00159908 / -0.0204178 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.00090132 / -0.0723422 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -2.22045e-16 / 0 | 0.0283718 / 0.0437222 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0288345 / 0.000536561 | 0.0010008 / -0.0662947 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0206515 / -0.00505819 | 0 / 0 | 0 / 0 | -0.0718099 / 0.0692821 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.0732053 / 0.00173204 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.00607763 / 0.0306322 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00104451 / 0.0305238 | -0.0671162 / 0.00169548 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0251113 / -0.00015211 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.0220726 / 0.000131787 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0310871 / 0.000185107 | -0.0648495 / -0.000397757 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.00825506 / -0.0353708 | 0 / 0 | 0 / 0 | -0.0729688 / -0.0701829 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0080209 / -0.105075 | 0 / 0 | 2.22045e-16 / 0 | -1.11022e-16 / 2.22045e-16 | 0.101506 / -0.102479 | 0.00806274 / -0.0207134 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.00366943 / 0.0291778 | 0.00468944 / -0.0709564 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | -6.8958e-06 / 7.70934e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0696654 / -0.00448492 | -0.0349252 / -0.00225678 | 0.0631355 / 0.00390954 | 0 / 0 | 0 / -1.11022e-16 | -0.0714733 / -0.00436935 | -0.0470615 / -0.0106693 | 0 / 0 | -0.0317543 / -0.0019942 | -0.0372704 / -0.00113215 | 0 / 0 | -1.11022e-16 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | -0.0750374 / -0.00688222 | -0.0403112 / -0.0220838 | 0 / 0 | -0.0148749 / -0.00244844 | 0.0229789 / 0.00142545 | 0.0180151 / 0.00740269 | 5.43439e-06 / -6.20194e-06 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00017082 / 0.0713952 | -2.22045e-16 / -2.22045e-16 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 4.44089e-16 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.00020182 / 0.084684 | 0 / 0 | 6.93741e-05 / 0.0286252 | 0 / 0 | 7.6035e-05 / 0.0314001 | 0 / 0 | 0 / 0 |
