 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_Pileup_RhoTopology | -2.8978e-06 / 4.36647e-06 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0.0132616 / -0.0257483 | 0 / 0 | 0.0164134 / -0.0286939 | 0 / 0 | 0.00729025 / -0.0224515 | 0 / 0 | 0.0546811 / -0.0420221 | 0.0553386 / -0.061543 | -0.00586839 / -0.0215248 | 0.0316064 / -0.068049 | 0.0206874 / -0.0328831 | 0.0153983 / -0.0343288 | 0.0269598 / -0.0658681 | 0.0230037 / -0.0557693 | 0 / 0 | 0.0133683 / -0.0247563 | 0 / 0 | 0 / 2.22045e-16 | 0.00304861 / -0.0196796 | 0.00117502 / -0.0231891 | 0.0162547 / -0.026931 | -1.62522e-07 / 2.50967e-07 | 0.0158761 / -0.0317656 | 0 / 4.44089e-16 | -1.11022e-16 / 0 | -9.28964e-06 / 1.38547e-05 |
 | JET_RelativeNonClosure_AF3 | -1.24792e-05 / 1.26537e-05 | 0 / 0 | 0 / 0 | -1.03772e-05 / 1.04783e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttt Cross-Section | 0 / 0 | 0.300438 / -0.300195 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.538183 / -0.501634 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -4.15414e-06 / 3.73577e-06 | 0 / 0 | -7.32001e-07 / 6.58216e-07 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.0208182 / 0.0212762 | -0.0258799 / 0.0265242 | -1.11022e-16 / 0 | 0.0486151 / -0.046545 | 0 / -3.33067e-16 | 0 / -1.11022e-16 | 2.22045e-16 / 0 | 0.0326699 / -0.0316318 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -1.80249e-06 / 1.62032e-06 | 0 / -1.11022e-16 | -0.0260366 / 0.0268207 | 0 / 0 | 1.71733e-06 / -1.54554e-06 | 0 / -1.11022e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -4.92086e-07 / 5.53182e-07 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / -2.22045e-16 | -0.0398605 / -0.00166126 | -0.0475793 / -0.0032504 | -0.000330637 / -0.0204983 | 0 / 0 | -0.0353229 / -0.00172331 | -0.014916 / -0.000106282 | -0.017534 / -0.00288669 | 0 / 0 | 1.80414e-08 / -2.01376e-08 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | -0.0199603 / -0.000965159 | -1.58134e-07 / 1.76246e-07 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -0.0218289 / -0.00109592 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -5.65369e-06 / 3.59716e-06 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | -0.0202066 / 0.0264156 | 2.22045e-16 / 0 | 0.020964 / -0.0260744 | -2.22045e-16 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.0218349 / -0.0276616 | 0.0204562 / -0.025571 | 0 / 0 | 0 / 0 | 0 / 0 | -1.19932e-06 / 7.64484e-07 | -1.11022e-16 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 2.22045e-16 / -1.11022e-16 | -1.11022e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 2.47855e-06 / -2.48249e-06 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / -1.11022e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -1.11022e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.64019e-06 / -2.62475e-06 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | -0.0201695 / -0.000121988 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529348 / -0.504301 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529348 / -0.504301 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119233 / -0.118808 | 0.119233 / -0.118808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.224052 / 0.134678 | -0.225158 / 0.135452 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -6.23617e-06 / 6.23634e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -6.71686e-08 / 5.68872e-08 | 0.0237576 / -0.0241677 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0.0777574 / 0.00942977 | 0.0904572 / -0.0290842 | 0 / 2.22045e-16 | 0.0433706 / -0.0494494 | 0.0253508 / -0.0129733 | 0.00567506 / -0.0273961 | 0.0354853 / -0.0459325 | 0.0385311 / -0.0574338 | 0 / 0 | 0 / 0 | -1.21932e-06 / 1.01941e-06 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | -3.40556e-06 / 2.864e-06 | 0.0135183 / -0.0198487 | -1.11022e-16 / 0 | 0 / 0 | -1.53641e-05 / 1.26261e-05 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.96511e-07 / -2.17315e-07 | -0.0216091 / 0.0201273 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0.0105944 / 0.0450767 | -0.0239022 / 0.0471604 | 0 / 0 | -0.0464877 / 0.0304995 | -1.11022e-16 / 0 | -0.0279699 / 0.00968241 | -0.023832 / 0.0190866 | -0.0542832 / 0.0140659 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / -1.11022e-16 | -2.22045e-16 / 0 | 2.89172e-07 / -3.19844e-07 | -3.33067e-16 / -3.33067e-16 | 2.22045e-16 / 0 | -1.11022e-16 / -3.33067e-16 | 1.2384e-05 / -1.39707e-05 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -9.56789e-08 / 1.5547e-07 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / -2.22045e-16 | 0.0250063 / -0.013172 | 0 / -1.11022e-16 | -0.0246492 / 0.0134213 | 0 / -2.22045e-16 | -1.11022e-16 / -1.11022e-16 | 0 / 2.22045e-16 | -0.0334117 / 0.0183035 | -0.0208358 / 0.0113156 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.25377e-06 / -1.10905e-06 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.000884164 / -0.0141621 | 0 / 0 | 0.00151304 / 0.0244625 | -0.00126098 / -0.0201681 | -0.00215943 / -0.0344173 | 0 / 0 | -0.000920012 / -0.0147342 | -0.00171953 / -0.0274532 | -0.00114902 / -0.0183855 | 2.22045e-16 / 0 | 0 / 0 | -7.31762e-07 / 6.50282e-07 | -1.36676e-06 / 1.20766e-06 | 0 / 0 | -1.11022e-16 / 0 | -0.00105772 / -0.0169306 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -0.00127508 / -0.0203926 | 3.85715e-06 / -3.40442e-06 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0209401 / -0.00888457 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | 0.0087348 / -0.020348 | 0 / 0 | 0.0198427 / -0.0185454 | 0.0194291 / -0.00547857 | 0 / -1.11022e-16 | 0 / 0 | -0.00164905 / -0.03628 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0023895 / -0.0206742 | 0 / 0 | -1.22392e-07 / 1.23758e-07 | -1.11022e-16 / 0 | 0 / 0 | -1.11022e-16 / 0 | -3.12177e-06 / 3.10155e-06 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0264311 / -0.0154127 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.0407393 / 0.00201124 | 0.0319177 / -0.0273043 | 0.000184155 / -0.0312836 | 0.0147375 / -0.0360483 | 0 / -1.11022e-16 | 0.0107073 / -0.0214557 | 0.0163345 / -0.0411708 | 0.00685259 / -0.0514846 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | -1.11022e-16 / 0 | 0 / 0 | -3.17503e-08 / 3.07867e-08 | -1.11022e-16 / -3.33067e-16 | -1.11022e-16 / 0 | 0 / -1.11022e-16 | -1.0152e-05 / 9.48714e-06 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / -2.22045e-16 | 0 / 0 | -0.00036976 / -0.022475 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000126428 / -0.0291612 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0196935 / -0.0257076 | 0.00169001 / -0.0299356 | 0.0224896 / -0.037217 | 0 / -1.11022e-16 | 0 / 2.22045e-16 | 0.00939884 / -0.0230818 | 0.00255284 / -0.0448228 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -1.11022e-16 / -1.11022e-16 | 0.00410806 / -0.0216915 | -2.22045e-16 / 0 | -2.28196e-06 / 2.20559e-06 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | -9.19234e-06 / 8.72013e-06 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical4 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
