 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0217499 / 0 | 0.0512935 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | -0.0271357 / 0 | 0 / 0 | 0 / -1.11022e-16 | -2.22045e-16 / 0 | 0.04519 / 0 | -0.152555 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0395327 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.16963e-05 / 0.0518096 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.000402174 / -0.0271112 | -2.22045e-16 / 2.22045e-16 | -1.11022e-16 / -3.33067e-16 | -3.33067e-16 / -1.11022e-16 | -9.4202e-06 / 0.0586281 | -0.00494898 / -0.111892 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0.042608 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0275849 / 0.00720076 | 0 / 0 | 0 / 0 | 0.0446386 / -0.000121325 | -0.0726207 / 5.31272e-07 | 0 / 2.22045e-16 | -0.0236594 / -1.09878e-05 | -3.33067e-16 / -2.22045e-16 | 0.0839722 / -4.69595e-05 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.0284421 / -0.00043602 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -0.000820899 / -0.0283657 | 0 / -1.11022e-16 | -2.22045e-16 / 0 | -1.52032e-05 / 0.05631 | -0.00934682 / -0.122126 | -0.00361666 / 0.0243538 | 0.0023083 / -0.0291357 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / -2.22045e-16 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.0270233 / 0.0167158 | 0 / 0 | 0 / 0 | 0.0284471 / 0.00084126 | -0.0741488 / 0.000223041 | -0.0417258 / 0.000197996 | -0.0427102 / 0.00439816 | -1.11022e-16 / -1.11022e-16 | 0.116122 / 0.000125358 | -0.0750732 / -0.0183192 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / 0 | -0.0201544 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0173119 / 0.0509479 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / 0 | 0 / -1.11022e-16 | -2.22045e-16 / -1.11022e-16 | 0.0466472 / 0.00414629 | -0.0393872 / -0.0131363 | 4.44089e-16 / 2.22045e-16 | 0 / -1.11022e-16 | 0.0401623 / 0.00149247 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 4.44089e-16 / 0 | 0.0536037 / -0.000273368 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 3.78425e-05 / -0.0497217 | -0.0200051 / 0.00847351 | -1.11022e-16 / -1.11022e-16 | -1.11022e-16 / -2.22045e-16 | 0.0026088 / 0.0788124 | 0 / 0 | 0.0148582 / 0.0216698 | 0.00504875 / -0.022129 | 0.00254904 / -0.0216834 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | -0.0170952 / 0.0332966 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -2.22045e-16 / 0 | -3.33067e-16 / -3.33067e-16 | -1.11022e-16 / -4.44089e-16 | 0.0474025 / -0.000731161 | -0.0349537 / 0.00263577 | 0 / 0 | 0 / 0 | 0.0392299 / 0.00125702 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0.0621493 / -0.0264931 | 0 / 0 | 0 / 0 | 0.0306031 / 0.00173258 | -0.0402546 / -0.0129097 | -0.0414046 / 0.00631404 | -4.44089e-16 / 0 | -1.11022e-16 / -2.22045e-16 | 0.0334413 / 0.0483276 | -0.0253566 / -0.0282549 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.00395023 / -0.0230845 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00989843 / 0.0349552 | 0 / 0 | 0 / 0 | 0.00176118 / 0.0292252 | -0.00125558 / -0.0363955 | 0.00180775 / -0.0216314 | 0 / -1.11022e-16 | 0 / 0 | 0.0471246 / 0.0302815 | -0.0466722 / 0.0082159 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | -0.0218001 / 0.00140119 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0527996 / -0.000457264 | -0.0316614 / -0.0402335 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0.000526463 / 0.0392299 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00559043 / 0.0306594 | 0 / 0 | 0 / 0 | 0.00327121 / 0.0393897 | -0.0124315 / -0.0377434 | 0.00793595 / -0.040501 | -3.33067e-16 / 0 | 0 / 0 | 0.00138064 / 0.0828561 | -0.0372583 / -0.00498405 | 2.22045e-16 / 2.22045e-16 | 0.00528024 / -0.0240391 | -0.0236646 / 0.000939149 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
