 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | 0.153086 / 0.0092114 | 0.0413554 / 0.0327142 | -0.114433 / -0.0073464 | 0 / -1.11022e-16 | -3.54114e-06 / 4.00825e-06 | 0.0999015 / 0.000230118 | 0 / 0 | 0 / 0 | 0.0382422 / 0.00236359 | -0.0313795 / -0.00197261 | 0 / 0 | -3.33067e-16 / 0 | 0.0392667 / 0.00242631 | 0.0244131 / 0.0015139 | 0 / 0 | -0.0829824 / -0.0193498 | 0.0192538 / 0.000815941 | -0.0298234 / 0.00311144 | 0 / 0 | -1.08955e-05 / 1.1971e-05 | 0.323513 / 0.0187516 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.484323 / 0.0265251 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.206869 / 0.215369 | 0 / 0 | -0.103907 / 0.0971415 | -0.0229401 / 0.0198582 | 0 / 0 | 0.159354 / -0.118291 | 0 / 0 | 0 / 0 | -0.066822 / 0.0602621 | -0.0344249 / 0.0301161 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | -0.119475 / 0.113444 | -0.0556541 / 0.0496621 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0265736 / -0.0220086 | 0 / 0 | 0.30326 / -0.202429 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0210478 / -0.0175115 | -0.0979226 / 0.0910082 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.00295104 / -0.247216 | 0.000612017 / 0.0562994 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00126863 / 0.118731 | 0 / 0 | 0 / 0 | -0.000810044 / -0.0717853 | 0.000210398 / 0.0191515 | 0 / 0 | 0 / -3.33067e-16 | -0.00127284 / -0.111436 | 0.000342751 / 0.0313075 | -6.36632e-06 / 6.34116e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00244086 / -0.207238 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00150404 / -0.13088 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | -0.0419363 / 0.0231057 | 0.0166429 / -0.0282186 | -0.103867 / 0.0597865 | 0 / 0 | 0 / 0 | 0.238267 / -0.0720175 | 0 / 0 | 0 / 0 | -0.124269 / 0.0726039 | -0.0344661 / 0.0188926 | 0 / 2.22045e-16 | 0 / 0 | -0.29863 / 0.0465139 | -0.0544569 / 0.0302654 | 0 / 0 | 0.0206543 / -0.00886964 | 0.0357477 / -0.0220928 | 0 / 0 | 0.0264745 / -0.013932 | 0 / 0 | 0.429119 / -0.179274 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0240648 / -0.00964887 | -0.0954054 / 0.0545816 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | -0.00611096 / -0.0959101 | -4.44089e-16 / 0 | -0.00705315 / -0.110292 | 0 / -1.11022e-16 | 0 / 0 | 3.08406e-05 / 0.095348 | 0 / 0 | 0 / 0 | 0.00131987 / 0.0213234 | -0.00208869 / -0.033299 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | -0.121562 / 0.0206787 | -2.22045e-16 / 0 | -6.81671e-06 / 6.14446e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00463916 / -0.0732291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 6.57909e-06 / -5.84595e-06 | -0.00614051 / -0.0963628 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | -0.116695 / 0.170078 | 0 / -2.22045e-16 | 0.263832 / -0.260129 | 0 / 0 | 1.3239e-05 / -8.40549e-06 | -0.145114 / 0.219237 | 0 / 0 | 0 / 0 | 0.0565697 / -0.0677692 | 0.0276 / -0.0340828 | 0 / 0 | 2.22045e-16 / -3.33067e-16 | -0.020675 / 0.0269099 | 0.0210859 / -0.0262201 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.235807 / 0.403133 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.51023e-05 / -1.57621e-05 | 0.083088 / -0.096883 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | -0.138251 / -0.00159282 | 0.0671789 / 0.000727802 | 0 / 0 | 0.0394294 / 0.00043055 | 0 / 0 | 0.120456 / 0.00128583 | 0 / 0 | 0 / 0 | -0.0308402 / -0.000343743 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.143374 / -0.00165455 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.13268 / -0.00152593 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_4 | -0.127963 / 0.150861 | 0.0609449 / -0.0522511 | 0.165896 / -0.147175 | 0 / 0 | 0 / 0 | -0.209376 / 0.272436 | 0 / 0 | 0 / 0 | 0.076417 / -0.0826174 | -0.0397837 / 0.0427742 | 0 / 0 | 0 / 0 | 0.0982487 / -0.0924226 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | -0.042536 / 0.0430763 | 0 / 0 | 0 / 0 | 0 / 0 | -0.286921 / 0.4117 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0991146 / -0.0931652 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_4 | -0.103657 / -0.115566 | 0.0231006 / 0.0206477 | -0.121129 / -0.00644671 | 0.0236747 / -0.0146706 | 0 / 0 | 0.0330366 / 0.00420615 | 0 / 0 | 0 / 0 | -0.0249781 / -0.00129657 | 0.037025 / 0.0018924 | 0 / 0 | 0 / 0 | -0.0897584 / -0.00473765 | -0.0266299 / 0.00236669 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250157 / 0.00128238 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.103905 / -0.00550476 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | -0.00462915 / -0.212018 | 0.0102245 / 0.0298563 | -0.165387 / 0.0050129 | -0.0211873 / 0.0205251 | 2.6575e-06 / -2.60737e-06 | 0.0958624 / 0.0115362 | 0 / 0 | 0 / 0 | -0.0438155 / -0.0385593 | 0 / 0 | 0 / 0 | 0.000661444 / -0.0203759 | 0.0342895 / -0.134908 | -0.037223 / -0.0121023 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000552904 / 0.027272 | 0 / 0 | 0.200011 / -0.000798586 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.10174 / 0.108614 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | -0.262855 / 0.00480463 | 0.0161732 / 0.0403351 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.0837977 / 0.0395135 | 0 / 0 | 0 / 0 | -0.0451072 / 0.00176264 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | -0.001788 / -0.114407 | 0.00285749 / -0.0373584 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0222829 / -0.0546758 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.105966 / -0.238525 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | 0.162873 / -0.219714 | 0.0362767 / -0.00760769 | 0 / 0 | -0.0214348 / 0.00911491 | 0 / 0 | 0.0514622 / 0.0986739 | 0 / 0 | 0 / 0 | 6.19014e-05 / -0.0695075 | 0.000792268 / 0.0375073 | 0 / 2.22045e-16 | 0 / 0 | 0.167608 / -0.27104 | -0.0274748 / -0.0231034 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000126594 / 0.028298 | 0 / 0 | 0.154347 / 0.12436 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.104386 / -0.239684 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | -0.258979 / -0.000848219 | 0.0422515 / 0.0161323 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.0736234 / 0.0488842 | 0 / 0 | 0 / 0 | -0.0440551 / -0.000134242 | 0 / 0 | 0 / 2.22045e-16 | 0 / -3.33067e-16 | -0.12773 / 0.0102084 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.140133 / 0.0164088 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.245404 / 0.00882265 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_7 | -0.0729829 / -0.072774 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.0455138 / 0.0452162 | 0 / 0 | 0 / 0 | -0.0863382 / 7.52963e-05 | 0.0388006 / 0.000389998 | 0 / 0 | 0 / 0 | -0.00170537 / 0.0393835 | -0.0347829 / -0.00235913 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.216817 / 0.0504727 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_7 | -0.186463 / -0.114518 | 0.02009 / -0.00487723 | 0 / 0 | 0 / 0 | -5.56549e-06 / 5.5335e-06 | -0.00648205 / 0.0435988 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000214196 / 0.0367603 | 0 / 0 | 0 / -3.33067e-16 | -0.126087 / -0.000720935 | -0.000644453 / -0.0371865 | 0 / 0 | -0.0196016 / 0.000738786 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0501821 / -0.140416 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0109489 / -0.244848 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_8 | 0.210302 / -0.177594 | -0.0417597 / 0.0436558 | -0.155575 / 0.122934 | 0 / 0 | 0 / 0 | 0.0775353 / -0.0378629 | 0 / 0 | 0 / 0 | -0.0439463 / -0.00426511 | 0 / 0 | 2.22045e-16 / 0 | -3.33067e-16 / 2.22045e-16 | 0.00387819 / 0.135926 | 0 / 0 | 0 / 0 | 0.0200266 / -0.0164469 | 0 / -1.11022e-16 | -1.66395e-05 / 2.67976e-05 | 0 / 0 | 0 / 0 | 0.0790871 / 0.0483765 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00239953 / -0.0857339 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | -0.219599 / -0.000876 | -0.0398237 / 0.0105543 | 0 / 0 | 0.0210955 / -0.0269184 | 0 / 0 | 0.0992744 / 0.0375898 | 0 / 0 | 0 / 0 | -0.0848599 / -0.000323376 | 0.0378031 / 0.000138653 | 0 / 0 | 0 / -3.33067e-16 | -0.140869 / -0.000546827 | -0.0234243 / -0.00244071 | 0 / 0 | 0.0211962 / 0.0121161 | 0 / 0 | 0 / 0 | 0.0283638 / 0.000104328 | 0 / 0 | 0.12345 / 0.0716594 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.102361 / -0.000392297 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | -0.00305552 / -0.300124 | -0.00369014 / 0.0304688 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000331794 / 0.0363776 | 0 / 0 | 0 / 0 | -0.000401192 / -0.0429533 | 0.000330356 / 0.0362183 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00120298 / -0.0335172 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0705472 / -0.13909 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00715803 / -0.242954 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | 0.000722827 / -0.221328 | -2.22045e-16 / -4.44089e-16 | 0.000523855 / -0.163724 | -0.0268754 / 0.00124279 | 0 / 0 | 0.0840261 / 0.000498288 | 0 / 0 | 0 / 0 | -0.0409187 / -0.0440108 | 0.000509552 / 0.0375691 | 0 / 2.22045e-16 | 0 / -1.11022e-16 | -8.31699e-05 / 0.0276705 | 0.00169751 / -0.0279278 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -8.59713e-05 / 0.0286107 | 0 / 0 | 0.0494915 / 0.102118 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000327072 / 0.111587 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.144316 / -0.114877 | -0.00427859 / 0.022018 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0422697 / -0.0475171 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0365622 / 6.30201e-05 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -0.0377146 / 0.00295236 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0717836 / 0.0498356 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.244967 / 0.0090639 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.146612 / -0.0689528 | 0 / 0 | -0.166688 / 0.00331534 | 0.000301627 / 0.020816 | 0 / 0 | 0.089999 / 0.0380378 | 0 / 0 | 0 / 0 | -0.0449348 / -0.0404846 | 0 / 0 | 2.22045e-16 / 0 | -3.33067e-16 / 0 | 0.0297403 / -0.00207566 | -0.0306257 / 0.00432925 | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 0.000343896 / 0.0281915 | 0 / 0 | 0.105149 / 0.0688872 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.111885 / 0.0432388 | 0.0453373 / -0.00477273 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00292383 / 0.0386024 | 0 / 0 | 0 / 0 | 0.0010868 / -0.0436448 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0.00387274 / -0.0379462 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0488276 / -0.0704758 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000451424 / -0.241413 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.0271369 / -0.000164483 | -4.44089e-16 / 0 | -0.162166 / -0.001027 | 0 / 0 | -6.12011e-06 / 6.14332e-06 | 0.0838587 / 0.000491613 | 0 / 0 | 0 / 0 | -0.0847293 / -0.000523011 | 0.0375384 / 0.00022309 | 0 / 2.22045e-16 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0266766 / 0.000159056 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0514105 / 0.000304273 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.00137441 / -0.113353 | -4.44089e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.00052524 / -0.0442691 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00107267 / -0.089152 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00309653 / -0.244372 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
