 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | 0.152451 / 0.00927453 | 0.0411407 / 0.0327149 | -0.113992 / -0.00739628 | 0 / -2.22045e-16 | -3.58688e-06 / 4.06466e-06 | 0.0995027 / 0.000274805 | 0 / 0 | 0 / 0 | 0.0380883 / 0.00237972 | -0.0312557 / -0.00198605 | 0 / 0 | -3.33067e-16 / 0 | 0.0391086 / 0.00244288 | 0.0243152 / 0.00152423 | 0 / 0 | -0.0826389 / -0.0193776 | 0.0191773 / 0.000824307 | -0.0297133 / 0.00309582 | 0 / 0 | -1.10357e-05 / 1.21394e-05 | 0.322117 / 0.0188808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.482163 / 0.0267133 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.206764 / 0.217422 | 0 / 0 | -0.103857 / 0.0980172 | -0.0229295 / 0.0200302 | 0 / 0 | 0.159287 / -0.119237 | 0 / 0 | 0 / 0 | -0.0667905 / 0.0607953 | -0.034409 / 0.0303784 | 2.22045e-16 / -3.33067e-16 | -1.11022e-16 / 0 | -0.119418 / 0.114475 | -0.055628 / 0.0500991 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0265616 / -0.0221949 | 0 / 0 | 0.30314 / -0.203961 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0210382 / -0.0176601 | -0.0978757 / 0.0918261 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.00299138 / -0.247237 | 0.000620399 / 0.0563057 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00128601 / 0.118745 | 0 / 0 | 0 / 0 | -0.000821129 / -0.0717926 | 0.000213279 / 0.0191536 | 0 / 0 | 0 / -3.33067e-16 | -0.00129026 / -0.111447 | 0.000347445 / 0.031311 | -6.4624e-06 / 6.43841e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00247424 / -0.207257 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00152462 / -0.130893 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | -0.0419535 / 0.0230685 | 0.0166477 / -0.028139 | -0.103909 / 0.0596875 | 0 / 0 | 0 / 0 | 0.238381 / -0.0719851 | 0 / 0 | 0 / 0 | -0.124318 / 0.0724825 | -0.0344804 / 0.0188623 | 0 / 0 | 0 / 0 | -0.298748 / 0.0466919 | -0.0544792 / 0.0302164 | 0 / 0 | 0.0206633 / -0.00885951 | 0.0357625 / -0.0220521 | 0 / 0 | 0.0264857 / -0.0139102 | 0 / 0 | 0.429325 / -0.17903 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0240751 / -0.00963908 | -0.0954438 / 0.0544916 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_2 | -0.00612842 / -0.0958101 | -2.22045e-16 / 0 | -0.00707329 / -0.110177 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 4.69883e-05 / 0.095247 | 0 / 0 | 0 / 0 | 0.00132366 / 0.0213004 | -0.00209467 / -0.0332637 | 2.22045e-16 / -2.22045e-16 | -1.11022e-16 / -3.33067e-16 | -0.121568 / 0.0207255 | -2.22045e-16 / 0 | -6.91878e-06 / 6.23416e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00465243 / -0.0731523 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 6.67764e-06 / -5.93137e-06 | -0.00615806 / -0.0962623 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | -0.117238 / 0.169892 | 0 / -2.22045e-16 | 0.265345 / -0.259875 | 0 / 0 | 1.34143e-05 / -8.52598e-06 | -0.145776 / 0.218995 | 0 / 0 | 0 / 0 | 0.0568619 / -0.067699 | 0.0277402 / -0.0340472 | 0 / 0 | 2.22045e-16 / -3.33067e-16 | -0.0207771 / 0.0268814 | 0.0211926 / -0.0261927 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.236815 / 0.402671 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.54329e-05 / -1.59882e-05 | 0.0835233 / -0.0967835 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_3 | -0.138022 / -0.00167486 | 0.0670578 / 0.000765349 | 0 / 0 | 0.039359 / 0.000452757 | 0 / 0 | 0.120235 / 0.00135219 | 0 / 0 | 0 / 0 | -0.0307867 / -0.000361464 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.143137 / -0.00173977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.13246 / -0.00160453 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_4 | -0.128311 / 0.150752 | 0.0606777 / -0.0522222 | 0.166437 / -0.147073 | 0 / 0 | 0 / 0 | -0.209941 / 0.272236 | 0 / 0 | 0 / 0 | 0.0772774 / -0.0825491 | -0.0399033 / 0.0427436 | 0 / 0 | 0 / -1.11022e-16 | 0.0985573 / -0.092358 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / -2.22045e-16 | -0.0425153 / 0.0430484 | 0 / 0 | 0 / 0 | 0 / 0 | -0.287611 / 0.411394 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0994261 / -0.0931 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_4 | -0.103186 / -0.115535 | 0.0229978 / 0.0206434 | -0.120733 / -0.00649252 | 0.0236132 / -0.0146518 | 0 / 0 | 0.03292 / 0.0042166 | 0 / 0 | 0 / 0 | -0.0248938 / -0.00130581 | 0.0368977 / 0.00190592 | 0 / 0 | -1.11022e-16 / 0 | -0.0894617 / -0.00477134 | -0.0265445 / 0.00235434 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.02493 / 0.00129154 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.103563 / -0.0055439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | -0.00458046 / -0.212037 | 0.0102144 / 0.0298619 | -0.165331 / 0.00496283 | -0.0211837 / 0.0205206 | 2.69705e-06 / -2.64607e-06 | 0.095823 / 0.0115642 | 0 / 0 | 0 / 0 | -0.0437917 / -0.0385748 | 0 / 0 | 0 / 0 | 0.000665466 / -0.0203775 | 0.0343069 / -0.134911 | -0.0372069 / -0.012114 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.000547068 / 0.0272745 | 0 / 0 | 0.199932 / -0.000744568 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.101724 / 0.10859 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_5 | -0.262849 / 0.00462882 | 0.0161537 / 0.040414 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0.0837778 / 0.0396342 | 0 / 0 | 0 / 0 | -0.0451076 / 0.00173644 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | -0.00173138 / -0.114589 | 0.0028756 / -0.0374179 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0222567 / -0.0547782 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.105854 / -0.238932 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | 0.162947 / -0.219797 | 0.0362925 / -0.00761107 | 0 / 0 | -0.0214439 / 0.0091189 | 0 / 0 | 0.0514854 / 0.0987176 | 0 / 0 | 0 / 0 | 6.15686e-05 / -0.0695361 | 0.000792796 / 0.0375236 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.167684 / -0.271139 | -0.0274866 / -0.023113 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00012679 / 0.0283102 | 0 / 0 | 0.154419 / 0.124415 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.104429 / -0.239772 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_6 | -0.259264 / -0.000727836 | 0.0423129 / 0.0161164 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0.0737417 / 0.0488588 | 0 / 0 | 0 / 0 | -0.0441093 / -0.000115184 | -2.22045e-16 / 0 | 0 / 0 | 0 / -3.33067e-16 | -0.127877 / 0.0102672 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.140291 / 0.0164746 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.245673 / 0.00893855 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_7 | -0.0730086 / -0.0727624 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0.0455309 / 0.0452084 | 0 / 0 | 0 / 0 | -0.0863575 / 8.75129e-05 | 0.0388097 / 0.000384708 | 0 / 0 | 0 / 0 | -0.00170049 / 0.0393826 | -0.0347911 / -0.00235423 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.216879 / 0.0504418 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_7 | -0.18648 / -0.114882 | 0.0201043 / -0.00487564 | 0 / 0 | 0 / 0 | -5.65618e-06 / 5.62613e-06 | -0.00651521 / 0.043697 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000239598 / 0.0368463 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | -0.126147 / -0.000807193 | -0.000618637 / -0.0372713 | 0 / 0 | -0.0196124 / 0.000727759 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0503171 / -0.140691 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0111416 / -0.245341 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_8 | 0.210008 / -0.178166 | -0.0417039 / 0.0438257 | -0.15533 / 0.12421 | 0 / 0 | 0 / 0 | 0.0773956 / -0.0384566 | 0 / 0 | 0 / 0 | -0.0438456 / -0.00364151 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | -3.33067e-16 / 0 | 0.00375486 / 0.134554 | 0 / 0 | 0 / 0 | 0.0199966 / -0.0165511 | 2.22045e-16 / -1.11022e-16 | -1.68763e-05 / 2.71713e-05 | 0 / 0 | 0 / 0 | 0.0788638 / 0.0468963 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00231704 / -0.0849471 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | -0.219621 / -0.000877605 | -0.0398281 / 0.0105554 | 0 / 0 | 0.021098 / -0.0269216 | 0 / 0 | 0.0992856 / 0.0375954 | 0 / 0 | 0 / 0 | -0.0848689 / -0.000323968 | 0.0378073 / 0.000138907 | -2.22045e-16 / 0 | 0 / -3.33067e-16 | -0.140883 / -0.000547829 | -0.0234269 / -0.00244117 | 0 / 0 | 0.0211985 / 0.0121178 | 0 / 0 | 0 / 0 | 0.028367 / 0.000104519 | 0 / 0 | 0.123464 / 0.0716697 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.102371 / -0.000393016 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_9 | -0.00292549 / -0.300537 | -0.00370363 / 0.0305168 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000317643 / 0.0364374 | 0 / 0 | 0 / 0 | -0.00038409 / -0.0430214 | 0.000316266 / 0.0362778 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00119006 / -0.0335711 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.07064 / -0.139271 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00726622 / -0.243298 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | 0.000715632 / -0.221311 | -2.22045e-16 / -2.22045e-16 | 0.000518641 / -0.163711 | -0.0268752 / 0.00124346 | 0 / 0 | 0.0840255 / 0.000495887 | 0 / 0 | 0 / 0 | -0.0409198 / -0.0440059 | 0.000510669 / 0.0375658 | 0 / 2.22045e-16 | -1.11022e-16 / -1.11022e-16 | -8.23425e-05 / 0.027668 | 0.00169665 / -0.0279254 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -8.5116e-05 / 0.0286082 | 0 / 0 | 0.0494943 / 0.102107 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000323819 / 0.111577 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.144156 / -0.114896 | -0.00428235 / 0.0220109 | 0 / 0 | 0 / 0 | 0 / 0 | 0.042248 / -0.0474921 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0365281 / 7.52595e-05 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -0.0376816 / 0.00293865 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0717359 / 0.0497965 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.24477 / 0.00897078 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.146717 / -0.0689532 | 0 / 0 | -0.166795 / 0.00334953 | 0.000305038 / 0.0208246 | 0 / 0 | 0.0900711 / 0.0380367 | 0 / 0 | 0 / 0 | -0.0449718 / -0.0404925 | 0 / 0 | 2.22045e-16 / 0 | -3.33067e-16 / 0 | 0.0297612 / -0.00208197 | -0.0306463 / 0.00433679 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.000348461 / 0.0282031 | 0 / 0 | 0.105238 / 0.0688961 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.111945 / 0.0432656 | 0.0453625 / -0.00477151 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00292076 / 0.0386406 | 0 / 0 | 0 / 0 | 0.00109271 / -0.0436858 | 0 / 0 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0.00387943 / -0.0379817 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0488632 / -0.0705356 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000483123 / -0.241617 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
 | JET_JER_EffectiveNP_1 | -0.0271595 / -0.000157538 | -2.22045e-16 / 0 | -0.162292 / -0.000983657 | 0 / 0 | -6.21571e-06 / 6.23873e-06 | 0.0839318 / 0.000470846 | 0 / 0 | 0 / 0 | -0.0847979 / -0.000500933 | 0.0375705 / 0.000213668 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0266993 / 0.000152338 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0514548 / 0.000291422 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |
