 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0.038278 / -0.03798 | 0 / 0 | 0 / 0 | -0.115378 / 0.132905 | 0 / 0 | 0 / 0 | 0 / 0 | 0.233764 / -0.195529 | 0 / 0 | 0 / 0 | -0.0344463 / 0.0366231 | 2.22045e-16 / -1.11022e-16 | 0.332985 / -0.257581 | 0.0380713 / -0.0376069 | 0 / 0 | 0.219037 / -0.185388 | 0 / 0 | 0 / 0 | 0.0959955 / -0.0901402 | 0.0606179 / -0.058887 | 0 / 0 | 0 / 0 | 0.0577544 / -0.0564758 | 0.220965 / -0.186707 | -0.0474578 / 0.0511304 | 0.208917 / -0.17981 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | -0.00575651 / -0.0404167 | 0.00722194 / -0.0306869 | 0.0363816 / -0.0405345 | 0.211687 / 0.0598329 | 0.0206057 / -0.0449874 | 0 / 0 | 0.377068 / -0.204113 | 0 / 0 | 0 / 0 | 0.00131912 / -0.0333226 | 0 / 0 | 0 / 0 | -2.85297e-05 / -0.0590579 | 0.100849 / -0.195766 | 0.013773 / -0.0500266 | 0.0183089 / -0.251444 | 0 / 0 | -0.0023765 / -0.0296412 | 2.22045e-16 / -1.11022e-16 | -0.107924 / 0.0838484 | 0 / 0 | 0 / 0 | 0.0186891 / -0.0540226 | -0.00140968 / -0.0355479 | -0.00523169 / -0.0436553 | 0.00326947 / -0.165571 | 0 / 0 | 4.7965e-06 / -7.22387e-06 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | -0.0311518 / 0.0233823 | 0 / 0 | 0 / 0 | 0.174852 / -0.159194 | 0 / 0 | 0 / 0 | -0.0400806 / 0.0486782 | -0.0647653 / 0.0586087 | -0.0463624 / 0.0596956 | 0.00219834 / 0.0410946 | 0.0448171 / -0.0288235 | 0.0154911 / 0.025857 | 0 / 0 | 0.0848633 / -0.0398116 | 0.020655 / -0.0221975 | 0.0366983 / -0.0688493 | 0 / 0 | -0.00874939 / 0.0227042 | 0.0149223 / -0.0328107 | 0.0308867 / -0.0380715 | -0.0292041 / 0.0568012 | -0.0958334 / 0.41627 | -0.0510117 / 0.025455 | 0.342978 / -0.175656 | 0 / 0 | 0.0398032 / -0.0833738 | -0.0659085 / 0.0529257 | 0 / 0 |
 | FT_EFF_Eigen_C_3__1 | 0 / 0 | 0 / 0 | 0.0233593 / -0.023901 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0197768 / -0.0202084 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0241932 / -0.0238444 | 0 / 0 | 0 / 0 | 0.0294151 / -0.0307721 | 0 / 0 | 0.0410642 / -0.0397046 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0924005 / -0.0923795 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0316525 / 0.0321938 | 0 / 0 |
 | FT_EFF_Eigen_Light_0__1 | 0 / 0 | 0 / 0 | -0.0205563 / 0.0206718 | 0 / 0 | -0.0279262 / 0.0280831 | -0.0299592 / 0.0302078 | -0.0275584 / 0.0279784 | 0 / 0 | 0 / 0 | -0.0708888 / 0.0716556 | 0 / 0 | -0.0208266 / 0.0210205 | 0.0189615 / -0.0219556 | -0.0360714 / 0.0365384 | -0.026876 / 0.0249909 | -0.0345458 / 0.0348478 | -0.0445159 / 0.0457705 | -0.0740701 / 0.0776313 | 0 / 0 | -0.0331479 / 0.0333935 | -0.0590573 / 0.0597165 | -0.034835 / 0.0354184 | -0.116229 / 0.123222 | 0 / 0 | -0.0356665 / 0.0364351 | -0.0309815 / 0.0313443 | -0.0394222 / 0.0398101 | 0 / 0 | -0.165075 / 0.179695 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.00763696 / -0.0380728 | 0.0404721 / -0.0464337 | 0.218585 / 0.0994271 | 0.0245501 / -0.0530621 | 0 / 0 | 0.387125 / -0.182593 | 0 / 0 | 0 / 0 | 0.000897867 / -0.0358706 | 0.0733339 / -0.0431995 | 0 / 0 | -0.00465806 / -0.0448157 | 0.101175 / -0.235127 | 0.0146359 / -0.0531911 | 0.0149814 / -0.267976 | 0 / 0 | -0.00295472 / -0.0326448 | 2.22045e-16 / -1.11022e-16 | -0.110363 / 0.0732333 | 0 / 0 | 0 / 0 | 0.019317 / -0.056129 | -0.00175472 / -0.0363137 | -0.00599957 / -0.0510827 | 0.00495528 / -0.179506 | 0 / 0 | 5.6869e-06 / -8.39994e-06 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529233 / -0.504277 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529233 / -0.504277 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | 0 / 0 | 0 / 0 | 0.0196946 / -0.0369904 | 0.0329305 / -0.0213735 | 0.213273 / 0.00221086 | 0.0273602 / -0.035006 | 0 / 0 | 0.428165 / 0.027141 | 0 / 0 | 0 / 0 | 0.00798995 / -0.0423542 | 0 / 0 | 0 / 0 | 0.0735359 / -0.0617621 | 0.132843 / -0.127619 | 0.0223489 / -0.0350906 | 0.0371503 / -0.216583 | 0 / 0 | 0.00594314 / -0.0260274 | 0 / 0 | -0.109841 / -0.00809396 | 0 / 0 | 0 / 0 | -0.0012597 / -0.0253279 | 0.00100966 / -0.0462153 | 0 / 0 | 0.0383861 / -0.214458 | 0 / 0 | 4.62441e-06 / -3.79663e-06 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000866568 / -0.0138269 | 0 / 0 | 0.0286515 / 0.5128 | 0 / 0 | 0 / 0 | 0.0164812 / 0.281304 | -0.0112171 / -0.171938 | 0 / 0 | 0 / 0 | -0.00128473 / -0.0204659 | 0 / 0 | 0.00549818 / 0.0899218 | 0 / -1.11022e-16 | -0.00422663 / -0.066567 | -0.0198099 / -0.293676 | 0 / 0 | 0 / 2.22045e-16 | -0.00253741 / -0.0402253 | -0.00235366 / -0.037339 | 0 / 0 | -0.00252112 / -0.0399696 | 0.00111151 / 0.0178717 | 0 / 2.22045e-16 | 0.00259175 / 0.0419122 | -0.0102671 / -0.157957 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0153763 / -0.00141468 | -0.0184326 / 0.00336972 | 0.390135 / 0.0185998 | 0 / 0 | 0 / 0 | 0.306046 / 0.0164525 | -0.184032 / -0.0124684 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0179047 / 0.00566876 | 0 / -1.11022e-16 | -0.0739096 / -0.0237593 | -0.142107 / -0.00746083 | 0 / 0 | 0 / 0 | -0.0318523 / -0.00228815 | -0.0372062 / -0.00195778 | 0 / 0 | -0.0472148 / 0.0061864 | 0 / -2.22045e-16 | 2.22045e-16 / 0 | 0.0451793 / 0.00195897 | -0.155759 / -0.00845527 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0 / 0 | 0.00341567 / -0.0230005 | 0 / -2.22045e-16 | 0.187916 / 0.310581 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00204354 / -0.0417117 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0467338 / -0.10878 | 0.00216508 / -0.0302955 | 0 / 0 | 0 / 0 | 0.00572798 / -0.0332315 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0232654 / 0.0119793 | 0.00213274 / -0.0493994 | 0.00510957 / -0.0622664 | -0.192922 / -0.0111898 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119226 / -0.118828 | 0.119226 / -0.118828 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0437056 / 0.0238767 | -0.0295696 / 0.0160076 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.111962 / 0.000373846 | 0.114365 / 0.000381604 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0221492 / -0.0138089 | 0.208098 / 0.00932769 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.038373 / -0.0825768 | 0.0468667 / -0.0696878 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 2.22045e-16 / 0 | -0.00266693 / 0.0604671 | 0.0197698 / -0.216791 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0120403 / 0.0245457 | 0.00264945 / 0.20362 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0435531 / 0.0074688 | 0 / 0 | 0 / 0 | -0.0113911 / -0.0539497 | -0.0659845 / 0.050071 | -0.0291292 / 0.0199207 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -0.0512425 / 0.00734831 | 0 / 0 | -0.220298 / 0.0317021 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0237599 / -0.00976209 | 0.211275 / 0.00218328 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00127864 / -0.0448298 | 0.0485368 / -0.068775 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | -0.00204214 / 0.0600796 | 0.0173468 / -0.215547 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.57405e-05 / -1.57406e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.219456 / -0.00492402 | 0.0171606 / -0.0215516 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00316342 / -0.0429776 | 0 / 0 | 0 / 0 | -0.113584 / 0.0222791 | 0.042544 / -0.0679331 | 0.0213051 / -0.0226877 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0223578 / -0.01778 | 0.00163908 / -0.0507807 | 0.000749609 / -0.0625086 | 0.0131746 / -0.210426 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -0.197958 / 0.546152 | 0 / 0 | 0 / 0 | -0.151579 / 0.40479 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0597408 / -0.0859039 | -0.0494468 / -0.000940589 | 0.0244211 / -0.0409532 | -0.0896633 / -0.00470191 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | -0.0384036 / -0.00493985 | 0 / 0 | 0 / 0 | -0.0650114 / 0.0733694 | -0.0440149 / 0.00126955 | -0.027662 / 0.0593543 | 0.115349 / -0.206425 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.202941 / 0.000711169 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | -0.194111 / -0.0292685 | -0.000317257 / -0.0672516 | 0.03525 / 0.00180594 | 0.000103779 / -0.0201115 | 0 / 0 | 0 / 0 | 0.000182586 / 0.022334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.000702872 / 0.0564449 | -0.00110337 / -0.208806 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000823902 / 0.364233 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0192958 / 0.00830135 | 0.000595181 / -0.063953 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 8.94649e-05 / -0.0446287 | 0.0559333 / 8.78824e-05 | -0.197323 / 0.00342804 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000189819 / -0.0225001 | 0.0167351 / -0.206301 | -1.11022e-16 / -3.33067e-16 | -0.0119681 / -0.0634841 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
