 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JESUnc_VertexingAlg_PreRec | -6.9416e-05 / 0.000113667 | -4.24332e-05 / 7.03466e-05 | 0.0199594 / -0.0415306 | 0.0188069 / -0.0350739 | 0.0286366 / -0.0615516 | 0.022709 / 0.022354 | 0.0300095 / -0.0549263 | 0 / 0 | 0.0293492 / -0.0319225 | -0.00308225 / -0.0475621 | 0.00072231 / -0.0895876 | -0.00833898 / -0.0254042 | -4.44089e-16 / -4.44089e-16 | 0.123499 / 0.0330501 | -0.00998927 / -0.0764944 | 0 / 2.22045e-16 | 0.0405573 / -0.0858156 | 0.0548934 / -0.0379322 | 0 / 0 | 0.0251791 / -0.0790843 | 0.01905 / -0.0236591 | 0.0125236 / -0.0446482 | 0.00405714 / -0.032836 | -0.045539 / 0.0726848 | 0.0196107 / -0.0298601 | 0.0200657 / -0.00616488 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | 0 / 0 | -2.36511e-05 / 3.82892e-05 |
 | JET_Pileup_RhoTopology | -3.17107e-05 / 4.80123e-05 | 0 / 0 | 0.0198214 / -0.0365866 | 0.0187272 / -0.0306978 | 0.0330041 / -0.0622139 | 0.0510369 / -0.0342061 | 0.0311095 / -0.0498487 | 0 / 0 | 0.0379723 / -0.0406508 | -0.00306572 / -0.0442697 | 0.00253829 / -0.0559526 | -0.0435187 / -0.00925132 | 0.0238463 / -0.0253817 | 0.0158019 / 0.021662 | -0.0136635 / -0.0427868 | 0.0226449 / -0.0165189 | 0.0520874 / -0.0944008 | 0.0554767 / -0.0696287 | 0 / 0 | 0.0313466 / -0.0604292 | 0.0199221 / -0.0232224 | 0.0167997 / -0.040268 | 0.0151915 / -0.0325459 | -0.0289037 / 0.0470756 | 0.0200495 / -0.0381676 | 0.0195535 / -0.0408149 | -3.33067e-16 / 2.22045e-16 | 0.00908764 / -0.0272046 | 0 / 0 | -5.95107e-06 / 8.99361e-06 |
 | JET_RelativeNonClosure_AF3 | -3.65985e-05 / 3.68056e-05 | 0 / 0 | 0 / 0 | -4.42825e-05 / 4.39972e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttt Cross-Section | 0 / 0 | 0.30034 / -0.30015 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.527016 / -0.501619 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other + 1 true b-jet | 0 / 0 | 0 / 0 | 0.0814959 / 0.000407243 | 0.269822 / 0.00127967 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.118896 / 0.000587751 | 0.128491 / 0.000633453 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0.0189008 / -0.0219469 | 0 / 0 | 0.0192145 / -0.0265505 | -0.00629943 / 0.0305462 | 0 / 0 | 0 / 0 | 0.00306421 / -0.0235065 | -3.33067e-16 / -1.11022e-16 | 0.00749765 / -0.0710477 | -0.00953572 / -0.052265 | -2.22045e-16 / -2.22045e-16 | 0.0388774 / 0.0460266 | 0.0199652 / -0.0300862 | 0 / 0 | 0.0460745 / -0.0509093 | 0.0261291 / -0.0248474 | 0 / 0 | 0.0184282 / -0.0411245 | 0 / 0 | 0.0149975 / -0.0205863 | 0 / 0 | -0.013285 / 0.0314648 | -4.44089e-16 / 0 | 0 / 2.22045e-16 | -2.22045e-16 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -4.55806e-06 / 4.3229e-06 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -0.0368434 / -0.00253261 | 0 / 0 | -0.0165934 / -0.000396862 | -0.00294037 / 0.0209163 | -1.26918e-05 / 1.4046e-05 | 0 / 0 | 0 / 0 | -0.0555122 / -0.00334541 | -0.0547535 / -0.00177521 | -0.052323 / 0.00051134 | -2.22045e-16 / -2.22045e-16 | 0.153441 / 0.00923336 | -0.068367 / -0.018988 | 0 / 0 | -0.0950901 / -0.00179097 | 0.0161345 / 0.00112604 | 0 / 0 | -0.0194119 / -0.00368569 | -0.0190305 / 0.00346762 | -0.0206352 / -0.0022621 | -0.0568301 / -0.0040157 | -0.0194637 / 0.00249414 | -0.022936 / -0.00114499 | -0.0276647 / 0.000299821 | 0 / 0 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | -0.00139244 / -0.0221724 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00133556 / 0.021493 | -0.00331806 / -0.052442 | -0.00187829 / -0.0298527 | -0.00207838 / -0.0330072 | -2.22045e-16 / 0 | 0.00808612 / 0.133583 | -0.00431878 / -0.067994 | 0.00142975 / 0.0230171 | 0 / 0 | -0.000875801 / -0.0139738 | 0 / 0 | -0.00120469 / -0.0191989 | 0 / 0 | 0 / 2.22045e-16 | -0.00290002 / -0.0459092 | 2.22045e-16 / 0 | -0.000988122 / -0.015759 | 2.22045e-16 / 0 | -0.00140669 / -0.0223981 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 5.20849e-06 / -4.63508e-06 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.0275731 / -0.028254 | 0 / 0 | 0.0174978 / -0.0236713 | 0.0516171 / 0.0113816 | 0 / 0 | 0 / 0 | 0.0324296 / -0.00574784 | -0.0406482 / -0.000514715 | 0.00872062 / -0.0521139 | -1.11022e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0101148 / 0.0457253 | -0.0160741 / -0.0223974 | 0 / 2.22045e-16 | 0.0285287 / -0.0417982 | 0.00468157 / -0.0434399 | 0 / 0 | 4.51571e-06 / -4.49152e-06 | 0 / 0 | 0.0123742 / -0.0286344 | 0.00649002 / -0.0277145 | 0.0536842 / -0.0104992 | -1.11022e-16 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_3__1 | 0 / 0 | 0 / 0 | 0.024285 / -0.0246863 | 0 / 0 | 0 / 0 | 0.0198505 / -0.0202293 | 0.0268916 / -0.0273958 | 0 / 0 | 0.0211939 / -0.0214543 | 0 / 0 | 0.0223662 / -0.0227423 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0.0249138 / -0.0243726 | 0 / 2.22045e-16 | 0 / 0 | 0.0222998 / -0.0227172 | 0.0204537 / -0.0208349 | 0.025392 / -0.0258995 | 0 / 0 | 0.0207746 / -0.0212635 | 0.0232271 / -0.0236375 | 0.0252906 / -0.0254753 | 0.0251231 / -0.0254801 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 |
 | FT_EFF_Eigen_Light_0__1 | 0 / 0 | 0 / 0 | -0.025746 / 0.0261329 | 0 / 0 | -0.032955 / 0.0334867 | -0.0254875 / 0.0268979 | -0.0251217 / 0.0255277 | 0 / 0 | -0.0239386 / 0.0242184 | -0.0318749 / 0.0325276 | -0.0238988 / 0.0242182 | -0.0210809 / 0.0215724 | 0 / 0 | -0.0423178 / 0.0435739 | -0.0292805 / 0.029666 | -0.0427804 / 0.0436038 | -0.0663888 / 0.0696023 | -0.0253241 / 0.0255185 | 0 / 0 | -0.0293302 / 0.0297591 | -0.0319764 / 0.0323557 | -0.0291164 / 0.0294378 | -0.0436138 / 0.0443365 | -0.0533071 / 0.0546865 | -0.0307043 / 0.0310277 | -0.0353725 / 0.0358088 | -0.0343324 / 0.0350789 | -0.0263225 / 0.0267567 | -0.0411708 / 0.0427916 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000543181 / -0.036848 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0310667 / 0.0439861 | 0.0213589 / -0.0259102 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0.000686384 / -0.021726 | -0.013602 / 0.0560598 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00386255 / 0.0292895 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / -2.22045e-16 | 0.0357556 / 0.0449873 | -0.0401111 / -0.0186445 | 0 / 0 | 0.0228541 / -0.0310169 | 0.0227472 / -0.000400071 | 0 / 0 | 0.0138144 / -0.0281389 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0.000371621 / 0.0386543 | 0 / -1.11022e-16 | 0.00991707 / -0.0222266 | 0 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0367564 / -0.0441244 | -0.00311887 / 0.0347131 | 0.0333275 / -0.0322877 | 0 / 0 | 0.0339592 / -0.00199652 | 0.00187695 / -0.0235245 | 0.0172349 / -0.0720136 | -0.0273207 / -0.0813315 | 0.0207533 / -0.00324259 | 0 / 2.22045e-16 | -0.0187871 / -0.039843 | 0.0169146 / -0.0262821 | 0.0557738 / -0.0804211 | 0.0646493 / -0.0412168 | 0 / 0 | 0.0338287 / -0.0396951 | 0.0147432 / -0.019829 | 0.0250206 / -0.0486202 | 0 / 0 | -0.00837868 / -0.0461555 | 0.0288641 / -0.0305861 | 0.0259711 / -0.0342533 | 0.0219394 / -0.0272689 | 2.22045e-16 / 0 | 0 / 0 | -8.24249e-06 / 6.81209e-06 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.0271229 / -0.0264062 | -0.0706613 / 0.0746316 | 0 / 0 | 0 / 0 | -0.0356487 / 0.0369611 | 0.121132 / -0.108578 | 0.0671596 / -0.0631619 | 0.0380698 / -0.036855 | 0 / 0 | -0.0525204 / 0.0555478 | 0.124299 / -0.113834 | -2.22045e-16 / 0 | 0.0560575 / -0.0533164 | 0.219548 / -0.181321 | 0 / 0 | 0.0382679 / -0.036753 | 0.0214033 / -0.0205858 | 0.0261842 / -0.0256418 | 0.0854271 / -0.0791467 | 0.0909711 / -0.0834158 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.0288248 / -0.0281101 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.000145282 / 0.0517675 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.000136447 / 0.0485729 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.000110511 / 0.0392296 | 0 / 0 | 4.22393e-06 / -4.25953e-06 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.000197341 / -0.0677529 | -0.000138738 / -0.0479363 | -4.44089e-16 / -1.11022e-16 | 0.000101674 / 0.0360581 | -9.90407e-05 / -0.0343679 | -6.07734e-05 / -0.0211765 | 0 / 0 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -3.33067e-16 / -1.11022e-16 | 0 / 0 | -3.33067e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.0448455 / 0.000512435 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0219198 / -0.000255455 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.0541554 / -0.000637346 | 0 / 0 | 0 / 0 | -0.0248744 / -0.000290146 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0244354 / -0.0204564 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / -4.44089e-16 | 0 / -1.11022e-16 | -2.22045e-16 / 0 | 0.0528106 / -0.0431356 | -0.0966795 / 0.0905967 | 0.0250127 / -0.0209291 | 0 / 2.22045e-16 | 0.0375935 / -0.0311121 | 0 / 0 | -1.22267e-06 / 1.85545e-06 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0630645 / 0.0571996 | -0.0503468 / 0.0451171 | -1.11022e-16 / 0 | 0.043875 / -0.0361136 | 0 / -2.22045e-16 | -0.0350343 / 0.0309485 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000214222 / 0.0192388 | 0 / 0 | 0 / 0 | 0.000464027 / 0.0419436 | -0.000805597 / -0.0704629 | -0.000325874 / -0.0288594 | -1.11022e-16 / 0 | -4.44089e-16 / -2.22045e-16 | 0.000882793 / 0.0806665 | -0.000251125 / -0.0222827 | 0 / 0 | 2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0.000255036 / 0.0229284 | -0.000259861 / -0.0230527 | 0 / 4.44089e-16 | 0 / -2.22045e-16 | -0.000464267 / -0.0409684 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0199941 / 0.0108304 | 0.0469036 / -0.0243095 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0249551 / 0.0135632 | 0 / 0 | 0 / -1.11022e-16 | -2.22045e-16 / 0 | 0.0413403 / -0.0215032 | -0.141668 / 0.0836668 | 0 / 0 | -0.0363896 / 0.0199328 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0188013 / 0.010185 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0669446 / 0.0374549 | -0.0480746 / 0.026546 | -1.11022e-16 / -4.44089e-16 | 0.0367203 / -0.0191573 | -3.33067e-16 / 0 | -0.0312708 / 0.0170691 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.0366168 / 0.0482463 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.0207779 / -0.0253315 | -4.44089e-16 / 0 | 0 / -3.33067e-16 | -2.22045e-16 / -2.22045e-16 | -0.041231 / 0.054579 | 0.087463 / -0.105065 | -1.11022e-16 / 0 | 0 / 2.22045e-16 | -0.0303526 / 0.0396935 | 0 / 0 | 0.015823 / -0.0190014 | 2.22045e-16 / 0 | -3.33067e-16 / 2.22045e-16 | 0.0519403 / -0.062953 | 0.0476976 / -0.057448 | 0 / -1.11022e-16 | 0 / 2.22045e-16 | 0 / -2.22045e-16 | 0.031559 / -0.0385781 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0254073 / 0.00721646 | 0 / 0 | 0 / 0 | 0.0412404 / 0.000357459 | -0.0673641 / -0.00079916 | 0 / 0 | -0.0219084 / -0.000267107 | -4.44089e-16 / -2.22045e-16 | 0.0774767 / 0.000836501 | -2.22045e-16 / -2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / 0 | -0.0335812 / -0.000161737 | -1.11022e-16 / 0 | 2.22045e-16 / 0 | -0.0234353 / -0.000323024 | -0.0388166 / -0.00270613 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.00621128 / -0.000176641 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.0247711 / -0.0250236 | 2.22045e-16 / -1.11022e-16 | 0 / -2.22045e-16 | -0.0459121 / 0.0493834 | 0.11553 / -0.108502 | -0.0211503 / 0.0213761 | 0.0261289 / -0.0256811 | 0 / 2.22045e-16 | 0 / 0 | 0.0226478 / -0.0232298 | 2.22045e-16 / 0 | -3.33067e-16 / 2.22045e-16 | 0.0617391 / -0.0599782 | 0.0540709 / -0.0527462 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0236836 / -0.024293 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0211373 / 0.0144766 | 0 / 0 | 0 / 0 | 0.0208486 / 0.00186768 | -0.0551046 / -0.00270516 | -0.0309066 / -0.00143906 | -0.0319288 / 0.00242251 | -2.22045e-16 / -2.22045e-16 | 0.0846126 / 0.00443786 | -0.0545313 / -0.0199577 | 0 / 0 | -1.11022e-16 / 0 | -0.0148881 / -0.000778992 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / 0 | -0.0498192 / -0.00249388 | 0 / 0 | -0.0207784 / 0.00644052 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
