 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | -0.160836 / 0.191286 | 0.0506831 / -0.0483575 | -0.14181 / 0.165017 | 0.0305687 / -0.0302256 | 0 / 0 | -0.105725 / 0.118597 | 0 / 0 | 0 / 0 | 0.134474 / -0.119193 | 0 / 0 | 0.031689 / -0.0291887 | 0 / 0 | 0.021716 / -2.93648e-05 | -0.105815 / 0.116986 | 0 / 0 | -0.0147496 / 0.0171022 | 0.0235148 / -0.0235085 | 0 / 0 | -0.600183 / 1.46352 | 0 / 0 | -0.142036 / 0.164923 | 0.0262947 / -0.0257024 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 3.79304e-05 / -3.40515e-05 | 0.125249 / -0.11188 | -0.219484 / 0.280098 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0.0239756 / -0.0694924 | -0.0423821 / 0.00335293 | 0.0575074 / 0.00357644 | -0.0272348 / 0.00337663 | 0 / 0 | -0.0586806 / -0.0205274 | 0 / 0 | 0 / 0 | -0.0623151 / -0.0039904 | 0 / 0 | -0.0343458 / 0.00115333 | -1.11022e-16 / 0 | -0.0873647 / 0.204138 | 0.111607 / -0.0215954 | 0 / 0 | 0 / 0 | -0.0140929 / -0.00456165 | 0 / 0 | 0.532472 / 0.0299033 | 0 / 0 | 0.137764 / -0.00413391 | 0.0760228 / 0.00470731 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.84225e-05 / 2.07038e-05 | 0.0595999 / -0.0708886 | 1.90447 / 0.0862088 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.0940802 / 0.0879354 | -0.0296893 / 0.0260973 | 0.105373 / -0.0823601 | -0.0771553 / 0.0709342 | 0 / 0 | 0.0528857 / -0.0431941 | 0 / 0 | 0 / 0 | -0.126384 / 0.122012 | -0.0903285 / 0.084118 | 0 / 0 | -0.0224869 / 0.0196356 | 0.209836 / -0.151094 | 0.0991069 / -0.0778624 | 0 / 0 | 0 / 0 | -0.0407269 / 0.036214 | 0 / 0 | 0 / 0 | 0 / 0 | 0.137274 / -0.104563 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.114377 / 0.109087 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.00245264 / -0.205563 | -0.000437251 / -0.0386115 | 0.000573021 / 0.0519421 | 0 / -1.11022e-16 | 0 / 0 | -0.00121732 / -0.105346 | 0 / 0 | 0 / 0 | 0.000884434 / 0.0808198 | 0 / 0 | -0.000224749 / -0.019956 | -1.11022e-16 / 2.22045e-16 | 0.00221034 / 0.209045 | -0.000274661 / -0.0243563 | 0 / 0 | 0.000251504 / 0.0226087 | 6.04682e-05 / -5.91142e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.00396249 / -0.319342 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000382174 / 0.0212376 | -0.000590298 / -0.0519201 | 0.0160046 / 2.17144 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | -0.256439 / 0.165749 | -0.0493338 / 0.0272651 | 0.173769 / -0.0832936 | -0.0839613 / 0.057873 | -0.0187031 / 0.00648336 | 0.0296135 / -0.0155212 | 0 / 0 | 0 / 0 | -0.155125 / 0.0271586 | 0 / 0 | -0.0140154 / 0.0316642 | -0.0199369 / 0.00672114 | 0.00861896 / 0.211735 | 0.104538 / -0.0522467 | 0 / 0 | 0 / 0 | -0.0317287 / 0.021845 | 0.0296652 / -0.0122983 | 1.5286 / -0.413145 | 0 / 0 | 0.16755 / -0.0806082 | -0.153666 / 0.0915738 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0905152 / 0.0514955 | 0.304252 / -0.135461 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | -0.00516025 / -0.0809773 | -0.00242023 / -0.0383851 | 0.00258852 / 0.0418595 | 0 / 0 | 0 / 0 | -0.00589258 / -0.0922072 | 0 / 0 | 0 / 0 | 0.0774012 / -0.0690849 | 0 / 0 | 0.00938203 / -0.0373154 | 0 / -1.11022e-16 | 0.206451 / -0.016428 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 7.85508e-05 / -7.00116e-05 | 0 / 0 | 0.0545442 / 1.08016 | 0 / 0 | -0.00975912 / 0.0322541 | -0.0172272 / -0.257968 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 3.52809e-05 / -3.12657e-05 | 0 / 0 | 0.0689066 / 1.4424 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0.0744283 / -0.0870387 | 0.0249074 / -0.0286865 | -0.0807632 / 0.111962 | 0.0672645 / -0.0792355 | 0 / 0 | -0.0405374 / 0.0536273 | 0 / 0 | 0 / 0 | 0.140957 / -0.154425 | 0 / 0 | 0.0194709 / -0.0238947 | -1.11022e-16 / 0 | -0.140933 / 0.210409 | -0.0445752 / 0.0554897 | 0 / 0 | 0 / 0 | 0.0273447 / -0.0349179 | -0.0175447 / 0.0232773 | 0 / 0 | 0 / 0 | -0.11886 / 0.17259 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.106394 / -0.120518 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | -0.206955 / -0.00256839 | -0.0306384 / 0.00184602 | 0.109547 / 0.00123561 | 0 / 0 | 0 / 0 | -0.114731 / -0.00121877 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0573047 / -0.00104401 | 0 / 0 | 0.211765 / 0.00232408 | -0.046129 / -0.00427069 | 0 / 0 | 0 / 0 | -8.38064e-05 / 8.40802e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0533328 / 0.000611065 | -0.210722 / -0.00261844 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.46447e-05 / 7.66153e-05 | -0.0777462 / -0.000925843 | 2.12961 / 0.0163698 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0.0748915 / -0.071693 | -1.11022e-16 / 0 | -0.0952529 / 0.107918 | 0.04545 / -0.0448498 | 0.0176276 / -0.0187021 | -0.00555115 / -0.00405203 | 0 / 0 | 0 / 0 | 0.162204 / -0.143844 | 0 / 0 | 0.0374736 / -0.0377147 | 0 / 0 | -0.161084 / 0.196469 | -0.0642799 / 0.0695607 | 0 / 0 | 0 / 0 | 0.0368591 / -0.0366921 | -0.0274909 / 0.0293514 | -0.596247 / 1.47973 | 0 / 0 | -0.126324 / 0.151806 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0862884 / -0.0818354 | -0.22093 / 0.289632 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | -0.14813 / -0.00802453 | -0.0175166 / 0.00176572 | 0.0460882 / 0.0023753 | 0 / 0 | 0 / 0 | -0.0964825 / -0.017586 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0630396 / -0.00333915 | -0.0353565 / -0.00256326 | -1.11022e-16 / 0 | 0.166264 / 0.00832778 | -0.0218666 / -0.0290526 | 0 / 0 | 0 / 0 | -4.35279e-05 / 4.79132e-05 | 0 / 0 | 1.18685 / 0.0488924 | 0 / 0 | 0.0605562 / -0.00633017 | -0.240552 / -0.01337 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.33276e-05 / 4.78595e-05 | -0.0154698 / -0.00118073 | 1.53563 / 0.0599921 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | -0.149995 / -0.027258 | 0 / 0 | 0 / 0 | -0.0388456 / -0.0283799 | 0 / 0 | 0.0119371 / -0.0237215 | 0 / 0 | 0 / 0 | -0.0715409 / -0.00194375 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0.225712 / -0.00205056 | 0.06939 / 0.00316237 | 0 / 0 | 0 / 0 | 8.19454e-05 / -8.01848e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0880621 / 0.0428364 | -0.00386697 / -0.16188 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000609971 / -0.107549 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | -0.0720204 / -0.182528 | -1.11022e-16 / -3.33067e-16 | -0.0543398 / 0.000770894 | 0 / 0 | 0 / 0 | -0.00908181 / -0.0233646 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00141308 / -0.0941252 | 0 / 0 | -1.11022e-16 / 0 | 0.00583181 / 0.213144 | -0.0657581 / 0.00318255 | 0 / 0 | 0 / 0 | 4.43083e-05 / -4.41824e-05 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0104531 / -0.0365671 | -0.29369 / 0.00482547 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.96451e-05 / -4.91911e-05 | 0.076545 / -0.0837922 | 0.00104569 / 0.0888959 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | -0.0760976 / 0.113003 | 0 / 0 | 0 / 0 | -0.0237612 / -0.0127704 | 0 / 0 | 0.0416332 / -0.0196058 | 0 / 0 | 0 / 0 | -0.0275681 / -0.0935297 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000942594 / 0.222442 | 0.00572562 / 0.0379166 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00779163 / 0.0219762 | 0 / 0 | 0 / 0 | 0.0110116 / 0.0334469 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.44089e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0.0375205 / -0.191944 | -0.0289444 / 0.000336171 | 0.0558216 / 0.000312196 | 0 / 0 | 0 / 0 | -0.0757434 / 0.00119211 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -1.11022e-16 / 0 | 0.221797 / 0.000536268 | -0.0683537 / 0.0444379 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0241438 / -0.0258581 | -0.291171 / -0.00124881 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0214221 / -0.00492657 | 0.0282708 / -0.116629 | 2.17404 / 0.0963917 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | -0.00145686 / 0.0457289 | 0 / -1.11022e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.0960055 / 9.76032e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000209411 / 0.228518 | 0.0648136 / -6.26135e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.00017261 / -0.166733 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | -0.0752785 / 0.0642557 | 0.00668987 / -0.0217931 | 0 / 0 | -0.0137903 / 0.0386469 | 0 / 0 | -0.0124937 / -0.0444193 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0.215589 / 0.00124808 | 0.0149026 / -0.0360602 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0248654 / 0.0103586 | -0.162138 / -0.126045 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0677305 / -0.0519927 | 0.310011 / 0.00153575 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0.0351143 / -0.138083 | 0 / 0 | 0 / 0 | 1.94753e-06 / -0.0291375 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.0422036 / 0.00729284 | -0.0932989 / 0.0705852 | 0.0070589 / -0.0232999 | 0 / 0 | 0.209744 / -0.125893 | 0.0279337 / -0.00335723 | 0 / 0 | -0.00253412 / 0.0190372 | -0.0342781 / 0.0177915 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.027279 / 0.0202529 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | -0.182509 / 0.0425226 | 0.0128176 / -0.0204911 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.0161585 / -0.0612846 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0433096 / -0.0846375 | -0.0346964 / -0.00283966 | 0 / 0 | -0.092925 / 0.218781 | -0.00694671 / -0.0219843 | 0 / 0 | 0 / 0 | 1.43617e-05 / -9.41577e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0935291 / -0.149461 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00864969 / -0.0518818 | -0.588475 / 2.3664 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0.112936 / -0.011501 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0368457 / -0.000577131 | 0 / 0 | 0 / 0 | -0.120976 / 0.0499725 | 0 / 0 | 0 / 0 | 0 / 0 | 0.222921 / 0.000776945 | 0.0379666 / 0.013643 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0229067 / 0.000410799 | 0 / 0 | 0 / 0 | 0.0553144 / 0.00772156 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0.0548412 / 0.000325436 | 0.0130383 / -0.030456 | -0.000481703 / -0.0537764 | -0.00587723 / 0.0239444 | 0 / 0 | 0.0195397 / -0.05391 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0976835 / 0.00589016 | 0 / 0 | 0 / -1.11022e-16 | 0.00181608 / 0.219214 | -0.00971521 / -0.034773 | 0 / 0 | 0 / 0 | 3.82827e-05 / -3.86075e-05 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0245419 / 0.0109486 | -0.00151554 / -0.163349 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0950186 / 0.0289294 | 0.319938 / -0.00294089 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0.0437773 / 0.0363847 | 0 / 0 | 0 / 0 | -0.0362712 / -0.00267656 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.0267343 / -0.0946585 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0.223652 / 0.000617199 | 0.0270227 / 0.0114399 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00377971 / 0.0288546 | 0 / 0 | 0 / 0 | 0.0129498 / 0.110668 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0085245 / -0.0672294 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.162205 / -0.0992113 | -0.0221281 / 0.0141574 | -0.0533922 / -0.00040393 | 0 / 0 | 0 / 0 | -0.0568803 / 0.00173704 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.00238487 / 0.220367 | -0.0407751 / -0.0106947 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00372037 / -0.0244174 | -0.164163 / -0.126329 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0524231 / -0.0945276 | -0.000850883 / 0.317078 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
