 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | -0.00249007 / -0.0394821 | 0 / 0 | -0.00172623 / -0.027452 | -0.00966229 / -0.149001 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00466694 / 0.0760812 | 0 / 0 | 0.00196179 / 0.0316475 | 0 / 0 | 0.000878265 / 0.0141087 | 0.0168716 / 0.288404 | -0.00518083 / -0.0812938 | -0.00286875 / -0.0454196 | 0 / 0 | 0 / 0 | -0.00158485 / -0.0252176 | 0.00133774 / 0.0215282 | -0.00433106 / -0.0681841 | 0 / 0 | 0.00192664 / 0.0310762 | 0.00130728 / 0.0210355 | 0.000930874 / 0.0149569 | 0.0043521 / 0.0708619 | -0.00191719 / -0.0304663 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -0.0267729 / 0.0348717 | 0 / 0 | 0.0166597 / -0.0215351 | 0.0515411 / -0.0617021 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.434686 / 1.03077 | 2.22045e-16 / 0 | 0 / 0 | 0.0276566 / -0.03309 | -0.146093 / 0.219624 | -0.0593074 / 0.0801701 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0309258 / -0.0378293 | -1.11022e-16 / 0 | -0.0591335 / 0.0804751 | 0.128539 / -0.142503 | -2.22045e-16 / -2.22045e-16 | -0.0899702 / 0.126135 | 0.0781449 / -0.0910424 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -0.0540889 / -0.000639504 | 0 / 0 | -0.0244767 / -0.000172278 | -0.151859 / -0.00247851 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0975489 / 0.0011204 | 0 / 0 | 0.0442666 / 0.00048841 | 0 / 0 | 0 / 0 | 0.307597 / 0.00252681 | -0.0716573 / -0.000851747 | -0.0404258 / -0.000323974 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0264771 / 0.000315743 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0.0389682 / 0.000448311 | -0.0805362 / -0.00153515 | 0 / -2.22045e-16 | 0.101523 / 0.00117459 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -0.0375359 / 0.038594 | 0 / 0 | 0.0223181 / -0.0226462 | 0.0783922 / -0.0748832 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0837935 / 0.0937439 | -0.632416 / 1.71867 | 4.44089e-16 / 0 | 0 / 0 | 0.0356787 / -0.0349945 | -0.164532 / 0.229662 | 0.0493294 / -0.0481913 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -3.33067e-16 / 0 | 0.0221153 / -0.0223737 | 0 / 0 | -0.0702023 / 0.0772037 | 0.136981 / -0.124253 | 0.0404385 / -0.0400559 | -0.102025 / 0.116424 | 0.137368 / -0.124596 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -0.0380461 / -0.00878315 | 0 / 0 | 2.22045e-16 / 0 | -0.142401 / -0.00516061 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.0806915 / 0.00533099 | 0 / 0 | 0.0433447 / 0.00223655 | -1.11022e-16 / -1.11022e-16 | 0 / -1.11022e-16 | 0.265546 / 0.0568746 | -0.0567201 / -0.00314606 | -0.03103 / -0.00148268 | 0 / 0 | 0 / 0 | 0 / 0 | 0.015048 / 0.00101528 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0.0323265 / 0.00242881 | 0.0177289 / 0.018027 | 0.0329204 / 0.00206875 | 0.0579804 / 0.00271998 | -0.0344675 / -0.00134936 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0.000143531 / 0.0376661 | 0 / 0 | -0.00723383 / -0.0239682 | -0.00127279 / -0.0595875 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000171684 / -0.027777 | 0 / 0 | 0 / 0 | -0.0417374 / 0.0161133 | 0.0637572 / 0.137647 | -0.0165706 / -0.0707233 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00639164 / -0.0407579 | 0 / 0 | -0.0207079 / 0.000377598 | 0 / 0 | -0.00102491 / 0.0364567 | -0.0187117 / -0.074171 | -0.0190868 / -0.0208681 | 0.136975 / -0.0017552 | -0.00120715 / -0.0925534 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -0.00764579 / -0.0495147 | 0 / 0 | 0 / 0 | -0.0645665 / -0.00219793 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00020429 / 0.0682142 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0.211238 / 0.0827959 | -0.0755778 / -0.0716783 | -0.00371679 / -0.0399715 | 0 / 0 | 0 / 0 | -0.00571332 / -0.0261212 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0.0405856 / -0.000456927 | -0.0602586 / -0.00932724 | 0.059524 / -0.00397185 | -0.000422022 / 0.0471283 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0.000145965 / 0.0366244 | 0 / 0 | 0 / 0 | 0.00222645 / -0.0577332 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000141131 / -0.0291295 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00829574 / 0.174309 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0034927 / -0.0394914 | 0 / 0 | -0.000207323 / -0.0204353 | 0.00187629 / -0.0315648 | -0.000615527 / 0.0365065 | -0.0168401 / -0.0685157 | 0.0099665 / -0.0303059 | 0.133812 / 0.00327583 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -0.0581861 / 9.41489e-06 | 0 / 0 | 0 / 0 | -0.0535782 / -0.00370067 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00175068 / 0.0706767 | 0 / 0 | 0 / 0 | 0.179535 / 0.0427226 | -0.00252771 / -0.0563315 | -0.0087128 / -0.0396047 | 0 / 0 | 0 / 0 | -0.0236894 / -0.0275335 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0410871 / 0.000392224 | -0.0590885 / -0.0106164 | 0.0444806 / 0.000338623 | 0.0104775 / 0.0485268 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -0.00663864 / -0.0505203 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0712152 / -0.000913616 | 0 / 0 | 0 / 0 | 0.0891224 / 0.0793935 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0630174 / -0.000599475 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.0422874 / -0.0335464 | 0 / 0 | 0 / 0 | -0.0333437 / 0.0235324 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.05411 / -0.40715 | -0.0187645 / 0.0119355 | 0 / 0 | 0.00641054 / -0.0419173 | 0.112203 / -0.0169001 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | -0.00951925 / -0.018858 | 0 / 0 | -0.0195002 / 0.0135907 | -0.0268845 / 0.020817 | 0.0801096 / -0.0537632 | -0.0478568 / 0.0196257 | -0.0266887 / 0.0263497 | -0.00700797 / 0.125983 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0.0200446 / -0.051855 | 0 / 0 | 0 / 0 | 0.0876808 / -0.168506 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.281427 / 0.908272 | -0.0235745 / 0.0525396 | 0 / 0 | 0 / 0 | -0.0451441 / 0.275478 | -0.0585026 / -0.0195743 | -0.0181813 / -0.0157953 | 0 / 0 | 0 / 0 | -0.0175499 / -0.0159538 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0175308 / 0.0374875 | 0 / 0 | 0 / 0 | 0.0901048 / -0.0253946 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0.0365618 / -0.000193773 | 0 / 0 | 0 / 0 | -0.063002 / -0.000238811 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0290301 / -6.55068e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0.168954 / 0.0705331 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.047267 / 0.0200494 | 0 / 0 | -0.0214789 / 0.000224251 | -0.0308947 / 0.00685902 | 0.0366956 / 0.0479122 | -0.0707129 / -0.0159533 | -0.0299156 / 0.000174012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -0.000147199 / -0.0570027 | 0 / 0 | 0 / 0 | -0.0640977 / -0.0558101 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0692702 / -0.00200776 | 0 / 0 | 0 / 0 | 0.0883554 / 0.206916 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000459799 / 0.0398924 | -0.0109599 / -0.0561011 | -0.000967649 / 0.0446455 | -0.0294926 / 0.000547338 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.000107943 / 0.0452822 | 0 / 0 | 0 / 0 | 0.000281725 / -0.0658292 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000117457 / -0.0245604 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000329772 / 0.107272 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000837862 / -0.0418892 | 0 / 0 | 1.88613e-05 / -0.0211692 | 0 / 0 | -0.00184044 / 0.0374216 | -0.0154232 / -0.153046 | 0.000310213 / -0.0529382 | 0 / 0 | 0.000270569 / -0.0621534 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0512686 / 0.00079966 | 0 / 0 | 0 / 0 | -0.0631028 / -3.87595e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0.105045 / 0.00183192 | 0 / 0 | -0.00101494 / 0.0687366 | 0 / 0 | 0 / 0 | 0.235525 / 0.103403 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0228998 / 0.00356947 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0394018 / -0.000848344 | -0.0771054 / -0.0110549 | 0.043378 / -8.80544e-05 | 0.00183275 / 0.0460319 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.046107 / -0.000368896 | 0 / 0 | 0 / 0 | -0.0691619 / 0.00228902 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0076687 / 0.0910761 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00190251 / -0.0298332 | -0.021116 / 0.00107551 | -0.0214541 / 0.00101853 | 0 / 0 | 0.0378642 / -0.00171749 | -0.0898785 / -0.0690311 | -0.0315638 / 0.000217475 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.00691859 / -0.0495578 | 0 / 0 | 0 / 0 | 0.000493564 / -0.0593606 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0703569 / -0.000257302 | 0 / 0 | 0 / 0 | 0.104356 / 0.176148 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00151247 / 0.0369817 | 0 / 0 | 0.00122862 / 0.0541121 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0387668 / 0.000220392 | 0 / 0 | 0 / 0 | -0.0637578 / -0.00037411 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.120546 / 0.000669151 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0354358 / -0.000206076 | 0 / 0 | -0.0209825 / -0.000121475 | -0.0227211 / -0.000131612 | 0.0375663 / 0.000213644 | -0.0858817 / -0.000507513 | -0.030191 / -0.000175288 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
