NUISANCE_PARAMETERS
NF_ttW_4j_minus  1.14372 +0.248849 -0.249058
NF_ttW_4j_plus  1.22493 +0.163935 -0.164306
NF_ttbar_CO  0.984691 +0.296029 -0.272738
NF_ttbar_HFe  0.719144 +0.203607 -0.193322
NF_ttbar_HFm  0.899542 +0.141527 -0.135636
NF_ttbar_gstr  0.967696 +0.203751 -0.185723
CO_ShapeSyst_simple  -0.0380012 +0.937429 -0.96121
Diboson_4jets  -0.0568342 +0.642768 -0.940728
Diboson_5jets  -0.189464 +0.5172 -0.750826
Diboson_syst_varRF  -0.0194548 +0.992135 -0.991971
EG_RESOLUTION_ALL  0.000819471 +1.00753 -1.00634
EG_SCALE_ALL  0.0104535 +1.00767 -1.01005
FT_EFF_Eigen_B_0__1  -0.00135246 +1 -0.999983
FT_EFF_Eigen_B_10__1  0 +1.00001 -1.00001
FT_EFF_Eigen_B_1__1  -0.000843054 +1.00001 -0.999999
FT_EFF_Eigen_B_2__1  0.00340109 +0.999661 -0.9998
FT_EFF_Eigen_B_3__1  -0.0016827 +0.99999 -0.99995
FT_EFF_Eigen_B_4__1  0.000721505 +1.00001 -1.00001
FT_EFF_Eigen_B_6__1  0.000504216 +1.00001 -1.00002
FT_EFF_Eigen_B_7__1  -0.000579898 +1.00002 -1.00002
FT_EFF_Eigen_B_8__1  0 +1.00001 -1.00001
FT_EFF_Eigen_B_9__1  0 +1.00001 -1.00001
FT_EFF_Eigen_C_3__1  0 +1.00001 -1.00001
FT_EFF_Eigen_Light_0__1  0.00234054 +1.00006 -1.00007
FT_EFF_Eigen_Light_1__1  -0.00946186 +1.00014 -0.999842
FT_EFF_Eigen_Light_2__1  0 +1.00001 -1.00001
Gstr_ShapeSyst_simple  -0.00681156 +0.992202 -0.993174
JET_BJES_Response  -0.00394751 +1.00752 -1.00686
JET_EffectiveNP_Detector1  -0.000240582 +1.00025 -1.0003
JET_EffectiveNP_Mixed1  -0.000283256 +1.00029 -1.00034
JET_EffectiveNP_Mixed2  0.000240582 +1.0003 -1.00025
JET_EffectiveNP_Mixed3  4.25727e-05 +0.999966 -0.999972
JET_EffectiveNP_Modelling1  0.000804707 +1.01735 -1.0147
JET_EffectiveNP_Modelling2  -4.25727e-05 +0.999972 -0.999966
JET_EffectiveNP_Modelling3  4.25727e-05 +0.999966 -0.999972
JET_EffectiveNP_Statistical2  0.000267259 +1.00027 -1.00022
JET_EffectiveNP_Statistical4  0 +1.00001 -1.00001
