 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.538489 / -0.501637 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other + 1 true b-jet | 0 / 0 | 0 / 0 | 0.132677 / 0.000806141 | 0.251915 / 0.0014815 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.101424 / 0.000621764 | 0.0998794 / 0.000612565 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.0420284 / -0.0403993 | 0.0223953 / -0.0221947 | 0.0214367 / -0.0210103 | -0.350181 / 0.53365 | 0.0317072 / -0.0309871 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0.234299 / -0.191107 | 0.204694 / -0.170952 | -0.0662341 / 0.0709469 | -0.0416483 / 0.0434936 | 0 / 0 | 0.162635 / -0.140841 | 0.0778223 / -0.0725185 | -0.0772283 / 0.0840911 | 0.28438 / -0.22309 | 0 / 0 | -0.0273736 / 0.0282296 | 0.14844 / -0.129882 | 0.0287426 / -0.028011 | -0.123069 / 0.140226 | 0 / 0 | 0.102462 / -0.093366 | 0.178928 / -0.156906 | -0.124949 / 0.142575 | 0.219275 / -0.181009 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -0.0237568 / -0.000922488 | 0 / 0 | -0.0218348 / -0.00309941 | 0.747705 / 0.03975 | -0.0207948 / -0.000586194 | 0 / 0 | 0.323202 / 0.0199413 | -0.176143 / -0.0114455 | 0 / -2.22045e-16 | 0 / 0 | -0.0210529 / -0.0057776 | 0 / 0 | 0.185066 / 0.0305224 | -1.11022e-16 / 0 | 0 / 0 | -0.239806 / -0.0158699 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0832117 / -0.0203421 | 2.22045e-16 / 0 | 0.169398 / 0.0101221 | 0 / 0 | 0.0412841 / 0.0024134 | 0.0260219 / -0.0441061 | 0.0339829 / 0.00209566 | -0.155382 / -0.0100502 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | -0.0928418 / 0.0529463 | 0 / 0 | 0 / 0 | 0.317759 / -0.140534 | -0.0225429 / 0.0122409 | 0 / 0 | 0 / 0 | -0.200368 / 0.123873 | 0 / 0 | 0 / 2.22045e-16 | 0.0381167 / -0.0198817 | -1.11022e-16 / 0 | -0.28717 / 0.190626 | -0.0834749 / 0.047287 | 0.0358939 / -0.0187494 | -0.194059 / 0.119381 | 0 / 0 | 0 / 0 | -0.0939107 / 0.0535969 | -0.0427913 / 0.0235597 | 0 / 0 | 0 / 0 | -0.075172 / 0.0423336 | -0.19592 / 0.120701 | 0 / 0 | -0.195636 / 0.1205 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.0456784 / -0.0554399 | 0 / 0 | 0 / 0 | 0.124229 / -0.139325 | 0.0157615 / -0.0197703 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | -0.029249 / 0.0385068 | 0 / 0 | 0.315965 / -0.301182 | 0.0417487 / -0.0508793 | 2.22045e-16 / 0 | 0.184607 / -0.195681 | 0 / 0 | 0 / 0 | 0 / 0 | 0.031554 / -0.0388703 | 0 / 0 | 0 / 0 | 0.0504781 / -0.0609597 | -0.075213 / 0.104427 | -0.0400523 / 0.0533799 | 0.170957 / -0.19003 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0.038112 / -0.0380137 | 0 / 0 | 0 / 0 | -0.114991 / 0.133023 | 0 / 0 | 0 / 0 | 0 / 0 | 0.232678 / -0.195699 | 0 / 0 | 0 / 0 | -0.0343092 / 0.0366557 | 2.22045e-16 / -1.11022e-16 | 0.331449 / -0.257802 | 0.0379223 / -0.0376399 | 2.22045e-16 / 0 | 0.218026 / -0.185549 | 0 / 0 | 0 / 0 | 0.0955847 / -0.0902194 | 0.0603533 / -0.0589391 | 0 / 0 | 0 / 0 | 0.0574818 / -0.0565261 | 0.219947 / -0.186869 | -0.0472705 / 0.051176 | 0.207771 / -0.17997 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | -0.00580071 / -0.0411576 | 0.00718736 / -0.031037 | 0.036332 / -0.0405142 | 0.211709 / 0.0645988 | 0.0205533 / -0.0453186 | 0 / 0 | 0.376623 / -0.202144 | 0 / 0 | 0 / 0 | 0.00128218 / -0.0338228 | 0 / 0 | 0 / 0 | -9.43184e-05 / -0.0599785 | 0.100588 / -0.197108 | 0.0137158 / -0.0505592 | 0.0180035 / -0.254752 | 0 / 0 | -0.00240899 / -0.0301528 | 0 / -3.33067e-16 | -0.107845 / 0.0828861 | 0 / 0 | 0 / 0 | 0.0186266 / -0.0545292 | -0.00144884 / -0.0361332 | -0.00527956 / -0.0444361 | 0.00307752 / -0.167978 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | -0.0311287 / 0.0233673 | 0 / 0 | 0 / 0 | 0.174661 / -0.159058 | 0 / 0 | 0 / 0 | -0.0400383 / 0.0486296 | -0.0647126 / 0.0585625 | -0.0463117 / 0.059634 | 0.00222795 / 0.0410279 | 0.0447846 / -0.0288082 | 0.015507 / 0.0258055 | 0 / -3.33067e-16 | 0.0848111 / -0.0398043 | 0.0206336 / -0.0221768 | 0.0366361 / -0.0687679 | 0 / 0 | -0.00873101 / 0.0226746 | 0.0148941 / -0.03277 | 0.0308505 / -0.038033 | -0.0291579 / 0.0567317 | -0.0955675 / 0.415618 | -0.0509837 / 0.0254508 | 0.342693 / -0.175578 | 0 / -2.22045e-16 | 0.0397284 / -0.0832728 | -0.0658595 / 0.0528893 | 0 / 0 |
 | FT_EFF_Eigen_C_3__1 | 0 / 0 | 0 / 0 | 0.0233606 / -0.0239565 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.0197776 / -0.020255 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0241922 / -0.0238968 | 0 / 0 | 0 / 0 | 0.0294189 / -0.030846 | 0 / 0 | 0.0410621 / -0.0397908 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0924169 / -0.0925995 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0316492 / 0.0322639 | 0 / 0 |
 | FT_EFF_Eigen_Light_0__1 | 0 / 0 | 0 / 0 | -0.0205432 / 0.0210235 | 0 / 0 | -0.0279088 / 0.0285643 | -0.0299405 / 0.0307258 | -0.0275408 / 0.0284557 | 0 / 0 | 0 / 0 | -0.0708507 / 0.0729309 | 0 / 0 | -0.0208132 / 0.0213777 | 0.0189425 / -0.0222942 | -0.0360491 / 0.0371674 | -0.0268628 / 0.0254335 | -0.0345246 / 0.0354478 | -0.0444881 / 0.0465598 | -0.0740262 / 0.0789973 | 0 / 0 | -0.0331276 / 0.0339681 | -0.059024 / 0.0607675 | -0.0348132 / 0.0360264 | -0.116169 / 0.125468 | 0 / 0 | -0.035644 / 0.0370599 | -0.0309622 / 0.0318815 | -0.0393984 / 0.0404984 | 0 / 0 | -0.165 / 0.183089 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.00759547 / -0.0384148 | 0.0403839 / -0.0464846 | 0.218389 / 0.103306 | 0.0244754 / -0.0533735 | 0 / 0 | 0.386328 / -0.18113 | 0 / 0 | 0 / 0 | 0.000866048 / -0.0362692 | 0.0732071 / -0.0428391 | 0 / 0 | -0.00469132 / -0.0453816 | 0.100817 / -0.236603 | 0.0145728 / -0.05362 | 0.0147123 / -0.270557 | 0 / 0 | -0.00297936 / -0.033054 | 0 / -2.22045e-16 | -0.110199 / 0.0725431 | 0 / 0 | 0 / 0 | 0.0192457 / -0.056536 | -0.0017839 / -0.0367495 | -0.00603676 / -0.0517341 | 0.00478743 / -0.181368 | 0 / 0 | 3.08897e-06 / -4.58106e-06 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529376 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529376 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | 0 / 0 | 0 / 0 | 0.0197379 / -0.0370654 | 0.0330361 / -0.0214204 | 0.214133 / 0.00218459 | 0.0274337 / -0.0350783 | 0 / 0 | 0.430051 / 0.0271363 | 0 / 0 | 0 / 0 | 0.00798555 / -0.0424377 | 0 / 0 | 0 / 0 | 0.0737627 / -0.0618912 | 0.133243 / -0.127872 | 0.0224036 / -0.0351624 | 0.0370989 / -0.216965 | 0 / 0 | 0.00594439 / -0.0260794 | 0 / 0 | -0.110229 / -0.0080927 | 0 / 0 | 0 / 0 | -0.00128431 / -0.0253774 | 0.000976566 / -0.0463051 | 0 / 0 | 0.0383412 / -0.214837 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000862994 / -0.0138489 | 0 / 0 | 0.0285314 / 0.51371 | 0 / 0 | 0 / 0 | 0.0164126 / 0.281782 | -0.0111711 / -0.1722 | 0 / 0 | 0 / 0 | -0.00127943 / -0.0204983 | 0 / 0 | 0.00547542 / 0.0900683 | 0 / -1.11022e-16 | -0.00420923 / -0.0666712 | -0.0197291 / -0.294105 | 0 / 0 | 0 / 2.22045e-16 | -0.00252695 / -0.0402888 | -0.00234396 / -0.0373979 | 0 / 0 | -0.00251073 / -0.0400326 | 0.00110692 / 0.0179003 | 0 / 2.22045e-16 | 0.00258104 / 0.0419797 | -0.010225 / -0.158198 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0154402 / -0.00140833 | -0.0185018 / 0.0033813 | 0.391913 / 0.0184404 | 0 / 0 | 0 / 0 | 0.307416 / 0.0163265 | -0.184746 / -0.0123855 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0179857 / 0.00566453 | 0 / -1.11022e-16 | -0.0742343 / -0.0237419 | -0.142665 / -0.00739576 | 0 / 0 | 0 / -2.22045e-16 | -0.0319829 / -0.00227445 | -0.0373575 / -0.00194119 | 0 / 0 | -0.0473939 / 0.00621441 | 0 / 0 | 2.22045e-16 / 0 | 0.0453672 / 0.00193891 | -0.156367 / -0.00838393 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0 / 0 | 0.00340715 / -0.0229928 | 0 / 0 | 0.188659 / 0.310385 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0020177 / -0.0416966 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0467652 / -0.108752 | 0.00214807 / -0.0302847 | 0 / 0 | 0 / 0 | 0.00571751 / -0.0332206 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0233322 / 0.0119676 | 0.00210133 / -0.0493814 | 0.00507562 / -0.0622445 | -0.19336 / -0.0111244 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.11924 / -0.118809 | 0.11924 / -0.118809 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0438675 / 0.0232321 | -0.0296815 / 0.0155787 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.111332 / 0.000531608 | 0.113721 / 0.000542641 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0221802 / -0.0138113 | 0.208555 / 0.00926641 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | -0.0385234 / -0.0825418 | 0.0468917 / -0.06968 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | -0.00261736 / 0.0604497 | 0.0195868 / -0.216734 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0120655 / 0.0246253 | 0.00258428 / 0.204617 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0436143 / 0.0073882 | 0 / 0 | 0 / 0 | -0.0113873 / -0.0542137 | -0.0660888 / 0.0501187 | -0.0291757 / 0.0199339 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0513137 / 0.00724663 | 0 / 0 | -0.220565 / 0.0312113 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0237959 / -0.00976507 | 0.211676 / 0.00214412 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00125513 / -0.0448229 | 0.0485812 / -0.0687728 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.0020125 / 0.0600703 | 0.0172432 / -0.215516 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.33307e-05 / -1.3331e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.220201 / -0.00513422 | 0.0171791 / -0.0215617 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00310174 / -0.0429663 | 0 / 0 | 0 / 0 | -0.113893 / 0.0223963 | 0.0425621 / -0.0679507 | 0.0213348 / -0.0227016 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0223992 / -0.0177966 | 0.00155947 / -0.0507652 | 0.000647285 / -0.0624883 | 0.0128404 / -0.210363 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.193335 / 0.548462 | 0 / 0 | 0 / 0 | -0.147704 / 0.406466 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0586377 / -0.0861847 | -0.0499639 / -0.00102842 | 0.0238932 / -0.0410943 | -0.0906307 / -0.0048757 | 0 / 0 | 0 / -2.22045e-16 | -3.33067e-16 / 0 | -0.0388819 / -0.00502629 | 0 / 0 | 0 / 0 | -0.0644489 / 0.0735868 | -0.0444396 / 0.00120071 | -0.0269158 / 0.0595761 | 0.111917 / -0.207114 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.202917 / 0.000712918 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | -0.194092 / -0.0292678 | -0.000316522 / -0.0672458 | 0.0352462 / 0.00180611 | 0.000103974 / -0.0201098 | 0 / 0 | 0 / 0 | 0.00018234 / 0.022332 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.000703363 / 0.0564397 | -0.00110097 / -0.20879 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000862176 / 0.363791 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.0192832 / 0.00829511 | 0.000587156 / -0.0638878 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 8.40987e-05 / -0.0445827 | 0.0558981 / 8.06853e-05 | -0.197216 / 0.00345171 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0001898 / -0.0224987 | 0.0167344 / -0.206289 | -1.11022e-16 / -3.33067e-16 | -0.0119677 / -0.0634801 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
