 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0212014 / 0.0144983 | 0 / 0 | 0 / 0 | 0.020936 / 0.00185911 | -0.0553271 / -0.00268033 | -0.0310322 / -0.00142516 | -0.032053 / 0.00243996 | 0 / 0 | 0.0849696 / 0.00440122 | -0.054776 / -0.0199467 | 0 / 0 | -1.11022e-16 / 0 | -0.0149491 / -0.000772389 | 0 / 0 | 0 / -1.11022e-16 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | -0.0500207 / -0.0024715 | 2.22045e-16 / 0 | -0.0208526 / 0.00645567 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 2.43494e-05 / -2.4134e-05 | -0.0162474 / 0.0484454 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | -1.11022e-16 / -3.33067e-16 | -2.22045e-16 / 0 | 0.04641 / 0.00284798 | -0.0393865 / -0.0114913 | 2.22045e-16 / 2.22045e-16 | 0 / -1.11022e-16 | 0.039918 / 0.000492208 | 0 / 0 | 1.18995e-05 / -1.17015e-05 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | -0.0668484 / -0.00540242 | -0.0202258 / -0.0128115 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | -3.33067e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -1.06892e-05 / 1.06365e-05 | 0.0524276 / -0.0011228 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.000683874 / -0.046802 | -0.0194688 / 0.00829688 | -3.33067e-16 / -1.11022e-16 | 0 / -2.22045e-16 | 0.00365569 / 0.0738865 | -2.22045e-16 / 0 | 0.0148527 / 0.02011 | 0.00462192 / -0.0208948 | 0.00218259 / -0.0204352 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | -0.0188132 / 0.0454564 | 0 / -3.33067e-16 | 0 / 0 | 0 / -3.33067e-16 | -0.0272155 / -0.00780212 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | -0.0167533 / 0.0326615 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / -4.44089e-16 | 0.0468269 / -0.000929359 | -0.0345396 / 0.00274208 | 0 / 0 | -1.11022e-16 / 0 | 0.0387642 / 0.00105271 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -1.11022e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | -3.33067e-16 / -3.33067e-16 | 0 / 2.22045e-16 | -0.0322886 / 0.0232093 | -0.0193851 / -0.0217602 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -8.81657e-06 / 8.97255e-06 | 0.0599412 / -0.025738 | 0 / 0 | 0 / 0 | 0.029483 / 0.00178323 | -0.0387979 / -0.012743 | -0.0399652 / 0.00604934 | -4.44089e-16 / 0 | 0 / -2.22045e-16 | 0.0320706 / 0.0473294 | -0.024371 / -0.0277092 | 0 / 0 | 0 / 0 | 0.00387999 / -0.0225664 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | -0.0218967 / -0.0052891 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | -0.00363649 / -0.0234296 | 2.22045e-16 / 0 | 0 / 0 | 0.0280244 / -0.00551137 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00960774 / 0.0335219 | 0 / 0 | 0 / 0 | 0.00151379 / 0.0280834 | -0.000989719 / -0.0350153 | 0.00184075 / -0.0207919 | 0 / -3.33067e-16 | 0 / 0 | 0.0446011 / 0.0293336 | -0.0444855 / 0.00765071 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | -0.0207537 / 0.00123397 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00741966 / 0.0525707 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0491572 / -0.0330456 | -0.0306018 / -0.0125965 | 0 / 2.22045e-16 | 0 / 0 | 0.00143531 / 0.0314639 | 0 / 0 | -3.277e-06 / 5.32375e-06 | 0 / 0 | 2.22045e-16 / 0 | -0.0586905 / 0.0404979 | -0.0348772 / 0.00726239 | 2.22045e-16 / 0 | 0 / 0 | 0.0202218 / -0.0337782 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.00851124 / 0.0301183 | 0 / 0 | 0 / 0 | -0.0144957 / 0.0384795 | 0.00569364 / -0.0374568 | 0.0266641 / -0.0391392 | -3.33067e-16 / -1.11022e-16 | 0 / 0 | -0.0346298 / 0.0805068 | -0.0330797 / -0.0067655 | 2.22045e-16 / 2.22045e-16 | 0.0162101 / -0.0231824 | -0.0228204 / -0.000295605 | 0 / 0 | -3.91518e-06 / 2.57148e-06 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | -0.0422988 / 0.0512372 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0362864 / -0.017161 | 0 / 0 | 0 / 0 | 0 / -5.55112e-16 | 0 / 0 | -1.11022e-16 / 0 | -3.33067e-16 / -1.11022e-16 | 0 / 0 | -0.000961697 / 0.0459251 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -8.87207e-07 / 8.93737e-07 | -2.22045e-16 / -2.22045e-16 | 0 / 2.22045e-16 | -0.00540063 / -0.0644036 | 2.22045e-16 / 0 | 0 / -3.33067e-16 | 0 / 2.22045e-16 | 0.027391 / -0.00959473 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 4.12898e-06 / -4.04898e-06 | -0.0151044 / 0.0509103 | 0 / 0 | 0 / 0 | -0.00143955 / 0.0273239 | -0.0016005 / -0.0356196 | 0.0023971 / -0.0376251 | 0 / 0 | 0 / -2.22045e-16 | 0.0472309 / 0.0286084 | -0.0438227 / -0.00419723 | -0.0206019 / 0.008978 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 1.43375e-07 / -1.4204e-07 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00353287 / 0.0360687 | 0 / 0 | 0 / 2.22045e-16 | -3.33067e-16 / -3.33067e-16 | -0.00547929 / -0.0210446 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.0530135 / -0.00723297 | -2.22045e-16 / 0 | -0.0114899 / 0.0216367 | 0 / 0 | 0 / 0 | 0 / 0 | 1.23285e-05 / -1.22641e-05 | 0 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | -0.0197885 / -0.00646873 | 0 / 0 | 0 / 0 | -0.0092922 / 0.0267443 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0294935 / 0.00252466 | -0.0360236 / -0.00111808 | -0.0390299 / 0.00241818 | -0.0221183 / 0.00415531 | 0 / 0 | 0.0283241 / 0.0457558 | 0.0374047 / -0.0226287 | 0 / 0 | 0 / 0 | 0.0020048 / -0.0207397 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | -0.0197694 / -0.00186981 | 0 / 0 | -2.22045e-16 / 0 | -0.0199797 / -0.00396723 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0113437 / 0.0247675 | 0 / 0 | 0 / 0 | 0 / -5.55112e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | -0.0045518 / 0.0460226 | 0 / -2.22045e-16 | 0.0214243 / -0.0061348 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | -1.48697e-05 / 1.49148e-05 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0.0290311 / -0.00697832 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -3.33067e-16 / -3.33067e-16 | -2.22045e-16 / 0 | 0.0460589 / 0.000273561 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -1.30511e-05 / 1.3043e-05 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.0215331 / 0.000128836 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.017582 / 0.0232148 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00515273 / -0.0204782 | 0 / 0 | 0 / 0 | 0.0375714 / -0.000464769 | -0.0236403 / -0.0231021 | 0 / 2.22045e-16 | 0.00837488 / -0.023776 | 0.000956387 / -0.0223945 | 0 / 0 | 8.8673e-06 / -8.86858e-06 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.053839 / -0.0134451 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.24037e-05 / 1.25167e-05 | 0.0402107 / 0.0024245 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | -0.0205524 / -0.0292984 | -0.000121521 / -0.0221683 | 0 / 0 | 0.00698278 / 0.0301589 | 0 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -5.66016e-06 / 5.72491e-06 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | EG_RESOLUTION_ALL | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.00260624 / 0.0242996 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | -0.0626856 / -0.000660505 | 0.032842 / 0.0087207 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.0349831 / -8.09468e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529376 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529376 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.11924 / -0.118809 | 0.11924 / -0.118809 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0829623 / 0.0450615 | -0.071184 / 0.0383683 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0903203 / 0.000433904 | 0.0984378 / 0.000471789 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000113483 / 0.000113486 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250298 / 0.000155252 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0129625 / 0.0230158 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.037441 / -0.0472515 | -0.0236422 / 0.0354512 | -3.33067e-16 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.012032 / -0.038468 | 0 / 2.22045e-16 | 0 / 0 | -0.0308827 / 0.0338642 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | 0.0524613 / -0.0316162 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0.0499247 / -0.0381759 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | FT_EFF_Eigen_Light_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0216317 / -0.0188 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0303079 / 0.00025193 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.000240303 / 0.0296793 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0296241 / 0.00028881 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.88122e-06 / 7.91736e-06 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000217446 / 0.0297366 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0299489 / 0.000201151 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000299018 / 0.0293782 | -0.000121863 / -0.0363579 | 0.00129011 / -0.0361106 | -1.11022e-16 / -3.33067e-16 | -2.22045e-16 / -2.22045e-16 | 0.0443995 / 0.0270304 | -0.0359287 / 0.0146214 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00832049 / 0.0269117 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.000440642 / -0.0369638 | 0 / 2.22045e-16 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0.000859227 / 0.074493 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.000267077 / -0.0225029 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.000564183 / 0.0485488 | 2.22045e-16 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / 2.22045e-16 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.10945e-05 / 1.16567e-05 | 0 / 0 | 0 / 0 | 1.91159e-05 / -1.982e-05 | 0.0232002 / -0.0239054 | 0 / 0 | 0 / 0 | 0.0278771 / -0.028465 | -1.81117e-05 / 1.91841e-05 | 5.80548e-05 / -6.13175e-05 | 0 / 0 | 0.0239056 / -0.0251455 | 0.0297539 / -0.0296815 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250757 / -0.0264273 | 0.0272707 / -0.0301807 | 0.0292366 / -0.0328822 | 3.37576e-05 / -3.50982e-05 | -1.24955e-05 / 1.28017e-05 | 0.0177838 / -0.0237088 | 0.0369364 / -0.0347804 | 0.0398979 / -0.0401426 | 0 / 0 |
 | MUON_SAGITTA_GLOBAL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SAGITTA_PTEXTRA | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SCALE | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.0389679 / 0.000595115 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 |
