 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_1 | -0.162397 / -0.0991804 | -0.0221457 / 0.0141703 | -0.0534472 / -0.00038347 | 0 / 0 | 0 / 0 | -0.056938 / 0.00175956 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00246926 / 0.220443 | -0.0408213 / -0.0106824 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00373396 / -0.0244232 | -0.164367 / -0.126306 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0525135 / -0.0945356 | -0.000737323 / 0.317195 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0.116391 / 0.0586131 | -1.11022e-16 / 0 | 0 / 0 | -0.0305688 / -0.00341477 | 0 / 0 | 0.016426 / -0.0420114 | 0 / 0 | 0 / 0 | -0.0960601 / -0.025501 | 0 / 0 | 0 / 0 | 0 / 0 | 0.228033 / -0.00281657 | 0.0156227 / 0.0225998 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0207437 / 0.00438139 | 0 / 0 | 0 / 0 | 0.138948 / 0.0200222 | -0.131632 / -0.160851 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.00239173 / -0.0731923 | 0 / 0 | -0.0532925 / -7.94975e-05 | 0 / 0 | 0 / 0 | -0.0306413 / -0.0238887 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00867059 / -0.026959 | 0 / 0 | 0 / 0 | 0.00509066 / -0.0468865 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.286262 / -0.000460639 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0608774 / -0.127274 | 0.307815 / 0.000205028 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0.0589918 / 0.00034823 | 0 / -3.33067e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -0.038874 / -0.000236399 | 0 / 0 | 0 / 0 | -0.120609 / -0.00075297 | 0 / 0 | 0 / 0 | 0 / 0 | 0.22252 / 0.00125435 | 0.0422092 / 0.000250405 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.053053 / 0.000313723 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | -0.0338681 / 0.0193579 | -0.0206619 / 0.0102058 | 0 / 0 | -0.0442057 / 0.0243061 | 0 / 0 | -0.0698476 / -0.00221625 | 0 / 0 | 0 / 0 | 0.00177891 / -0.0286287 | -0.0931537 / -0.0984356 | 0 / 0 | 0 / 0 | 0.224777 / 0.00866073 | -0.0512651 / 0.0672084 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0397464 / 0.0487369 | 0.138328 / -0.130213 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0107105 / 0.257371 | -0.0935615 / 2.77821 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | -0.0288535 / 0.117659 | -0.0678286 / 0.0873003 | 0.011405 / 0.20574 | -0.0924618 / 0.0816021 | -0.0400756 / 0.0461279 | 0 / -2.22045e-16 | -0.0380615 / 0.0657575 | 0 / 0 | -0.00733976 / -0.0338156 | -0.104497 / -0.094893 | -0.0249965 / -0.0175559 | 0 / 0 | 0.0373374 / 0.546614 | -0.0417614 / 0.106576 | 4.64255e-05 / -7.12397e-05 | 0 / 0 | 0 / 0 | 0.0398013 / -0.0115915 | 0 / 0 | -0.0143186 / 0.0335447 | -0.0858396 / 0.337818 | 0.117055 / -0.177201 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.013709 / 0.0408135 | -0.0322466 / 0.300444 | 0.11415 / 4.24194 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | -0.0329725 / 0.020361 | 0 / 0 | 0.0221925 / -0.0222322 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0377428 / 0.0284206 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0232816 / -0.0238276 | 0 / 0 | -0.000141143 / 0.000144303 | 0.0230313 / -0.0335845 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0223727 / -0.0255235 | 0.0486065 / -0.0478782 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0234406 / -0.0239292 |
 | JET_Pileup_OffsetMu | 0.0373244 / -0.058541 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.226207 / 0.00111082 | -0.0751053 / 0.060526 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000676312 / 0.129744 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0602372 / 0.000120546 | -0.00686383 / 2.63209 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | -0.0969776 / 0.0673705 | -0.034453 / 0.0270379 | 0 / 0 | -0.0574367 / 0.0390561 | -0.0238494 / 0.0138407 | -2.22045e-16 / -2.22045e-16 | -0.0155201 / 0.0240272 | 0 / 0 | 0.00133526 / -0.027828 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0.217769 / 0.00699677 | -0.0252225 / 0.152278 | 0 / 0 | 0.0215766 / 0.0101546 | 0 / 0 | 0.0245111 / -0.0201648 | 0 / 0 | 0 / 0 | 0.0182009 / 0.0719323 | 0.13191 / -0.127527 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.253827 / 0.00610274 | -0.0711025 / 2.65122 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0.076651 / -0.00229747 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | -0.0232145 / -0.0201911 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0997912 / -0.000118508 | 0 / 0 | 0 / 0 | 0.22673 / 0.413965 | 0.0466597 / 0.00335154 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00665323 / 0.0211211 | -0.000144817 / 0.130284 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | -0.188336 / 0.193826 | -0.0558386 / 0.0865007 | 0.0215725 / 0.0191898 | -0.0901547 / 0.106795 | -0.0392056 / 0.0505137 | -0.0672451 / 0.0622317 | -0.0405005 / 0.0607783 | 0 / 0 | 0.0668488 / -0.0652634 | -0.0992084 / 0.00186522 | -0.0175108 / -0.00463611 | 0 / 0 | 0.226906 / 0.13064 | -0.0550738 / 0.134196 | 0 / 0 | 0 / 0 | 0.0385061 / -0.0399493 | 0.0673019 / -0.074929 | 0 / 0 | -0.0188031 / 0.0306709 | -0.0993774 / 0.257586 | 0.12564 / -0.0791174 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0131683 / 0.0300568 | -0.0463616 / 0.150242 | 0.0313998 / 1.69956 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_RelativeNonClosure_AF3 | 0.0366137 / 0.0314017 | 0 / 0 | 0 / 0 | 0.0207526 / -0.0267227 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_EFF_ISO_SYS | 0.0529787 / -0.0529256 | 0.0402398 / -0.0406932 | 0.0333513 / -0.0338333 | 0.0369809 / -0.0374472 | 0.0415623 / -0.0419039 | 0.0443565 / -0.0447472 | 0.0416316 / -0.0420341 | 0 / 0 | 0.025078 / -0.0256783 | 0.0273849 / -0.0280142 | 0.0292116 / -0.0297847 | 0.0492035 / -0.0495536 | 0 / 0 | 0.0447442 / -0.0451697 | 0.0443055 / -0.0445831 | 0.0403641 / -0.040707 | 0.0441013 / -0.0443751 | 0.0356148 / -0.0360759 | 0.032338 / -0.0327978 | 0.036652 / -0.0371019 | 0.0397006 / -0.0401249 | 0.0486896 / -0.0489927 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0365099 / -0.0369646 | 0.0394426 / -0.0399903 | 0.0386583 / -0.0391264 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0329264 / -0.0333791 |
 | PRW_DATASF | -0.068886 / 0.0538911 | 0 / 0 | 0.0326282 / -0.0112532 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | -0.0550372 / 0.0594858 | -0.0312438 / 0.0220195 | -0.0281813 / 0.0271836 | 0 / 0 | -0.043643 / 0.0695156 | 0.0102972 / -0.0267224 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.175321 / 0.206466 | 0 / 0 | -0.0227149 / 0.0150455 | -0.000143927 / -0.0209411 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.082747 / 0.0857791 | -0.0293728 / 0.0244596 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.131714 / 0.122175 |
 | FT_EFF_Eigen_B_3__1 | 0.0218432 / -0.0212606 | 0.0285832 / -0.0276055 | 0.0567611 / -0.0553157 | 0.0227742 / -0.022641 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0224065 / -0.0224044 | 0.0207168 / -0.0204613 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0490078 / -0.0483417 | 0.0261735 / -0.0260842 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0204124 / -0.0199779 | 0.0830645 / -0.0828603 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0349901 / -0.0347068 |
 | FT_EFF_Eigen_B_7__1 | 0.0282158 / -0.0279702 | 0 / 0 | 0.0392557 / -0.0379508 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0252257 / -0.0252244 | 0.0236846 / -0.023374 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0254996 / -0.0254676 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0219345 / -0.0226417 |
 | SM t#bar{t}t #mu_{F} and #mu_{R} | -0.00151205 / 0.00151204 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttt Cross-Section | 0 / 0 | 0.300451 / -0.300201 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | -0.0425472 / 0.0245612 | -0.00831493 / 0.0554841 | -0.0709254 / 0.0100756 | -0.0290676 / 0.01315 | -0.0683591 / -0.0465738 | -0.0375063 / 0.02916 | 0 / 0 | 0 / 0 | -0.0994845 / -0.00751822 | -0.0240848 / -0.0217506 | 0 / 0 | 0.229787 / 0.0137807 | 0 / -4.44089e-16 | 0 / 0 | 0 / 0 | 0.044207 / -0.0380714 | 0.0695544 / -0.0346371 | 0 / 0 | 0 / 0 | -0.0411811 / 0.144102 | 0.164448 / -0.162174 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0495787 / 0.260624 | -0.207508 / 2.6229 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_2__1 | 0 / 0 | -0.0532544 / 0.0564777 | -0.0665578 / 0.0719526 | -0.0386966 / 0.0410979 | -0.0259368 / 0.0275438 | -0.0354172 / 0.0371451 | -0.0274722 / 0.0289574 | 0 / 0 | -0.0270883 / 0.0294407 | -0.0226509 / 0.0235653 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0281334 / 0.0296755 | -0.107044 / 0.113044 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0233865 / 0.0246104 | -0.038715 / 0.0406341 | -0.242693 / 0.260205 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.100856 / 0.110863 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | -1.11022e-16 / 0 | 0.000264226 / 0.113288 | 0 / 0 | 0 / 0 | 0.000120339 / 0.0506519 | 0 / 0 | 0 / 0 | -0.000161166 / -0.0654295 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000500682 / 0.221291 | -7.50133e-05 / -0.0307921 | 0 / 0 | 0 / 0 | -5.9514e-05 / -0.0244785 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000131738 / 0.0555311 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | -1.11022e-16 / 0 | 0.0658862 / 0.000719796 | 0 / 0 | 0 / 0 | -0.0518398 / -0.000586458 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0948915 / -0.00108798 | -0.0514806 / -0.000582331 | 0 / 0 | 0.215443 / 0.00225882 | -0.0276688 / -0.000310717 | 0 / 0 | 0 / 0 | -7.88281e-05 / 7.76707e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.123389 / -0.00142763 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00010485 / 0.00010655 | -3.33067e-16 / 0 | 0.0897875 / 0.000974267 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.538582 / -0.50164 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_6__1 | 0 / 0 | 0 / 0 | -0.0211454 / 0.0216418 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529344 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529344 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_RESOLUTION_ALL | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | -5.45652e-05 / -0.0236252 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0655421 / -0.000149217 | 0 / 0 | 0.0449604 / -0.000103006 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.131238 / 0.000318427 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119237 / -0.118808 | 0.119237 / -0.118808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.328841 / 0.213118 | -0.325718 / 0.210571 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0440877 / 0.000142856 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000133749 / -0.0436849 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 8.26121e-05 / -0.0206466 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -6.63679e-05 / 0.0234969 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000681123 / -0.0568643 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00241043 / 0.217677 | -0.000367375 / -0.0309161 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000362034 / -0.0304708 | -0.00203445 / -0.164105 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00182201 / -0.147765 | 0.00338089 / 0.31294 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000247316 / 0.0475801 | 0 / 0 | 0 / 0 | -0.0797152 / -0.000327708 | 0.000781625 / -0.101266 | 0 / 0 | 0 / 0 | -0.000938123 / 0.419357 | -0.00289213 / 0.0779125 | 0 / 0 | -0.00623403 / 0.0256788 | -5.5882e-05 / 5.61708e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0231707 / 0.0270201 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0236955 / 4.84535e-05 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.10093 / 0.000211698 | -4.99033e-05 / -0.0246805 | 0 / 0 | 0 / 0 | 0.0476026 / -9.51866e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttH Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0987471 / -0.0988631 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0375047 / 0.000845272 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H parton showering | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000118658 / 4.28641e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
