 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.00692077 / -0.0495099 | 0 / 0 | 0 / 0 | 0.000486212 / -0.0593046 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.070318 / -0.000265832 | 0 / 0 | 0 / 0 | 0.104319 / 0.175949 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00151595 / 0.036945 | 0 / 0 | 0.00123421 / 0.0540581 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0.0387321 / 0.000230015 | 0 / 0 | 0 / 0 | -0.0637032 / -0.000390437 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.120434 / 0.000698377 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0354051 / -0.000215071 | 0 / 0 | -0.0209641 / -0.000126778 | -0.0227012 / -0.000137356 | 0.0375327 / 0.000222972 | -0.0858089 / -0.00052966 | -0.0301647 / -0.000182939 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0.0213034 / -0.0217296 | 0 / 0 | 0 / 0 | 0.0247606 / -0.0259062 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0327334 / 0.00183817 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0197084 / -0.0204747 | 0 / 0 | 0 / 0 | 0.0223261 / -0.0256714 | 0.0306898 / -0.0308898 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0284237 / -0.030498 | 0.0211395 / -0.024575 | 0.0368881 / -0.0366056 | 0 / 0 | 0 / 0 | 0.0259121 / -0.0269345 | 0.0524514 / -0.0473692 | 0.0389626 / -0.0385153 | 0 / 0 |
 | MUON_EFF_ISO_SYS | 0 / 0 | 0 / 0 | 0.0267191 / -0.0272836 | 0 / 0 | 0 / 0 | 0.020812 / -0.0212824 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0356336 / -0.0363933 | 0 / 0 | 0 / 0 | 0.0277855 / -0.0280654 | 0 / 0 | 0.0237324 / -0.0242273 | 0.021199 / -0.021784 | 0 / 0 | 0.0196863 / -0.020165 | 0 / 0 | 0.0212502 / -0.0217066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.07569e-07 / 4.34552e-07 | 0.0213337 / -0.0217999 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0.0217819 / -0.0101444 | 0 / 0 | 0 / 0 | -0.0257416 / -0.0179938 | 0 / 0 | 0 / 0 | -0.0230741 / 0.0296421 | -0.00787432 / 0.0252953 | 0.0322369 / -0.0118554 | -2.22045e-16 / 0 | 0.0265364 / -0.0348108 | 0 / 0 | -0.142324 / 0.0876438 | 0.0372835 / -0.0304135 | -2.22045e-16 / 0 | -0.0542246 / 0.0442496 | 0 / 0 | 0.0224449 / -0.0242927 | -0.0206266 / 0.0128771 | 0 / 2.22045e-16 | 0.0367023 / -0.0185339 | 0.0577778 / -0.00996282 | 0.106227 / -0.0667316 | 0.0325503 / -0.0205279 | 0.0263722 / -0.011369 | 0.0243981 / -0.0394075 | -0.0774496 / 0.0698766 | 0 / 0 |
 | FT_EFF_Eigen_C_3__1 | 0 / 0 | 0 / 0 | 0.050629 / -0.051472 | 0 / 0 | 0.0246027 / -0.0246348 | 0.033244 / -0.0328812 | 0.0393405 / -0.0390674 | 0 / 0 | 0.0285965 / -0.0290965 | 0.0471681 / -0.0480592 | 0.0630511 / -0.0638355 | 0.0832754 / -0.077563 | 0 / 0 | 0 / 0 | 0.0218401 / -0.0204079 | 0 / 0 | 0.0288484 / -0.0290789 | 0 / 0 | 0 / 0 | 0.0251046 / -0.0252135 | 0.0385745 / -0.0389106 | 0.0270786 / -0.0267797 | 0.0261394 / -0.0266632 | 0.0264925 / -0.0255827 | 0.0323952 / -0.0317833 | 0.030509 / -0.0301111 | 0 / 0 | 0.0326166 / -0.0322434 | 0.0383676 / -0.0383531 | 0 / 0 |
 | FT_EFF_Eigen_Light_0__1 | 0 / 0 | 0 / 0 | -0.0337889 / 0.0351366 | 0 / 0 | -0.04264 / 0.0449352 | -0.0331955 / 0.035313 | -0.0334513 / 0.0351515 | 0 / 0 | -0.0509554 / 0.0527433 | -0.021648 / 0.0222908 | 0 / 0 | -0.0560766 / 0.0591142 | 0 / 0 | -0.0316672 / 0.0330434 | 2.22045e-16 / 0 | -0.0325575 / 0.0338043 | -0.0757308 / 0.0818648 | -0.0740046 / 0.0764417 | 0 / 0 | -0.0391707 / 0.0414615 | -0.0372391 / 0.039554 | -0.0604568 / 0.0646688 | -0.0223628 / 0.0234303 | -0.0241603 / 0.0248414 | -0.0292645 / 0.0308961 | -0.0267184 / 0.0274224 | -0.0496557 / 0.0521922 | -0.0994747 / 0.110339 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.00797608 / -0.0632427 | 0.0240376 / -0.0190699 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.243607 / 0.0109145 | 0 / 0 | 0.162576 / 0.00780893 | 0.167187 / 0.0524638 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0127112 / -0.0314265 | 0 / 0 | 0.0333901 / -0.0175999 | 0.0075652 / -0.0295153 | 0.0348615 / 0.00152581 | -0.00922439 / -0.050818 | 0.0467109 / -0.0603368 | 0.0779708 / -0.0110397 | 0 / 0 | 0.00191768 / -0.0411971 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00261399 / -0.0611697 | 0.0305698 / -0.0226143 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.262553 / 0.00621036 | 0 / 0 | 0.169088 / 0.00675627 | 0.153572 / 0.0604305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0195789 / -0.0226515 | 0.0292639 / -0.0133433 | 0.0160762 / -0.023631 | 0.00233154 / -0.0278119 | 0.038609 / -0.00287823 | 0.00707968 / -0.0406394 | 0.0295534 / -0.0488786 | 0.13406 / -0.0268569 | 0 / 0 | 0.00215063 / -0.0397321 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | -0.0631994 / 0.0125074 | -0.0175564 / 0.0300723 | 0 / 0 | -0.0558008 / 0.0120919 | 0 / 0 | 0 / 0 | 0.0140028 / 0.243189 | 0 / 0 | 2.22045e-16 / 0 | 0.137684 / 0.119702 | -0.0154589 / -0.0793062 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -0.0302846 / 0.0103305 | 0 / 0 | -0.0387662 / 0.0122652 | -0.0144292 / 0.0430955 | 0.00397092 / 0.0749264 | 0 / 0 | -0.0414354 / 0.0104119 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0972315 / -0.00111564 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0744259 / 0.000811109 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0705228 / -0.000802435 | -0.0355078 / -0.000399696 | 2.22045e-16 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -0.0221639 / -0.000248483 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0454565 / 0.000499537 | -0.0467724 / -0.000528309 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0.00772144 / -0.0628666 | 0.0229142 / -0.0173942 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.246758 / 0.0104926 | 0 / 0 | 0.164507 / 0.0100945 | 0.137984 / 0.0636104 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0111405 / -0.026579 | 0 / 0 | -2.22045e-16 / 0 | 0.00280776 / -0.0294481 | 0.0352273 / 0.00210705 | -0.0363514 / -0.051667 | 0.0446607 / -0.0437379 | 0.0788488 / -0.0116612 | 0 / 0 | 0.00149414 / -0.0409476 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 0 / 2.22045e-16 | 0.0111994 / -0.129006 | 0.0280601 / -0.0239075 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.234349 / 0.00757541 | 0 / 0 | 0.159932 / 0.00909928 | 0.233536 / 0.0809946 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0.00431374 / -0.0599655 | 0.00903768 / -0.0447342 | 0 / 0 | 0.00171887 / -0.0292514 | 0 / 0 | -0.00875366 / -0.0365227 | 0.0741102 / -0.0850465 | 0.12534 / -0.00862398 | 0 / 0 | 0.00484732 / -0.0317903 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.163024 / 0.00240299 | 0.0486032 / 0.0831272 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0300484 / 0.000394721 | 0 / 0 | 0 / 0 | -0.0279711 / -0.00164692 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529344 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529344 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119237 / -0.118808 | 0.119237 / -0.118808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0564738 / 0.0301332 | -0.0596246 / 0.0318789 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0881538 / 0.000418448 | 0.0863416 / 0.000410061 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + #geq2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.201132 / -0.000526438 | 0.203195 / -0.000531528 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.45911e-06 / -2.45918e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00436184 / -0.0632086 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.237126 / 0.00226045 | 0 / 0 | 0 / 0 | 0.123184 / 0.00603004 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0358971 / -0.0381595 | 0.0265619 / -0.0436692 | 0.076065 / -0.0301632 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000752267 / -0.0626904 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00082169 / 0.0712686 | 0 / 0 | 0 / 0 | 0.00157917 / 0.139629 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00027401 / -0.0231138 | 0 / -2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0.000442326 / 0.0379969 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00266657 / -0.0642066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.246845 / 0.00164089 | 0 / 0 | 0 / 0 | 0.0692818 / 0.0725021 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.07165 / -0.033384 | 0.0289612 / -0.0277529 | 0.0769326 / 0.00046045 | 0 / 0 | 0.00479391 / -0.0380993 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000333362 / 0.0453005 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_2__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0311161 / 0.032511 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0301211 / 0.0325973 | 0 / 0 | -0.0230496 / 0.0243749 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0334835 / 0.0355129 | 0 / 0 | -0.0346288 / 0.0370049 | -0.0347252 / 0.0380477 | 0 / 0 | -0.0220417 / 0.0234741 |
 | FT_EFF_Eigen_B_6__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0267558 / 0.0274809 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0230642 / 0.0232764 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 |
 | FT_EFF_Eigen_C_0__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0209118 / 0.0209063 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0224174 / 0.0228095 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_Light_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0483694 / 0.0484072 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0221589 / -0.0224726 | -2.22045e-16 / 0 | -0.0250749 / 0.0253059 | 0.0540527 / -0.0586496 | 0 / 0 | 0 / 0 |
 | ttH Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0987471 / -0.0988631 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H parton showering | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0309186 / 0.00112893 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.106954 / 0.000426628 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H + #geq2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.16539 / -0.000466645 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.92386e-06 / 6.50672e-08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 3.02743e-06 / -3.02774e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | CO ShapeSyst | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.066842 / -0.00130461 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Gstr ShapeSyst | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.98215e-06 / 4.67807e-08 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_5__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0221111 / -0.0220401 | 0.0366043 / -0.0348981 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0747664 / -5.93633e-05 | 0 / 0 | 0 / 0 | 0.038573 / 0.0077873 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 6.4359e-05 / -0.037845 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0201046 / -0.0197609 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_Light_2__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0219485 / -0.021736 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0287288 / -0.0282534 | 0.0269528 / -0.0268939 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0329281 / -0.0318993 | 0 / 0 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -0.000108228 / -0.0442374 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000109893 / 0.0461931 | 2.22045e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0.000295842 / 0.12736 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_10__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0205837 / -0.0201867 | 0.0290712 / -0.028159 | 0.0270462 / -0.0265061 | 0.0208973 / -0.0205439 | 0.0206475 / -0.020315 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0233173 / -0.0229093 | 0.0235761 / -0.0232303 | 0 / 0 | 0 / 0 | 0 / 0 | 0.023523 / -0.0232239 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SAGITTA_GLOBAL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000259622 / 0.10288 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
