 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.538582 / -0.50164 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other + 1 true b-jet | 0 / 0 | 0 / 0 | 0.0811489 / 0.000494016 | 0.268601 / 0.00155258 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.118382 / 0.000713003 | 0.127933 / 0.000768444 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0.0189309 / -0.0219595 | 0 / 0 | 0.0192376 / -0.0265619 | -0.00627088 / 0.0305436 | 0 / 0 | 0 / 0 | 0.00303483 / -0.0235022 | -2.22045e-16 / 0 | 0.00740007 / -0.0710322 | -0.00965928 / -0.0522385 | -2.22045e-16 / 0 | 0.0390994 / 0.0459695 | 0.0199847 / -0.0300972 | 0 / 0 | 0.046151 / -0.050939 | 0.0261802 / -0.0248665 | 0 / 0 | 0.0184232 / -0.0411307 | 0 / 0 | 0.0150159 / -0.0205954 | 0 / 0 | -0.0132802 / 0.0314697 | -1.11022e-16 / 0 | 0 / 2.22045e-16 | -2.22045e-16 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | -3.38916e-06 / 3.20372e-06 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -0.0370102 / -0.00251483 | 0 / 0 | -0.0166677 / -0.000388301 | -0.00291634 / 0.0209311 | -1.33856e-05 / 1.47936e-05 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.0557611 / -0.00331821 | -0.0549964 / -0.00174741 | -0.0525515 / 0.00053932 | 0 / 0 | 0.15417 / 0.00916161 | -0.068698 / -0.018964 | 0 / 0 | -0.0955047 / -0.00174132 | 0.0162087 / 0.00111836 | 0 / 0 | -0.0195043 / -0.00367784 | -0.0191087 / 0.00347977 | -0.0207305 / -0.00225272 | -0.0570859 / -0.00398823 | -0.0195455 / 0.00250591 | -0.0230394 / -0.00113369 | -0.0277864 / 0.000314533 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | -0.00138841 / -0.0222036 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00133169 / 0.0215235 | -0.00330848 / -0.0525151 | -0.00187286 / -0.0298945 | -0.00207238 / -0.0330534 | 0 / 0 | 0.00806262 / 0.133778 | -0.00430631 / -0.0680883 | 0.00142561 / 0.0230499 | 2.22045e-16 / 0 | -0.000873268 / -0.0139934 | 0 / 0 | -0.0012012 / -0.0192259 | 0 / 0 | 0 / 2.22045e-16 | -0.00289164 / -0.0459733 | 0 / 0 | -0.000985265 / -0.0157812 | 2.22045e-16 / 2.22045e-16 | -0.00140262 / -0.0224295 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0.0276308 / -0.0282524 | 0 / 0 | 0.0175301 / -0.0236684 | 0.0517755 / 0.0113629 | 0 / 0 | 0 / 0 | 0.0325185 / -0.00575525 | -0.0407617 / -0.000502542 | 0.0087063 / -0.0520993 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0101769 / 0.0457069 | -0.0161356 / -0.0223854 | 0 / 2.22045e-16 | 0.0285788 / -0.0417924 | 0.00466247 / -0.0434269 | 0 / 0 | 4.75097e-06 / -4.71539e-06 | 0 / 0 | 0.0123881 / -0.0286284 | 0.00648788 / -0.0277072 | 0.0538319 / -0.010511 | -1.11022e-16 / 0 | 2.22045e-16 / -2.22045e-16 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 |
 | FT_EFF_Eigen_C_3__1 | 0 / 0 | 0 / 0 | 0.024286 / -0.0247515 | 0 / 0 | 0 / 0 | 0.0198512 / -0.0202828 | 0.0268931 / -0.0274685 | 0 / 0 | 0.0211944 / -0.0215105 | 0 / 0 | 0.0223671 / -0.0228023 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0.0249126 / -0.0244341 | 0 / 2.22045e-16 | 0 / 0 | 0.0223007 / -0.0227773 | 0.0204545 / -0.0208899 | 0.0253934 / -0.0259682 | 0 / 0 | 0.0207757 / -0.0213199 | 0.0232281 / -0.0237 | 0.0252912 / -0.0255419 | 0.0251241 / -0.0255473 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 |
 | FT_EFF_Eigen_Light_0__1 | 0 / 0 | 0 / 0 | -0.0257293 / 0.0265823 | 0 / 0 | -0.0329341 / 0.0340661 | -0.0254692 / 0.0273538 | -0.0251053 / 0.0259663 | 0 / 0 | -0.0239231 / 0.0246348 | -0.0318544 / 0.0330889 | -0.0238833 / 0.0246343 | -0.0210667 / 0.0219407 | 0 / 0 | -0.0422908 / 0.0443304 | -0.0292618 / 0.0301781 | -0.0427538 / 0.0443639 | -0.0663478 / 0.0708292 | -0.0253079 / 0.0259584 | 0 / 0 | -0.0293114 / 0.0302726 | -0.0319563 / 0.0329159 | -0.0290979 / 0.0299463 | -0.043587 / 0.0451108 | -0.0532746 / 0.0556466 | -0.0306849 / 0.0315645 | -0.0353504 / 0.0364305 | -0.0343104 / 0.0356853 | -0.0263054 / 0.0272169 | -0.0411438 / 0.0435313 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0.000551035 / -0.036851 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0310462 / 0.0439965 | 0.0213572 / -0.0259081 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.000690867 / -0.0217277 | -0.013609 / 0.0560615 | 0 / 0 | 0 / 2.22045e-16 | -3.33067e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_Modelling | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00385848 / 0.0292771 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / -2.22045e-16 | 0.0357573 / 0.0449634 | -0.040109 / -0.0186321 | 0 / 0 | 0.0228475 / -0.0310061 | 0.0227446 / -0.000402398 | 0 / 0 | 0.0138094 / -0.0281285 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.000376386 / 0.0386372 | 0 / -1.11022e-16 | 0.00991311 / -0.0222181 | 0 / -3.33067e-16 | 2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | -1.63677e-06 / 1.63968e-06 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.0368547 / -0.0442211 | -0.0030898 / 0.0347873 | 0.0334266 / -0.0323602 | 0 / 0 | 0.0340999 / -0.00200753 | 0.00185556 / -0.0235731 | 0.0172147 / -0.0721606 | -0.0275329 / -0.0814876 | 0.0208363 / -0.00325353 | 0 / 2.22045e-16 | -0.0189132 / -0.0399203 | 0.0169522 / -0.0263394 | 0.0559041 / -0.0805913 | 0.0648711 / -0.0413131 | 0 / 0 | 0.0339203 / -0.0397825 | 0.01478 / -0.0198727 | 0.0250635 / -0.0487235 | 0 / 0 | -0.00847052 / -0.0462474 | 0.0289465 / -0.0306543 | 0.0260366 / -0.0343283 | 0.0219969 / -0.0273292 | 2.22045e-16 / -1.11022e-16 | 2.22045e-16 / 0 | -1.12838e-05 / 9.32553e-06 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0.0271618 / -0.0264337 | -0.070749 / 0.0747152 | 0 / 0 | 0 / 0 | -0.0356982 / 0.0370009 | 0.121318 / -0.108685 | 0.0672595 / -0.0632258 | 0.038126 / -0.0368929 | 2.22045e-16 / 0 | -0.0525934 / 0.0556083 | 0.124515 / -0.113942 | -2.22045e-16 / 0 | 0.0561408 / -0.0533707 | 0.219904 / -0.181489 | 0 / 0 | 0.0383234 / -0.036792 | 0.0214311 / -0.0206077 | 0.0262227 / -0.0256684 | 0.0855567 / -0.0792258 | 0.0911057 / -0.0834995 | 2.22045e-16 / -1.11022e-16 | 0 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | 0.0288669 / -0.0281392 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0.000123104 / 0.0518339 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 2.22045e-16 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.000115618 / 0.0486352 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / -1.11022e-16 | 9.36414e-05 / 0.0392797 | 0 / 0 | 4.43846e-06 / -4.47561e-06 | 0 / 0 | 2.22045e-16 / 0 | -0.000167222 / -0.0678354 | -0.000117562 / -0.0479953 | -4.44089e-16 / -1.11022e-16 | 8.61536e-05 / 0.0361041 | -8.39238e-05 / -0.0344104 | -5.14971e-05 / -0.0212029 | 0 / 0 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | -2.22045e-16 / 0 | 0 / 0 | -1.11022e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0449129 / 0.000493641 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0219518 / -0.00024609 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0542334 / -0.000613988 | 0 / 0 | -2.22045e-16 / 0 | -0.0249107 / -0.00027951 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0244551 / -0.0202513 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 2.22045e-16 / -4.44089e-16 | 0 / -1.11022e-16 | -2.22045e-16 / 2.22045e-16 | 0.0528532 / -0.0427085 | -0.0967593 / 0.0896346 | 0.0250329 / -0.0207193 | 0 / 2.22045e-16 | 0.0376238 / -0.030802 | 0 / 0 | -1.29272e-06 / 1.97063e-06 | 0 / 2.22045e-16 | 0 / 0 | -0.0631163 / 0.0566022 | -0.0503881 / 0.0446487 | -1.11022e-16 / 0 | 0.0439104 / -0.0357547 | 0 / -2.22045e-16 | -0.035063 / 0.0306296 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0.000211393 / 0.0192372 | 0 / 0 | 0 / 0 | 0.000457899 / 0.0419401 | -0.000794965 / -0.0704575 | -0.000321572 / -0.0288571 | -1.11022e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0.000871132 / 0.0806595 | -0.00024781 / -0.022281 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 2.22045e-16 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.000251668 / 0.0229265 | -0.00025643 / -0.0230508 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | -0.000458138 / -0.0409652 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.019989 / 0.0108345 | 0.0468912 / -0.0243185 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.0249488 / 0.0135684 | 0 / 0 | 0 / -1.11022e-16 | -2.22045e-16 / 0 | 0.0413295 / -0.0215112 | -0.141634 / 0.0837012 | 0 / 0 | -0.0363804 / 0.0199405 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.018797 / 0.0101897 | 0 / 0 | 0 / 0 | -0.0669279 / 0.0374696 | -0.0480625 / 0.0265563 | -1.11022e-16 / -4.44089e-16 | 0.0367107 / -0.0191644 | -3.33067e-16 / -2.22045e-16 | -0.0312629 / 0.0170756 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | -0.0363936 / 0.0483113 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.0206522 / -0.0253649 | -4.44089e-16 / 2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | -0.0409808 / 0.0546526 | 0.0868249 / -0.105203 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | -0.0301671 / 0.0397469 | 0 / 0 | 0.0157338 / -0.0190269 | 2.22045e-16 / 0 | -3.33067e-16 / 2.22045e-16 | 0.0515956 / -0.0630358 | 0.047391 / -0.0575235 | 0 / -1.11022e-16 | 0 / 2.22045e-16 | 0 / -2.22045e-16 | 0.0313591 / -0.0386289 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0254612 / 0.00720444 | 0 / 0 | 0 / 0 | 0.0413199 / 0.000333921 | -0.0674885 / -0.000759563 | 0 / 2.22045e-16 | -0.0219496 / -0.000254404 | -2.22045e-16 / -2.22045e-16 | 0.0776284 / 0.000792783 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -0.0336439 / -0.0001421 | -1.11022e-16 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0234795 / -0.000309444 | -0.0388908 / -0.0026844 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0.00668426 / -0.000167977 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0.0246611 / -0.025049 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | -0.0457436 / 0.0494337 | 0.11488 / -0.108612 | -0.0211336 / 0.0213967 | 0.0260698 / -0.0257062 | 0 / 2.22045e-16 | 0 / 0 | 0.0225232 / -0.0232549 | 2.22045e-16 / 0 | -3.33067e-16 / 2.22045e-16 | 0.0614822 / -0.0600384 | 0.0538608 / -0.052799 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.0235498 / -0.0243182 | 0 / 0 | 0 / 0 |
