 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.00159888 / -0.0204178 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.000901965 / -0.0723421 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | -2.22045e-16 / 0 | 0.0283711 / 0.0437224 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0288342 / 0.000536802 | 0.00100139 / -0.0662946 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0206567 / -0.00505767 | 0 / 0 | 0 / 0 | -0.0718235 / 0.0692977 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0732224 / 0.00173694 | 0 / 0 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00607754 / 0.0306373 | 0 / 0 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0.00104633 / 0.0305284 | -0.0671318 / 0.00169998 | 9.05976e-06 / -9.05741e-06 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | -0.0251189 / -0.000149576 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0220794 / 0.000129591 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.0310968 / 0.000182023 | -0.0648687 / -0.000391132 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.00824932 / -0.0353698 | 0 / 0 | 0 / 0 | -0.0729419 / -0.0701776 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00801099 / -0.105072 | 0 / 0 | 0 / -2.22045e-16 | -3.33067e-16 / 0 | 0.101452 / -0.102479 | 0.00805797 / -0.0207129 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | -0.00366615 / 0.0291769 | 0.00468314 / -0.0709541 | -8.02506e-06 / 7.57607e-06 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | -6.83981e-06 / 7.65068e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0695369 / -0.0044966 | -0.0348601 / -0.00226258 | 0.0630145 / 0.00391984 | 0 / 0 | 0 / -3.33067e-16 | -0.0713417 / -0.00438144 | -0.0469691 / -0.0106741 | 0 / 0 | -0.0316951 / -0.0019995 | -0.0372018 / -0.00113887 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | -0.0748979 / -0.00689398 | -0.0402233 / -0.0220827 | 0 / 0 | -0.014846 / -0.0024503 | 0.0229354 / 0.00142924 | 0.0179768 / 0.00740315 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0001811 / 0.0713646 | -4.44089e-16 / -4.44089e-16 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / 4.44089e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.000213967 / 0.0846475 | 0 / 0 | 7.3549e-05 / 0.0286131 | 0 / 2.22045e-16 | 8.06108e-05 / 0.0313869 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.000579617 / 0.0533474 | 0 / 0 | 0 / 0 | -0.000298334 / -0.0268317 | 0 / 0 | 0.000711011 / 0.0656673 | 0 / 0 | -1.11022e-16 / 0 | -0.00104514 / -0.0921712 | -0.000501349 / -0.0448506 | 0 / 2.22045e-16 | -0.000329199 / -0.0295837 | -0.000220264 / -0.019851 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.000247893 / -0.0223248 | 0 / 0 | 0.000442545 / 0.0405849 | 2.22045e-16 / 0 | -0.00029708 / -0.0267199 | 2.22045e-16 / 2.22045e-16 | 0.000260737 / 0.0237976 | 0 / 2.22045e-16 | -5.11081e-06 / 5.06365e-06 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00181902 / 0.0294132 | 0 / 0 | 0 / 0 | -0.00146024 / -0.0233125 | 0 / 0 | 0.00300851 / 0.0488726 | 0 / -2.22045e-16 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -0.00412998 / -0.0652532 | 0 / 2.22045e-16 | -0.00134022 / -0.0214063 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0010522 / -0.0168248 | 4.44089e-16 / 0 | 0.00103741 / 0.0167237 | 0.000951942 / 0.0153408 | -4.98549e-06 / 4.41853e-06 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.0419738 / 0.000409827 | 0 / 0 | 0 / 0 | -0.0295506 / -0.000326798 | 0 / 0 | 0.0665441 / 0.000715696 | -2.22045e-16 / 0 | -1.11022e-16 / -1.11022e-16 | -0.0906501 / -0.000889266 | -0.0591796 / -0.00728429 | 0 / 2.22045e-16 | -0.0279041 / -0.00047033 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -1.11022e-16 / 0 | 0 / 0 | 0.0432259 / 0.000467991 | 0 / 0 | -0.0292181 / -0.000569862 | 0 / 0 | 0.0211491 / 0.000230431 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.00120168 / -0.0687062 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.00409823 / 0.0207973 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.0939443 / -0.0137019 | 0 / 0 | -0.0274767 / -0.0135495 | 2.22045e-16 / 2.22045e-16 | 0.030871 / -0.000985042 | -0.062134 / 0.000830601 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000650245 / 0.134714 | 0 / 0 | 0 / 0 | -0.00266704 / -0.0949072 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -0.0343823 / -0.0223364 | 2.22045e-16 / 0 | -0.00349342 / -0.0276847 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0252925 / 0.00876821 | 0 / 0 | -0.00252713 / 0.0243341 | 2.22045e-16 / 0 | 2.19109e-06 / -2.18098e-06 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00893022 / 0.0648595 | 0 / 0 | 0 / 0 | -0.0969432 / -3.01859e-05 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -1.11022e-16 | -0.101597 / 0.0039399 | 0 / 0 | 0 / 0 | -0.000601252 / -0.0271516 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.023714 / 0.00856082 | 0 / 0 | -0.00259954 / 0.0247811 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0.00419128 / 0.0425928 | 0 / 0 | 0 / 0 | 0.000318758 / -0.0970887 | 0 / 0 | 0 / 0 | -4.44089e-16 / 0 | 0 / -1.11022e-16 | 0 / 0 | -0.0285651 / -0.00521553 | 2.22045e-16 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 0.0261474 / -0.000405589 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0540898 / -0.0784148 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0692114 / -0.0462334 | 0 / 0 | 0 / 0 | 0 / 0 | 0.043446 / -0.0309646 | 0 / -2.22045e-16 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0131834 / 0.0461621 | 0 / 4.44089e-16 | 0.00210139 / -0.0243011 | 0 / 0 | 0.0300914 / -0.0206876 | -0.0625923 / 0.0501945 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0545854 / -0.000332271 | 0 / 0 | 0 / 0 | -0.00420369 / -0.0960858 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0.00273832 / -0.100604 | -0.0185855 / -0.0268618 | 0 / 0 | 0 / 2.22045e-16 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0.00855394 / -0.0249875 | 0 / 2.22045e-16 | 0.0280598 / -0.00271637 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.0464079 / 0.0555021 | 0 / 0 | 0 / 0 | -0.096292 / -0.000568584 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | -0.10123 / 0.0034684 | -0.0266031 / -0.030901 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0384128 / 0.00938198 | 0 / 2.22045e-16 | -0.000768052 / 0.0278593 | 2.22045e-16 / 2.22045e-16 | 7.28447e-06 / -7.33018e-06 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -6.53764e-05 / -0.0948249 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0.0921796 / -0.0999399 | -0.0113991 / -0.0263232 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0259287 / 0.000474417 | 0 / 0 | -7.76206e-06 / 7.72267e-06 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | -0.00114812 / -0.097114 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | -0.00115506 / -0.0976827 | -0.000450819 / -0.0388329 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.000285828 / 0.0250986 | 0 / 0 | -4.81842e-06 / 4.79298e-06 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0182836 / -0.0656094 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000599417 / -0.10171 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | -0.000620729 / -0.10008 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0237769 / -0.0192207 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | 0 / 0 | 0.000392751 / -0.0746144 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0.0966929 / 0.00100129 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | 0.000453552 / 0.0288288 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_RelativeNonClosure_AF3 | 0 / 0 | 0 / 0 | 0 / 0 | -1.81461e-05 / 1.81658e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00263663 / -0.034348 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119244 / -0.118824 | 0.119244 / -0.118824 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.20313 / 0.122166 | -0.196242 / 0.117436 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.86921e-06 / -3.2093e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_BJES_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00630888 / -0.0623085 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -5.91418e-05 / -0.036557 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000313667 / -0.104424 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000200717 / -0.0257475 | 4.44089e-16 / 2.22045e-16 | 0 / 0 | -0.000423338 / -0.0748693 | -5.78486e-06 / 5.73895e-06 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00392618 / -0.0306408 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0285938 / -5.30941e-05 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0311361 / -0.00364792 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 3.8451e-06 / 0.028635 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00774827 / -0.0526244 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.0123027 / 0.0290881 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000684898 / 0.0294582 | -0.0672912 / 0.000872531 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0973247 / 0.10326 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0197777 / -0.020211 | -0.0126503 / 0.0634358 | -0.0725624 / 0.064533 | -3.33067e-16 / -1.11022e-16 | -1.11022e-16 / 0 | -0.0269067 / 0.0252106 | 0.0170027 / -0.020121 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.012571 / -0.0221929 | 0.0473216 / -0.0352342 | 0.482065 / -0.237521 | 0 / 0 | 0 / 2.22045e-16 | 0.0301038 / -0.00880861 | -0.0294465 / 0.0273977 | 0.199924 / -0.129178 | 0 / 0 |
 | FT_EFF_Eigen_B_6__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0302498 / 0.0305196 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0245464 / 0.0247061 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.113135 / 0.112501 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_7__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0346723 / -0.034304 | 0 / 0 | 0 / 0 | 0 / 0 | 4.44089e-16 / 4.44089e-16 | 0.0276085 / -0.0265966 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.14735 / -0.14698 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_9__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0210982 / -0.0210072 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0286073 / -8.5807e-05 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0285593 / -5.89775e-05 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.91844e-05 / 0.0285804 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -8.04677e-05 / 8.43568e-05 | 0 / 0 | 0 / 0 | -0.0238579 / 0.00619171 | 0 / 0 | 0.0262968 / -0.0263945 | 0 / 0 | 0.0204213 / -0.0217413 | 0.019855 / -0.0208256 | 0.0217858 / -0.0244731 | 0 / 0 | 0.0206303 / -0.0231273 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0188988 / -0.0213274 | 0.0335674 / -0.0348718 | 0.0304804 / -0.033426 | 0.0752204 / -0.10806 | 0 / 0 | 0.0183613 / -0.0211399 | 0.033097 / -0.031828 | 0.0366973 / -0.0378456 | 0.0472875 / -0.0467646 | 0 / 0 |
 | MUON_EFF_ISO_STAT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.98359e-06 / 4.96053e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0205639 / 0.020531 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_EFF_RECO_SYS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.05007e-05 / 1.04458e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.06868 / -0.000945992 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_4__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.100162 / 0.10006 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
