 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_1 | -0.145503 / -0.0725834 | 0 / 0 | -0.166297 / 0.00100755 | 4.702e-05 / 0.0213518 | 0 / 0 | 0.0892943 / 0.0402491 | 0 / 0 | 0 / 0 | -0.0443456 / -0.0420842 | 0 / 0 | 2.22045e-16 / 0 | -1.11022e-16 / 0 | 0.0296975 / -0.00172972 | -0.0306038 / 0.00401834 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 9.76952e-12 / 0.0289184 | 0 / 0 | 0.104 / 0.072158 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.117806 / 0.0459417 | 0.0479725 / -0.00511237 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00316587 / 0.0408372 | 0 / 0 | 0 / 0 | 0.00106185 / -0.0460699 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.00401834 / -0.0400658 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.051533 / -0.0743985 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -3.6991e-05 / -0.253232 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.027697 / 0 | -3.33067e-16 / 0 | -0.16529 / 0 | 0 / 0 | 0 / 0 | 0.0856757 / 0 | 0 / 0 | 0 / 0 | -0.0864298 / 0 | 0.038336 / 0 | 0 / 2.22045e-16 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0272408 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0525094 / -1.11022e-16 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / -0.117806 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -0.0460699 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -0.0926986 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / -0.253269 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | -0.0725834 / -0.033805 | -0.0488534 / 0.0334651 | -0.166297 / 0.00100755 | 0 / 0 | 0 / 0 | 0.125865 / 0.0873136 | -0.0206069 / 0.0193274 | 0 / 0 | -0.0420504 / -9.23512e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0.180489 | -0.0266148 / 0.00256969 | 0 / 0 | -0.010567 / 0.0241638 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.100932 / 0.278886 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -3.6991e-05 / -0.212703 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | 0.0891529 / 0.00954127 | -0.157126 / 0.082702 | -0.275737 / 0.00100755 | 0.000268538 / 0.0323113 | -0.0422342 / 0.040282 | 0.127202 / 0.0788843 | -0.0595031 / 0.0503063 | 0 / 0 | -0.0883063 / 0.0500269 | 0.0534246 / 0.0344741 | 0 / 0 | 0 / -1.11022e-16 | -0.320655 / 0.253693 | -0.0265681 / 0.00223351 | 0 / 0 | -0.0397984 / 0.0399636 | 0.0256912 / -0.00424014 | 0 / 0 | 0.0289184 / 9.76952e-12 | -0.0322835 / 0.0242326 | -0.301114 / 0.288339 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -0.0277927 / 0.0330214 | -0.359261 / -0.0937506 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -1 / 0 |
 | JET_NNJvtEfficiency | -0.0653001 / 0.0461675 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0271034 / -0.0269038 | 0 / 0 | 0.0220425 / -0.0239639 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0.041915 / -0.0406843 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -0.062011 / 0.0483848 |
 | JET_Pileup_OffsetNPV | -0.0714316 / -0.117065 | -0.0335699 / 0.0232128 | -0.166297 / 0.00100755 | -0.0165029 / 0.0287564 | -0.0135355 / 0.0217088 | 0.123769 / -0.155303 | 0 / 0 | 0 / 0 | -0.0427028 / -0.0168273 | 0.051764 / 0.000257775 | 0 / 0 | 0 / 0 | -0.141667 / 0.182267 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0124176 / -0.0202126 | 0 / 0 | 0 / 0 | -0.0215204 / 0.0046182 | -0.0630187 / 0.0571435 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -0.253269 / -0.101092 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / -0.117806 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0438514 / 0.00375362 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0.182219 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -0.253269 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_Pileup_RhoTopology | -0.105589 / 0.27995 | -0.0927236 / 0.0674895 | -0.166297 / 0.00100755 | -0.039504 / 0.0576607 | -0.0323696 / 0.0486043 | 0.163836 / -0.105035 | -0.0498934 / 0.0369859 | 0 / 0 | -0.123149 / -0.0079552 | 0.0514438 / 0.000257775 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | -0.141667 / 0.180538 | -0.0283108 / -0.0274389 | 0 / 0 | -0.00870843 / 0.0204041 | 0.0547004 / -0.0333547 | 0.0196782 / -0.0317936 | 0 / 0 | -0.0301442 / 0.02042 | -0.228188 / 0.252311 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -0.0169806 / 0.0309563 | -0.359015 / 0.154737 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -1 / 0 |
 | JET_RelativeNonClosure_AF3 | 0.0448864 / -0.190389 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | PRW_DATASF | 0.0162711 / 0.043026 | 0 / 0 | -0.0646704 / -0.0112523 | -0.0254572 / 0.012615 | -2.22045e-16 / 0 | 0.0549539 / -0.0623258 | 0 / 0 | 0 / 0 | -0.0236007 / 0.0296574 | -4.44089e-16 / 0 | -0.0207276 / 0.0172229 | 0 / 0 | 2.22045e-16 / 0 | -0.0376396 / 0.0351727 | 0 / 0 | -0.0371495 / 0.0234119 | 0 / 0 | 0 / 0 | 0.140003 / -0.33187 | 0 / 0 | -0.0283031 / -0.00204092 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0.0369097 / -0.0523268 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -0.131442 / 0.121936 |
 | FT_EFF_Eigen_B_0__1 | 0.0211849 / -0.0206417 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0.0333829 / -0.032514 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_B_2__1 | -0.0668552 / 0.072508 | -0.0337868 / 0.0333549 | 0 / 0 | -0.0241276 / 0.0239619 | -0.0272135 / 0.0274452 | -0.0219698 / 0.0217432 | -0.0242037 / 0.0243785 | 0 / 0 | -0.021824 / 0.021871 | -0.0391802 / 0.0397861 | 0 / 0 | 0 / 0 | 0 / 0 | -0.022067 / 0.0220609 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0266175 / 0.0267524 | 0 / -1.11022e-16 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -0.0294642 / 0.0295661 | -0.136282 / 0.145907 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | -0.0729768 / 0.0728775 |
 | FT_EFF_Eigen_B_3__1 | 0.0650789 / -0.0629465 | 0.0259596 / -0.0253635 | 0 / 0 | 0.0251261 / -0.024758 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0231637 / -0.0228874 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0231793 / -0.0228619 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0.093954 / -0.0900976 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_B_4__1 | -0.0221549 / 0.0222988 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -1.11022e-16 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0297567 / -0.0300253 |
 | FT_EFF_Eigen_B_6__1 | -0.0255805 / 0.0257241 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -0.0242127 / 0.0257436 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0280528 / -0.0282914 |
 | FT_EFF_Eigen_B_7__1 | 0.0417195 / -0.0412246 | 0 / 0 | 0 / 0 | 0.0208801 / -0.0203975 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0224257 / -0.0222232 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0.0524657 / -0.0485824 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | ttt Cross-Section | 0 / 0 | 0.3 / -0.3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | -0.0709765 / 0.047069 | -0.157518 / 0 | -0.0568314 / -0.000254611 | -0.0285863 / 0.0321618 | 0.0433919 / 0.034768 | -0.0326743 / 0.0252534 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.273415 / 0.0406006 | -0.0758962 / -0.0274389 | 0 / 0 | 0 / 0 | 0.0411883 / -0.0309935 | 0.0165497 / -0.0301149 | 0.0344626 / 9.76952e-12 | 0 / 0 | -0.223522 / 0.347978 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -0.357753 / -0.177012 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / -0.0220444 | 0 / -0.10944 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0.217593 | 0 / 0 | 0 / 0 | 0 / 0 | -4.44089e-16 / 0.0339742 | 0 / 0 | -1.11022e-16 / 0 | 0 / -0.303369 | 0 / -0.0255248 | 0 / 0 | 0 / 0 | 0 / 0.0262407 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0.257351 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / -0.355072 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0.0341248 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0461915 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0654031 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0215281 / 0 | -0.120893 / -1.11022e-16 | 0.0222645 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | -0.0239959 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.105799 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -1.11022e-16 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0.0215923 / 0.0269859 | 0 / 0 | 0.0417221 / 0.00112339 | 0 / 0 | 0.0904945 / -0.00515358 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0500477 / -0.156913 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0.00984982 / -0.253269 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | EG_RESOLUTION_ALL | 0 / 0 | -0.0224688 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.127985 / 0 | 0 / 0 | 0 / 0 | -0.042244 / 0.0271638 | 0.0236814 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | -1.11022e-16 / 0.0731552 | 0.1626 / 0.195254 | 0 / 0 | -0.0213801 / 0.00467689 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0513244 / -0.0327266 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0.125377 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | SM t#bar{t}t #mu_{F} and #mu_{R} | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | -0.166297 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0.038761 / 0.0344434 | 0 / 0 | 0 / 0 | -0.0422102 / 0 | 0 / 0 | 2.22045e-16 / 0 | -1.11022e-16 / 0 | 2.22045e-16 / 0.182219 | 0.00248269 / -0.0310704 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0518599 / 0.059121 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -3.6991e-05 / -0.253232 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.171364 / 0 | 0.0785609 / 0.04546 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0.00100755 / -0.166297 | 0 / 0 | 0 / 0 | 0.00264398 / 0.0390823 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.171364 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | -0.166297 / 0.00100755 | 0 / 0 | 0 / 0 | 0.0390823 / 0.00228263 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0.182219 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0380168 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -0.0460699 | 0.0236814 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0.171364 | 0.340781 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0330885 / -0.0849008 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.12 / -0.12 | 0.12 / -0.12 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.242288 / 0 | -0.259352 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_B_8__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | -1.11022e-16 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0580189 / -0.0588222 |
 | ttH Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.1 / -0.1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}H generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0589403 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}H parton showering | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.042244 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0.171364 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -0.042244 | 0 / 0 | 0 / 0 | 0 / 0 | 0.171364 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | CO ShapeSyst | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | Gstr ShapeSyst | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0290751 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | MUON_EFF_ISO_SYS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0280277 / -0.0280277 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0284967 / -0.0284966 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
