 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | Other + 1 true b-jet | 0 / 0 | 0 / 0 | 0.132978 / 0.000731412 | 0.252514 / 0.00134411 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.101652 / 0.000564133 | 0.100104 / 0.000555787 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0.0419844 / -0.0403791 | 0.0223668 / -0.0221837 | 0.0214146 / -0.0209996 | -0.349919 / 0.533286 | 0.0316698 / -0.0309717 | 0 / 0 | -3.33067e-16 / 0 | 0.234014 / -0.191024 | 0.20445 / -0.170876 | -0.0661687 / 0.0709087 | -0.0416064 / 0.0434706 | 0 / 0 | 0.162441 / -0.140777 | 0.0777355 / -0.0724834 | -0.0771459 / 0.0840457 | 0.284024 / -0.222995 | 0 / 0 | -0.0273447 / 0.0282148 | 0.14827 / -0.129822 | 0.0287121 / -0.027997 | -0.122952 / 0.140147 | 0 / 0 | 0.102347 / -0.0933214 | 0.178602 / -0.15684 | -0.124832 / 0.142494 | 0.21901 / -0.180929 | 0 / 0 | 0 / 0 |
 | JET_JERUnc_Noise_PreRec | 0 / 0 | 0 / 0 | -0.0236851 / -0.000929792 | 0 / 0 | -0.0217664 / -0.00310499 | 0.745005 / 0.039942 | -0.0207323 / -0.000592694 | 0 / 0 | 0.322126 / 0.02003 | -0.175633 / -0.0114993 | 2.22045e-16 / 0 | 0 / 0 | -0.0209838 / -0.00578158 | 0 / 0 | 0.184446 / 0.0305658 | -1.11022e-16 / 0 | 0 / 0 | -0.239126 / -0.0159443 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0829468 / -0.0203593 | 0 / -3.33067e-16 | 0.168855 / 0.0101703 | 0 / 0 | 0.0411563 / 0.0024255 | 0.0259956 / -0.0440768 | 0.0338778 / 0.00210558 | -0.154928 / -0.0100974 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | -0.0928296 / 0.0530652 | 0 / 0 | 0 / 0 | 0.317716 / -0.140808 | -0.0225399 / 0.0122677 | 0 / 0 | 0 / 0 | -0.200342 / 0.124164 | 0 / 0 | 0 / 2.22045e-16 | 0.0381116 / -0.0199242 | -1.11022e-16 / -1.11022e-16 | -0.287134 / 0.191093 | -0.0834639 / 0.0473928 | 0.0358891 / -0.0187894 | -0.194034 / 0.119661 | 0 / 0 | 0 / 0 | -0.0938983 / 0.0537173 | -0.0427856 / 0.0236116 | 0 / 0 | 0 / 0 | -0.0751621 / 0.0424279 | -0.195895 / 0.120985 | 0 / 0 | -0.195611 / 0.120782 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | 0 / 0 | 0 / 0 | 0.045842 / -0.0554126 | 0 / 0 | 0 / 0 | 0.124694 / -0.139257 | 0.0158173 / -0.0197605 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | -0.0293494 / 0.0384876 | -1.11022e-16 / 0 | 0.317296 / -0.301039 | 0.041898 / -0.0508543 | 2.22045e-16 / 0 | 0.185319 / -0.195586 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0316662 / -0.0388512 | 0 / 0 | 0 / 0 | 0.0506594 / -0.0609297 | -0.0754641 / 0.104375 | -0.0401889 / 0.0533533 | 0.171685 / -0.189937 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0.0381919 / -0.0379964 | 0 / 0 | 0 / 0 | -0.115176 / 0.132961 | 0 / 0 | 0 / 0 | 0 / 0 | 0.233199 / -0.195611 | 0 / 0 | 0 / 0 | -0.0343751 / 0.0366389 | 2.22045e-16 / -1.11022e-16 | 0.332183 / -0.257689 | 0.0379936 / -0.0376229 | 2.22045e-16 / 0 | 0.218511 / -0.185466 | 0 / 0 | 0 / 0 | 0.0957818 / -0.0901787 | 0.0604806 / -0.0589123 | 0 / 0 | 0 / 0 | 0.0576134 / -0.0565002 | 0.220435 / -0.186786 | -0.0473605 / 0.0511524 | 0.208326 / -0.179888 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | 0 / 0 | 0 / 0 | -0.00577694 / -0.0407182 | 0.00720593 / -0.0308255 | 0.0363586 / -0.0405128 | 0.211696 / 0.061834 | 0.0205814 / -0.0451135 | 0 / 0 | 0.376861 / -0.20322 | 0 / 0 | 0 / 0 | 0.00130203 / -0.0335241 | 0 / 0 | 0 / 0 | -5.89562e-05 / -0.0594298 | 0.100728 / -0.196277 | 0.0137465 / -0.0502366 | 0.0181676 / -0.252776 | 0 / 0 | -0.00239152 / -0.0298488 | 2.22045e-16 / -3.33067e-16 | -0.107888 / 0.0834105 | 0 / 0 | 0 / 0 | 0.0186602 / -0.0542203 | -0.00142778 / -0.0357849 | -0.00525382 / -0.0439727 | 0.00318068 / -0.166543 | 0 / 0 | 3.69778e-06 / -5.57768e-06 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | -0.0311435 / 0.0233799 | 0 / 0 | 0 / 0 | 0.174741 / -0.159126 | 0 / 0 | 0 / 0 | -0.0400542 / 0.0486522 | -0.0647415 / 0.0585928 | -0.0463295 / 0.0596615 | 0.00223638 / 0.0410408 | 0.0448071 / -0.028824 | 0.015521 / 0.0258112 | 0 / -1.11022e-16 | 0.084857 / -0.0398293 | 0.0206423 / -0.0221869 | 0.0366461 / -0.0687941 | 0 / 0 | -0.00873242 / 0.0226833 | 0.0148974 / -0.0327824 | 0.0308626 / -0.0380494 | -0.029166 / 0.0567551 | -0.0955649 / 0.415801 | -0.0510099 / 0.0254675 | 0.342886 / -0.175668 | 0 / -2.22045e-16 | 0.0397375 / -0.0833035 | -0.0658899 / 0.0529179 | 0 / 0 |
 | FT_EFF_Eigen_C_3__1 | 0 / 0 | 0 / 0 | 0.0233578 / -0.0239281 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0197754 / -0.0202312 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0241905 / -0.02387 | 0 / 0 | 0 / 0 | 0.0294142 / -0.0308082 | 0 / 0 | 0.0410594 / -0.0397468 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0923995 / -0.0924868 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0316481 / 0.0322281 | 0 / 0 |
 | FT_EFF_Eigen_Light_0__1 | 0 / 0 | 0 / 0 | -0.0205443 / 0.0209968 | 0 / 0 | -0.0279101 / 0.0285267 | -0.0299419 / 0.0306854 | -0.0275423 / 0.0284198 | 0 / 0 | 0 / 0 | -0.0708515 / 0.0728166 | 0 / 0 | -0.0208143 / 0.0213509 | 0.0189467 / -0.0222871 | -0.0360508 / 0.037118 | -0.0268624 / 0.0253886 | -0.0345261 / 0.0354002 | -0.0444903 / 0.0464993 | -0.0740291 / 0.0788878 | 0 / 0 | -0.033129 / 0.0339225 | -0.0590253 / 0.0606772 | -0.0348149 / 0.0359795 | -0.11617 / 0.125267 | 0 / 0 | -0.0356458 / 0.0370124 | -0.0309637 / 0.0318399 | -0.0393999 / 0.040443 | 0 / 0 | -0.164997 / 0.18276 | 0 / 0 |
 | JET_InSitu_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.00761935 / -0.0382038 | 0.0404303 / -0.0464526 | 0.218466 / 0.100915 | 0.0245165 / -0.0531811 | 0 / 0 | 0.386734 / -0.182028 | 0 / 0 | 0 / 0 | 0.000885215 / -0.0360234 | 0.073271 / -0.0430603 | 0 / 0 | -0.00467032 / -0.0450327 | 0.101016 / -0.235692 | 0.0146086 / -0.0533553 | 0.0148731 / -0.268967 | 0 / 0 | -0.00296389 / -0.0328017 | 0 / -1.11022e-16 | -0.110281 / 0.0729667 | 0 / 0 | 0 / 0 | 0.0192856 / -0.0562847 | -0.00176588 / -0.0364808 | -0.00601315 / -0.0513325 | 0.00488849 / -0.18022 | 0 / 0 | 4.25312e-06 / -6.29162e-06 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | 0 / 0 | 0 / 0 | 0.0197371 / -0.0370289 | 0.0330054 / -0.0213966 | 0.213808 / 0.00220666 | 0.0274208 / -0.0350427 | 0 / 0 | 0.429327 / 0.0271569 | 0 / 0 | 0 / 0 | 0.00800483 / -0.0423978 | 0 / 0 | 0 / 0 | 0.0737049 / -0.0618267 | 0.133155 / -0.127747 | 0.0223977 / -0.0351273 | 0.0372178 / -0.216784 | 0 / 0 | 0.00595465 / -0.0260544 | 0 / 0 | -0.11008 / -0.00809874 | 0 / 0 | 0 / 0 | -0.00126467 / -0.025354 | 0.00100815 / -0.0462625 | 0 / 0 | 0.0384568 / -0.214657 | 0 / 0 | 3.96727e-06 / -3.26714e-06 |
 | JET_JER_EffectiveNP_2 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000864711 / -0.013837 | 0 / 0 | 0.0285891 / 0.513213 | 0 / 0 | 0 / 0 | 0.0164456 / 0.281521 | -0.0111932 / -0.172058 | 0 / 0 | 0 / 0 | -0.00128198 / -0.0204807 | 0 / 0 | 0.00548635 / 0.0899886 | 0 / -1.11022e-16 | -0.00421759 / -0.0666146 | -0.0197679 / -0.293872 | 0 / 0 | 0 / 2.22045e-16 | -0.00253197 / -0.0402543 | -0.00234862 / -0.0373658 | 0 / 0 | -0.00251572 / -0.0399984 | 0.00110912 / 0.0178848 | 0 / 2.22045e-16 | 0.00258618 / 0.041943 | -0.0102452 / -0.158067 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0154253 / -0.00140633 | -0.018484 / 0.0033794 | 0.391481 / 0.0184057 | 0 / 0 | 0 / 0 | 0.307085 / 0.0162975 | -0.184581 / -0.0123651 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0179682 / 0.00565877 | 0 / 0 | -0.0741642 / -0.0237181 | -0.142534 / -0.00738181 | 0 / 0 | 0 / -2.22045e-16 | -0.0319522 / -0.00227084 | -0.0373218 / -0.00193758 | 0 / 0 | -0.0473489 / 0.00621164 | 0 / 0 | 2.22045e-16 / 0 | 0.0453224 / 0.00193492 | -0.156225 / -0.00836838 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | 0 / 0 | 0 / 0 | 0 / 0 | 0.00339964 / -0.0229878 | 0 / -2.22045e-16 | 0.188598 / 0.310273 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00200681 / -0.0416871 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0467065 / -0.108733 | 0.00213973 / -0.0302779 | 0 / 0 | 0 / 0 | 0.00570607 / -0.0332136 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0233191 / 0.0119615 | 0.00208859 / -0.0493702 | 0.00505783 / -0.0622308 | -0.193247 / -0.0110934 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119244 / -0.118824 | 0.119244 / -0.118824 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0437766 / 0.0236146 | -0.0296194 / 0.0158336 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.111624 / 0.000455587 | 0.114019 / 0.000465042 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0221657 / -0.0138099 | 0.208368 / 0.00928188 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | -0.0384716 / -0.0825469 | 0.0468724 / -0.0696786 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.00263056 / 0.060451 | 0.0196329 / -0.216739 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Response | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0120522 / 0.0245875 | 0.00262676 / 0.204094 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0435853 / 0.00744454 | 0 / 0 | 0 / 0 | -0.0113925 / -0.0540719 | -0.0660374 / 0.0501163 | -0.0291528 / 0.0199365 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.0512801 / 0.00731655 | 0 / 0 | -0.220441 / 0.031547 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0237815 / -0.00976425 | 0.211526 / 0.00215041 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0012595 / -0.0448225 | 0.0485574 / -0.0687708 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -0.00201789 / 0.0600697 | 0.0172589 / -0.215515 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 7.14184e-06 / 7.83089e-07 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_NonClosure_PreRec | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0.21989 / -0.00506526 | 0.0171681 / -0.0215548 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00312076 / -0.0429627 | 0 / 0 | 0 / 0 | -0.113762 / 0.0223544 | 0.0425436 / -0.0679337 | 0.0213189 / -0.0226932 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0223793 / -0.0177882 | 0.00158473 / -0.0507617 | 0.000680151 / -0.0624844 | 0.0129446 / -0.210351 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -0.195601 / 0.547252 | 0 / 0 | 0 / 0 | -0.149606 / 0.405591 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0591669 / -0.086038 | -0.0496794 / -0.000985955 | 0.0241487 / -0.0410208 | -0.0901007 / -0.00479129 | 0 / 0 | 0 / -2.22045e-16 | -1.11022e-16 / 2.22045e-16 | -0.0386221 / -0.00498395 | 0 / 0 | 0 / 0 | -0.0647043 / 0.0734714 | -0.0442044 / 0.00123371 | -0.0272809 / 0.0594607 | 0.113594 / -0.206757 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0.202927 / 0.00071216 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | -0.1941 / -0.0292681 | -0.000316839 / -0.0672483 | 0.0352477 / 0.00180603 | 0.00010389 / -0.0201105 | 0 / 0 | 0 / 0 | 0.000182446 / 0.0223328 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.000703149 / 0.056442 | -0.00110201 / -0.208797 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000825731 / 0.364058 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.0192898 / 0.00829814 | 0.00059459 / -0.0639273 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 8.91557e-05 / -0.0446106 | 0.0559154 / 8.71546e-05 | -0.197268 / 0.00342928 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000188671 / -0.0224978 | 0.0167237 / -0.206281 | 0 / -1.11022e-16 | -0.0119714 / -0.063477 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
