 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JERUnc_Noise_PreRec | 0.152786 / 0.00923598 | 0.041256 / 0.0327089 | -0.114225 / -0.00736582 | 0 / -1.11022e-16 | -3.55161e-06 / 4.02214e-06 | 0.0997124 / 0.000248588 | 0 / 0 | 0 / 0 | 0.0381694 / 0.00236987 | -0.031321 / -0.00197784 | 2.22045e-16 / 0 | -1.11022e-16 / 0 | 0.039192 / 0.00243276 | 0.0243668 / 0.00151792 | 0 / 0 | -0.082821 / -0.0193581 | 0.0192176 / 0.000819268 | -0.0297711 / 0.00310444 | 0 / 0 | -1.09275e-05 / 1.20125e-05 | 0.322852 / 0.0188019 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.483298 / 0.0265985 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.114631 / 0.00699036 |
 | JET_JER_EffectiveNP_1 | -0.20677 / 0.216332 | 0 / 0 | -0.103857 / 0.0975537 | -0.0229289 / 0.0199393 | 0 / 0 | 0.159274 / -0.118739 | 0 / 0 | 0 / 0 | -0.0667896 / 0.0605134 | -0.0344082 / 0.0302398 | 2.22045e-16 / 0 | 0 / 0 | -0.119418 / 0.113929 | -0.0556271 / 0.0498681 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0265606 / -0.0220966 | 0 / 0 | 0.303107 / -0.203157 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0210375 / -0.0175817 | -0.0978753 / 0.0913933 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.00294774 / -0.247268 | 0.000611331 / 0.0563133 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00126721 / 0.118762 | 0 / 0 | 0 / 0 | -0.000809138 / -0.071802 | 0.000210162 / 0.0191561 | 0 / 0 | 0 / -1.11022e-16 | -0.00127142 / -0.111461 | 0.000342367 / 0.0313152 | -6.39245e-06 / 6.36814e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00243814 / -0.207283 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00150236 / -0.13091 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_2 | -0.0419369 / 0.0231296 | 0.0166445 / -0.0281725 | -0.103868 / 0.05985 | 0 / 0 | 0 / 0 | 0.238269 / -0.0722375 | 0 / 0 | 0 / 0 | -0.124271 / 0.0726816 | -0.0344666 / 0.0189122 | 0 / 2.22045e-16 | 0 / 0 | -0.298626 / 0.0471286 | -0.0544577 / 0.030297 | 0 / 0 | 0.0206545 / -0.00888657 | 0.0357485 / -0.0221019 | 0 / 0 | 0.0264749 / -0.0139461 | 0 / 0 | 0.429132 / -0.179434 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0240649 / -0.00967036 | -0.0954066 / 0.0546394 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1 / 2.76734 |
 | JET_JER_EffectiveNP_2 | -0.00611533 / -0.0958781 | 0 / 0 | -0.00705818 / -0.110255 | 0 / -2.22045e-16 | 0 / 0 | 3.51666e-05 / 0.0953155 | 0 / 0 | 0 / 0 | 0.00132082 / 0.021316 | -0.00209018 / -0.0332877 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | -0.121558 / 0.0206907 | 0 / 2.22045e-16 | -6.84373e-06 / 6.16822e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00464248 / -0.0732045 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 6.60518e-06 / -5.86857e-06 | -0.0061449 / -0.0963306 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | -0.116895 / 0.170012 | 0 / 0 | 0.264386 / -0.260038 | 0 / 0 | 1.32814e-05 / -8.43728e-06 | -0.145357 / 0.21915 | 0 / 0 | 0 / 0 | 0.0566768 / -0.067744 | 0.0276514 / -0.03407 | 2.22045e-16 / 0 | 2.22045e-16 / -1.11022e-16 | -0.0207124 / 0.0268997 | 0.021125 / -0.0262103 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -0.236177 / 0.402967 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.5182e-05 / -1.58217e-05 | 0.0832475 / -0.0968473 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_3 | -0.138249 / -0.00158097 | 0.0671777 / 0.000722382 | 0 / 0 | 0.0394287 / 0.000427343 | 0 / 0 | 0.120454 / 0.00127625 | 0 / 0 | 0 / 0 | -0.0308397 / -0.000341185 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.143372 / -0.00164225 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.132679 / -0.00151458 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_4 | -0.128063 / 0.150818 | 0.0608541 / -0.0522389 | 0.16605 / -0.147136 | 0 / 0 | 0 / 0 | -0.209538 / 0.272355 | 0 / 0 | 0 / 0 | 0.0766819 / -0.0825919 | -0.0398179 / 0.0427621 | 0 / 0 | 0 / 0 | 0.0983364 / -0.0923974 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.0425255 / 0.0430649 | 0 / 0 | 0 / 0 | 0 / 0 | -0.287118 / 0.411575 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0992031 / -0.0931398 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 31.3033 / -1 |
 | JET_JER_EffectiveNP_4 | -0.103654 / -0.115474 | 0.023099 / 0.0206295 | -0.121099 / -0.00642573 | 0.0236643 / -0.014663 | 0 / 0 | 0.033028 / 0.00419877 | 0 / 0 | 0 / 0 | -0.0249714 / -0.00129234 | 0.0370147 / 0.00188621 | 0 / 0 | 0 / 0 | -0.0897352 / -0.00472221 | -0.0266219 / 0.00236848 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250088 / 0.00127819 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.103878 / -0.00548683 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | -0.00460213 / -0.21203 | 0.0102189 / 0.0298596 | -0.165356 / 0.00498507 | -0.0211852 / 0.0205227 | 2.66797e-06 / -2.61761e-06 | 0.0958402 / 0.0115519 | 0 / 0 | 0 / 0 | -0.0438021 / -0.0385682 | 0 / 0 | 0 / 0 | 0.000663673 / -0.0203769 | 0.034299 / -0.134911 | -0.0372139 / -0.0121089 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000549665 / 0.0272736 | 0 / 0 | 0.199966 / -0.000768535 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.101731 / 0.108601 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | -0.262873 / 0.00472768 | 0.0161662 / 0.0403731 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.083797 / 0.0395698 | 0 / 0 | 0 / 0 | -0.0451114 / 0.00175125 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | -0.00176342 / -0.114495 | 0.00286567 / -0.0373875 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0222735 / -0.0547251 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.105926 / -0.238721 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0.162902 / -0.219745 | 0.0362831 / -0.00760921 | 0 / 0 | -0.0214385 / 0.00911653 | 0 / 0 | 0.0514726 / 0.0986892 | 0 / 0 | 0 / 0 | 6.12304e-05 / -0.0695179 | 0.000792765 / 0.0375132 | 0 / 2.22045e-16 | 0 / 0 | 0.167637 / -0.271077 | -0.0274799 / -0.0231066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000126886 / 0.0283024 | 0 / 0 | 0.154378 / 0.124379 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.104406 / -0.239715 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | -0.259126 / -0.000786042 | 0.0422831 / 0.0161245 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.0736844 / 0.0488723 | 0 / 0 | 0 / 0 | -0.0440831 / -0.000124398 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / -1.11022e-16 | -0.127806 / 0.0102391 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.140214 / 0.0164432 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.245543 / 0.00888276 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | -0.0729904 / -0.0727695 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0.0455188 / 0.0452132 | 0 / 0 | 0 / 0 | -0.0863435 / 7.9302e-05 | 0.0388031 / 0.000388259 | 0 / 0 | 0 / 0 | -0.00170375 / 0.0393828 | -0.0347852 / -0.0023575 | 0 / 0 | 0 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0.216834 / 0.0504621 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | -0.186468 / -0.114691 | 0.0200967 / -0.00487612 | 0 / 0 | 0 / 0 | -5.59123e-06 / 5.56004e-06 | -0.00649831 / 0.0436445 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000226743 / 0.0368004 | 0 / 0 | 0 / -1.11022e-16 | -0.126114 / -0.000763621 | -0.000631686 / -0.0372261 | 0 / 0 | -0.0196066 / 0.000733274 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0502478 / -0.140544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0110439 / -0.245078 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0.210201 / -0.177778 | -0.0417405 / 0.0437107 | -0.155491 / 0.123373 | 0 / 0 | 0 / 0 | 0.0774873 / -0.038071 | 0 / 0 | 0 / 0 | -0.0439117 / -0.00404094 | 0 / 0 | 2.22045e-16 / 0 | -1.11022e-16 / 2.22045e-16 | 0.00383591 / 0.135414 | 0 / 0 | 0 / 0 | 0.0200163 / -0.0164821 | 0 / -1.11022e-16 | -1.6702e-05 / 2.68916e-05 | 0 / 0 | 0 / 0 | 0.0790104 / 0.0478387 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00237126 / -0.0854406 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | -0.219608 / -0.000878826 | -0.0398257 / 0.0105547 | 0 / 0 | 0.0210968 / -0.0269202 | 0 / 0 | 0.0992788 / 0.037594 | 0 / 0 | 0 / 0 | -0.0848638 / -0.000324419 | 0.0378049 / 0.0001391 | 0 / 0 | 0 / -1.11022e-16 | -0.140875 / -0.000548591 | -0.0234254 / -0.00244117 | 0 / 0 | 0.0211971 / 0.0121173 | 0 / 0 | 0 / 0 | 0.0283652 / 0.000104664 | 0 / 0 | 0.123456 / 0.0716666 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.102365 / -0.000393562 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | -0.00300097 / -0.300304 | -0.00369593 / 0.0304897 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000325857 / 0.0364037 | 0 / 0 | 0 / 0 | -0.000394017 / -0.042983 | 0.000324445 / 0.0362442 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00119759 / -0.0335407 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0705887 / -0.139169 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00720375 / -0.243104 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0.000724932 / -0.221328 | 0 / 0 | 0.00052538 / -0.163724 | -0.0268751 / 0.00124256 | 0 / 0 | 0.084025 / 0.000498981 | 0 / 0 | 0 / 0 | -0.0409179 / -0.0440111 | 0.000509216 / 0.0375691 | 0 / 2.22045e-16 | 0 / -1.11022e-16 | -8.3412e-05 / 0.0276704 | 0.00169774 / -0.0279278 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -8.62215e-05 / 0.0286107 | 0 / 0 | 0.0494899 / 0.102118 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000328024 / 0.111587 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.144275 / -0.114878 | -0.00427958 / 0.0220152 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0422641 / -0.0475087 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0365533 / 6.62358e-05 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -0.037706 / 0.00294864 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0717712 / 0.0498233 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.244916 / 0.00903905 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.146648 / -0.0689538 | 0 / 0 | -0.166725 / 0.00332677 | 0.000302768 / 0.0208192 | 0 / 0 | 0.0900238 / 0.0380379 | 0 / 0 | 0 / 0 | -0.0449474 / -0.0404878 | 0 / 0 | 2.22045e-16 / 0 | -1.11022e-16 / 0 | 0.0297475 / -0.00207779 | -0.0306328 / 0.00433182 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0.000345424 / 0.0281957 | 0 / 0 | 0.105179 / 0.0688911 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.111912 / 0.0432488 | 0.045348 / -0.00477009 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00292009 / 0.0386243 | 0 / 0 | 0 / 0 | 0.00109209 / -0.0436681 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.00387798 / -0.0379663 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0488471 / -0.070508 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000481361 / -0.241529 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.0271451 / -0.000161743 | 0 / 0 | -0.162212 / -0.0010099 | 0 / 0 | -6.14601e-06 / 6.16912e-06 | 0.0838852 / 0.000483419 | 0 / 0 | 0 / 0 | -0.0847543 / -0.0005143 | 0.0375501 / 0.000219373 | 0 / 2.22045e-16 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0266849 / 0.000156405 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0514266 / 0.000299203 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
