NUISANCE_PARAMETERS
NF_ttW_4j_minus  1.07107 +0.269172 -0.257394
NF_ttW_4j_plus  1.18975 +0.175297 -0.169162
NF_ttbar_CO  1.01647 +0.302616 -0.277302
NF_ttbar_HFe  0.684936 +0.225535 -0.200397
NF_ttbar_HFm  0.972379 +0.168009 -0.163064
NF_ttbar_gstr  0.94895 +0.216748 -0.188414
CO_ShapeSyst_simple  -0.0383103 +0.938491 -0.960864
Diboson_3jets  -0.00143114 +0.998071 -0.998568
Diboson_4jets  -0.102682 +0.719887 -0.887995
Diboson_5jets  -0.20026 +0.526239 -0.726436
Diboson_syst_varRF  0.0119868 +0.991587 -0.991639
EG_RESOLUTION_ALL  0.00458186 +1.01206 -1.01256
EG_SCALE_ALL  0.00428992 +1.01127 -1.01151
FT_EFF_Eigen_B_0__1  -0.00556232 +0.999851 -0.999835
FT_EFF_Eigen_B_10__1  0.0028321 +1.00004 -1.00004
FT_EFF_Eigen_B_1__1  -0.000450937 +0.999985 -0.99998
FT_EFF_Eigen_B_2__1  0.200929 +0.965842 -1.00996
FT_EFF_Eigen_B_3__1  0.0317121 +0.997043 -0.996903
FT_EFF_Eigen_B_4__1  -0.000715921 +1.00001 -1.00001
FT_EFF_Eigen_B_5__1  -0.000104478 +1 -1
FT_EFF_Eigen_B_6__1  0.00253963 +0.999985 -0.999995
FT_EFF_Eigen_B_7__1  0.0263724 +0.999856 -0.999824
FT_EFF_Eigen_B_8__1  -0.0237513 +1.0001 -1.00011
FT_EFF_Eigen_B_9__1  0.000368457 +1 -1
FT_EFF_Eigen_C_0__1  -0.00159652 +1 -1
FT_EFF_Eigen_C_10__1  1.92953e-12 +1 -1
FT_EFF_Eigen_C_1__1  -0.00140139 +0.999994 -1.00001
FT_EFF_Eigen_C_2__1  -0.00070449 +1 -1
FT_EFF_Eigen_C_3__1  0.0348271 +0.993421 -1.01147
FT_EFF_Eigen_C_5__1  0.0138481 +0.999863 -0.999864
FT_EFF_Eigen_C_6__1  1.9167e-12 +1 -1
FT_EFF_Eigen_C_8__1  0.000194664 +1 -1
FT_EFF_Eigen_C_9__1  -2.75629e-12 +1 -1
FT_EFF_Eigen_Light_0__1  0.199815 +0.980749 -1.00032
FT_EFF_Eigen_Light_1__1  -0.011639 +1.00008 -0.99978
FT_EFF_Eigen_Light_2__1  -0.00255265 +1 -0.999986
FT_EFF_Eigen_Light_3__1  -0.00138544 +1 -1
FT_EFF_Eigen_Light_4__1  0.00041961 +1.00001 -1
FT_EFF_Eigen_Light_6__1  -2.24216e-12 +1 -1
FT_EFF_Eigen_Light_8__1  0.000926522 +0.999991 -0.999993
FT_EFF_Eigen_Light_9__1  -9.01439e-05 +1 -1
Gstr_ShapeSyst_simple  -0.0312065 +0.955203 -0.968259
JET_BJES_Response  -0.00441074 +1.00388 -1.00182
JET_EffectiveNP_Detector1  -0.00571375 +0.994502 -0.994853
JET_EffectiveNP_Detector2  -1.52725e-12 +1 -1
JET_EffectiveNP_Mixed1  -0.00123252 +0.999929 -0.999963
JET_EffectiveNP_Mixed2  0.00596311 +0.99404 -0.993682
JET_EffectiveNP_Mixed3  0.000330658 +0.99967 -0.999669
JET_EffectiveNP_Modelling1  -0.121142 +1.0511 -1.0026
JET_EffectiveNP_Modelling2  0.00411242 +0.993293 -0.993032
JET_EffectiveNP_Modelling3  -0.00550694 +0.993025 -0.993337
JET_EffectiveNP_Modelling4  -1.52725e-12 +1 -1
JET_EffectiveNP_Statistical1  -1.52725e-12 +1 -1
JET_EffectiveNP_Statistical2  0.00370598 +0.99468 -0.994409
JET_EffectiveNP_Statistical3  1.9167e-12 +1 -1
JET_EffectiveNP_Statistical4  0.000108893 +1.00011 -1.00011
JET_EffectiveNP_Statistical5  0.00022165 +0.999778 -0.999781
JET_EffectiveNP_Statistical6  -1.52725e-12 +1 -1
JET_EtaIntercalibration_Modelling  -0.0159344 +0.970494 -0.968801
JET_EtaIntercalibration_NonClosure_PreRec  -0.0510761 +1.05322 -0.993298
JET_EtaIntercalibration_TotalStat  0.000270529 +0.998428 -0.99806
JET_Flavor_Composition_Bkg  -0.224066 +1.16149 -0.956491
JET_Flavor_Composition_Sig  -7.46661e-05 +1.00001 -1.00001
JET_Flavor_Response  0.216677 +0.985589 -1.11155
JET_InSitu_NonClosure_PreRec  0.632956 +0.964296 -1.42919
JET_JERUnc_Noise_PreRec  -0.822766 +0.967652 -0.867905
JET_JERUnc_Noise_PreRec_PseudoData  -0.110421 +0.788553 -0.886045
JET_JER_DataVsMC_MC16  0.00518873 +0.994787 -0.993368
JET_JER_DataVsMC_MC16_PseudoData  -0.0223406 +0.962335 -0.966961
JET_JER_EffectiveNP_1  0.763216 +0.909262 -1.3868
JET_JER_EffectiveNP_10  -0.00593502 +0.987125 -0.986591
JET_JER_EffectiveNP_10_PseudoData  -0.00359564 +0.964015 -0.969554
JET_JER_EffectiveNP_11  0.0252982 +0.990392 -0.988595
JET_JER_EffectiveNP_11_PseudoData  -0.00332917 +0.948126 -0.945212
JET_JER_EffectiveNP_12restTerm  -0.0118422 +0.985903 -0.987113
JET_JER_EffectiveNP_12restTerm_PseudoData  0.0230479 +0.980719 -0.973177
JET_JER_EffectiveNP_1_PseudoData  0.021145 +0.940694 -0.926384
JET_JER_EffectiveNP_2  0.536147 +0.871656 -1.42415
JET_JER_EffectiveNP_2_PseudoData  0.106362 +0.874107 -0.772211
JET_JER_EffectiveNP_3  -0.73395 +1.45365 -0.920006
JET_JER_EffectiveNP_3_PseudoData  -0.0212169 +0.938489 -0.950942
JET_JER_EffectiveNP_4  -0.792346 +1.07046 -0.873096
JET_JER_EffectiveNP_4_PseudoData  -0.0917732 +0.809376 -0.892203
JET_JER_EffectiveNP_5  0.0415806 +0.973984 -0.966633
JET_JER_EffectiveNP_5_PseudoData  0.0296391 +0.96489 -0.957048
JET_JER_EffectiveNP_6  0.00900656 +0.984028 -0.98357
JET_JER_EffectiveNP_6_PseudoData  -0.00544492 +0.967643 -0.975212
JET_JER_EffectiveNP_7  0.00178923 +1.00404 -1.00446
JET_JER_EffectiveNP_7_PseudoData  -0.0113964 +0.957463 -0.956989
JET_JER_EffectiveNP_8  0.664818 +0.909017 -1.4574
JET_JER_EffectiveNP_8_PseudoData  -0.511584 +1.40344 -0.92257
JET_JER_EffectiveNP_9  -0.00740713 +0.984885 -0.985054
JET_JER_EffectiveNP_9_PseudoData  0.017868 +0.970355 -0.963502
JET_JESUnc_Noise_PreRec  -0.106542 +1.05224 -1.00043
JET_JESUnc_VertexingAlg_PreRec  0.234955 +0.907978 -1.43417
JET_NNJvtEfficiency  0.104152 +0.990202 -1.01274
JET_Pileup_OffsetMu  -0.0100877 +0.999585 -0.995478
JET_Pileup_OffsetNPV  -0.0822919 +1.0087 -0.978647
JET_Pileup_PtTerm  -0.00185569 +1.00263 -1.00365
JET_Pileup_RhoTopology  0.690749 +0.951735 -1.43733
JET_RelativeNonClosure_AF3  -0.019273 +1.00084 -1.00071
MUON_CB  -0.0147547 +1.00919 -1.0095
MUON_EFF_ISO_STAT  0.000177203 +1 -1
MUON_EFF_ISO_SYS  -0.0791075 +0.972756 -1.0057
MUON_EFF_RECO_SYS  -1.89542e-05 +1 -1
MUON_SAGITTA_DATASTAT  1.06008e-05 +1.00001 -1.00001
MUON_SAGITTA_GLOBAL  -0.00517339 +1.00134 -1.00144
MUON_SAGITTA_PTEXTRA  -0.00137477 +0.999947 -0.999955
MUON_SCALE  -0.00317965 +1.00558 -1.00566
Other_truthgbb_3b  -0.0114425 +0.984716 -0.988491
Other_truthgbb_4b  0.00691051 +1.00831 -1.00689
PRW_DATASF  -0.010871 +1.00371 -1.00347
VV_truthgbb_3b  -0.120981 +0.788759 -0.865696
VV_truthgbb_4b  0.231641 +1.01769 -1.21575
others_Xsec  -0.103596 +1.01116 -0.990591
singleTop_Xsec  -0.202819 +1.00438 -0.972318
ttH_Gen  0.0412392 +1.02482 -1.04049
ttH_PS  0.0648481 +1.02759 -1.0631
ttH_Xsec  0.0145739 +0.988553 -0.988543
ttH_syst_varRF  -0.103393 +0.99314 -0.993244
ttH_truthgbb_3b  -0.0065539 +0.985783 -0.993425
ttH_truthgbb_4b  0.00558371 +1.00628 -1.00558
ttWW_Xsec  -0.113025 +1.02019 -0.98128
ttW_syst_varRF  0.0267281 +0.999889 -0.999869
ttW_truthgbb_3b  -0.0195072 +0.968198 -0.980294
ttW_truthgbb_4b  0.019734 +1.02102 -1.01955
ttZ_Gen  0.483944 +0.766878 -1.37925
ttZ_Xsec  -0.0755849 +0.988658 -0.985675
ttZ_high_mll_syst_MUR05_MUF05  -0.022802 +0.957435 -0.962513
ttZ_truthgbb_3b  -0.00841009 +0.985282 -0.991555
ttZ_truthgbb_4b  0.00531276 +1.00608 -1.00531
ttt_Xsec  -0.00869531 +0.999736 -0.999428
ttt_syst_varRF  -7.88304e-05 +1 -1
ttt_truthgbb_4b  0.00353023 +1.00417 -1.00354
tttt_Gen  -0.0266905 +0.975121 -0.972927
tttt_Xsec  -0.0451513 +0.980769 -0.978582
tttt_syst_PS  -0.0482824 +0.92578 -0.950359
tttt_syst_varRF  0.0503824 +0.999642 -0.999631
gamma_stat_CR1b3le_lep_2_pt_bin_0  1.00264 +0.0349181 -0.0348421
gamma_stat_CR1b3le_lep_2_pt_bin_1  1.00052 +0.0729015 -0.0695189
gamma_stat_CR1b3lm_lep_2_pt_bin_0  1.00341 +0.0274686 -0.0269632
gamma_stat_CR1b3lm_lep_2_pt_bin_1  0.987831 +0.0494104 -0.0478233
gamma_stat_CR1bminus_nJets_bin_0  0.998941 +0.0208253 -0.0202426
gamma_stat_CR1bminus_nJets_bin_1  0.994814 +0.0214741 -0.021156
gamma_stat_CR1bminus_nJets_bin_2  1.01015 +0.0262498 -0.025796
gamma_stat_CR1bminus_nJets_bin_3  0.998633 +0.036426 -0.0355572
gamma_stat_CR1bminus_nJets_bin_4  0.98525 +0.0600145 -0.0576598
gamma_stat_CR1bminus_nJets_bin_5  0.950923 +0.131092 -0.119994
gamma_stat_CR1bminus_nJets_bin_6  0.929921 +0.278615 -0.231162
gamma_stat_CR1bplus_nJets_bin_0  0.999211 +0.0183775 -0.0178072
gamma_stat_CR1bplus_nJets_bin_1  0.994524 +0.0186495 -0.0184096
